"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-03-06,0.62,3,129.855846672035
0.56,0.25,2020-03-06,0.62,3,122.344942577335
0.57,0.25,2020-03-06,0.62,3,115.019691471092
0.58,0.25,2020-03-06,0.62,3,107.879718506002
0.59,0.25,2020-03-06,0.62,3,100.925407038981
0.6,0.25,2020-03-06,0.62,3,94.1567883189522
0.61,0.25,2020-03-06,0.62,3,87.5748432370456
0.62,0.25,2020-03-06,0.62,3,81.1802973974641
0.63,0.25,2020-03-06,0.62,3,74.9750637227517
0.64,0.25,2020-03-06,0.62,3,68.960808457664
0.65,0.25,2020-03-06,0.62,3,63.1404988570031
0.66,0.25,2020-03-06,0.62,3,57.5173817656137
0.67,0.25,2020-03-06,0.62,3,52.0958377648302
0.68,0.25,2020-03-06,0.62,3,46.881374252008
0.69,0.25,2020-03-06,0.62,3,41.8809963119738
0.7,0.25,2020-03-06,0.62,3,37.1032267831631
0.71,0.25,2020-03-06,0.62,3,32.5595180394908
0.72,0.25,2020-03-06,0.62,3,28.2646186431918
0.73,0.25,2020-03-06,0.62,3,24.2380877365345
0.74,0.25,2020-03-06,0.62,3,20.5071608802218
0.75,0.25,2020-03-06,0.62,3,17.1053247906713
0.76,0.25,2020-03-06,0.62,3,14.0770556140259
0.77,0.25,2020-03-06,0.62,3,11.4821934662314
0.78,0.25,2020-03-06,0.62,3,9.39332866066087
0.79,0.25,2020-03-06,0.62,3,7.86610802225925
0.8,0.25,2020-03-06,0.62,3,6.81255946579343
0.81,0.25,2020-03-06,0.62,3,5.90904710414091
0.82,0.25,2020-03-06,0.62,3,5.07262907466395
0.83,0.25,2020-03-06,0.62,3,4.31336750924315
0.84,0.25,2020-03-06,0.62,3,3.647826845459
0.85,0.25,2020-03-06,0.62,3,3.09733609876196
0.86,0.25,2020-03-06,0.62,3,2.68951023372811
0.87,0.25,2020-03-06,0.62,3,2.44777394236625
0.88,0.25,2020-03-06,0.62,3,2.34209039235865
0.89,0.25,2020-03-06,0.62,3,2.25229727007105
0.9,0.25,2020-03-06,0.62,3,2.16467956987615
0.91,0.25,2020-03-06,0.62,3,2.07925379991358
0.92,0.25,2020-03-06,0.62,3,1.99604424093219
0.93,0.25,2020-03-06,0.62,3,1.91508092150105
0.94,0.25,2020-03-06,0.62,3,1.83640125988207
0.95,0.25,2020-03-06,0.62,3,1.7600507467349
0.55,0.3,2020-03-06,0.62,3,129.855846672035
0.56,0.3,2020-03-06,0.62,3,122.344942577335
0.57,0.3,2020-03-06,0.62,3,115.019691471092
0.58,0.3,2020-03-06,0.62,3,107.879718506002
0.59,0.3,2020-03-06,0.62,3,100.925407038981
0.6,0.3,2020-03-06,0.62,3,94.1567883189522
0.61,0.3,2020-03-06,0.62,3,87.5748432370456
0.62,0.3,2020-03-06,0.62,3,81.1802973974641
0.63,0.3,2020-03-06,0.62,3,74.9750637227517
0.64,0.3,2020-03-06,0.62,3,68.960808457664
0.65,0.3,2020-03-06,0.62,3,63.1404988570031
0.66,0.3,2020-03-06,0.62,3,57.5173817656137
0.67,0.3,2020-03-06,0.62,3,52.0958377648302
0.68,0.3,2020-03-06,0.62,3,46.881374252008
0.69,0.3,2020-03-06,0.62,3,41.8809963119738
0.7,0.3,2020-03-06,0.62,3,37.1032267831631
0.71,0.3,2020-03-06,0.62,3,32.5595180394908
0.72,0.3,2020-03-06,0.62,3,28.2646186431918
0.73,0.3,2020-03-06,0.62,3,24.2380877365345
0.74,0.3,2020-03-06,0.62,3,20.5071608802218
0.75,0.3,2020-03-06,0.62,3,17.1053247906713
0.76,0.3,2020-03-06,0.62,3,14.0770556140259
0.77,0.3,2020-03-06,0.62,3,11.4821934662314
0.78,0.3,2020-03-06,0.62,3,9.39332866066087
0.79,0.3,2020-03-06,0.62,3,7.86610802225925
0.8,0.3,2020-03-06,0.62,3,6.81255946579343
0.81,0.3,2020-03-06,0.62,3,5.90904710414091
0.82,0.3,2020-03-06,0.62,3,5.07262907466395
0.83,0.3,2020-03-06,0.62,3,4.31336750924315
0.84,0.3,2020-03-06,0.62,3,3.647826845459
0.85,0.3,2020-03-06,0.62,3,3.09733609876196
0.86,0.3,2020-03-06,0.62,3,2.68951023372811
0.87,0.3,2020-03-06,0.62,3,2.44777394236625
0.88,0.3,2020-03-06,0.62,3,2.34209039235865
0.89,0.3,2020-03-06,0.62,3,2.25229727007105
0.9,0.3,2020-03-06,0.62,3,2.16467956987615
0.91,0.3,2020-03-06,0.62,3,2.07925379991358
0.92,0.3,2020-03-06,0.62,3,1.99604424093219
0.93,0.3,2020-03-06,0.62,3,1.91508092150105
0.94,0.3,2020-03-06,0.62,3,1.83640125988207
0.95,0.3,2020-03-06,0.62,3,1.7600507467349
0.55,0.35,2020-03-06,0.62,3,129.855846672035
0.56,0.35,2020-03-06,0.62,3,122.344942577335
0.57,0.35,2020-03-06,0.62,3,115.019691471092
0.58,0.35,2020-03-06,0.62,3,107.879718506002
0.59,0.35,2020-03-06,0.62,3,100.925407038981
0.6,0.35,2020-03-06,0.62,3,94.1567883189522
0.61,0.35,2020-03-06,0.62,3,87.5748432370456
0.62,0.35,2020-03-06,0.62,3,81.1802973974641
0.63,0.35,2020-03-06,0.62,3,74.9750637227517
0.64,0.35,2020-03-06,0.62,3,68.960808457664
0.65,0.35,2020-03-06,0.62,3,63.1404988570031
0.66,0.35,2020-03-06,0.62,3,57.5173817656137
0.67,0.35,2020-03-06,0.62,3,52.0958377648302
0.68,0.35,2020-03-06,0.62,3,46.881374252008
