"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-02-28,0.69,1,474.62199665554
0.56,0.25,2020-02-28,0.69,1,453.014559269776
0.57,0.25,2020-02-28,0.69,1,431.890424383935
0.58,0.25,2020-02-28,0.69,1,411.245096354127
0.59,0.25,2020-02-28,0.69,1,391.073928424288
0.6,0.25,2020-02-28,0.69,1,371.373260772005
0.61,0.25,2020-02-28,0.69,1,352.138678548848
0.62,0.25,2020-02-28,0.69,1,333.367501778639
0.63,0.25,2020-02-28,0.69,1,315.056853028883
0.64,0.25,2020-02-28,0.69,1,297.204543786691
0.65,0.25,2020-02-28,0.69,1,279.809133545623
0.66,0.25,2020-02-28,0.69,1,262.870067295808
0.67,0.25,2020-02-28,0.69,1,246.387703886049
0.68,0.25,2020-02-28,0.69,1,230.363507930722
0.69,0.25,2020-02-28,0.69,1,214.800868102834
0.7,0.25,2020-02-28,0.69,1,199.703327142983
0.71,0.25,2020-02-28,0.69,1,185.078489576257
0.72,0.25,2020-02-28,0.69,1,170.935761355768
0.73,0.25,2020-02-28,0.69,1,157.287661365901
0.74,0.25,2020-02-28,0.69,1,144.151695556488
0.75,0.25,2020-02-28,0.69,1,131.551049711273
0.76,0.25,2020-02-28,0.69,1,119.516686211726
0.77,0.25,2020-02-28,0.69,1,108.091119607633
0.78,0.25,2020-02-28,0.69,1,97.3318478524082
0.79,0.25,2020-02-28,0.69,1,87.3187402147205
0.8,0.25,2020-02-28,0.69,1,78.1646219773332
0.81,0.25,2020-02-28,0.69,1,70.0295634690246
0.82,0.25,2020-02-28,0.69,1,63.139302857242
0.83,0.25,2020-02-28,0.69,1,57.7879497456179
0.84,0.25,2020-02-28,0.69,1,54.087782230708
0.85,0.25,2020-02-28,0.69,1,50.9183422151754
0.86,0.25,2020-02-28,0.69,1,47.8156849350137
0.87,0.25,2020-02-28,0.69,1,44.7788108603384
0.88,0.25,2020-02-28,0.69,1,41.8068583949078
0.89,0.25,2020-02-28,0.69,1,38.8990600331975
0.9,0.25,2020-02-28,0.69,1,36.05476569245
0.91,0.25,2020-02-28,0.69,1,33.2734323208946
0.92,0.25,2020-02-28,0.69,1,30.5548180739397
0.93,0.25,2020-02-28,0.69,1,27.8988867124309
0.94,0.25,2020-02-28,0.69,1,25.3061354063562
0.95,0.25,2020-02-28,0.69,1,22.7775380239064
0.55,0.3,2020-02-28,0.69,1,474.62199665554
0.56,0.3,2020-02-28,0.69,1,453.014559269776
0.57,0.3,2020-02-28,0.69,1,431.890424383935
0.58,0.3,2020-02-28,0.69,1,411.245096354127
0.59,0.3,2020-02-28,0.69,1,391.073928424288
0.6,0.3,2020-02-28,0.69,1,371.373260772005
0.61,0.3,2020-02-28,0.69,1,352.138678548848
0.62,0.3,2020-02-28,0.69,1,333.367501778639
0.63,0.3,2020-02-28,0.69,1,315.056853028883
0.64,0.3,2020-02-28,0.69,1,297.204543786691
0.65,0.3,2020-02-28,0.69,1,279.809133545623
0.66,0.3,2020-02-28,0.69,1,262.870067295808
0.67,0.3,2020-02-28,0.69,1,246.387703886049
