"Stay At Home Order","State-Mandated School Closures","Non-Essential Business Closures","start_date","b1","initial.infected","loss"
0.55,0.1,0.25,2020-03-06,0.8,2,9.63847360283082
0.56,0.1,0.25,2020-03-06,0.8,2,9.19711272989379
0.57,0.1,0.25,2020-03-06,0.8,2,8.76675033231558
0.58,0.1,0.25,2020-03-06,0.8,2,8.34759648012523
0.59,0.1,0.25,2020-03-06,0.8,2,7.93984161369001
0.6,0.1,0.25,2020-03-06,0.8,2,7.54371668358113
0.61,0.1,0.25,2020-03-06,0.8,2,7.15947958188817
0.62,0.1,0.25,2020-03-06,0.8,2,6.78739358770815
0.63,0.1,0.25,2020-03-06,0.8,2,6.42777619250517
0.64,0.1,0.25,2020-03-06,0.8,2,6.08093831565169
0.65,0.1,0.25,2020-03-06,0.8,2,5.7471871356528
0.66,0.1,0.25,2020-03-06,0.8,2,5.42695759425698
0.67,0.1,0.25,2020-03-06,0.8,2,5.12063729506673
0.68,0.1,0.25,2020-03-06,0.8,2,4.82849848612738
0.69,0.1,0.25,2020-03-06,0.8,2,4.55108691060452
0.7,0.1,0.25,2020-03-06,0.8,2,4.28876778677365
0.71,0.1,0.25,2020-03-06,0.8,2,4.04190064457893
0.72,0.1,0.25,2020-03-06,0.8,2,3.81097485406016
0.73,0.1,0.25,2020-03-06,0.8,2,3.59637491906003
0.74,0.1,0.25,2020-03-06,0.8,2,3.39831958042361
0.75,0.1,0.25,2020-03-06,0.8,2,3.2168582774509
0.76,0.1,0.25,2020-03-06,0.8,2,3.05181258659778
0.77,0.1,0.25,2020-03-06,0.8,2,2.90278739679274
0.78,0.1,0.25,2020-03-06,0.8,2,2.76849576594079
0.79,0.1,0.25,2020-03-06,0.8,2,2.64656423529825
0.8,0.1,0.25,2020-03-06,0.8,2,2.53426097388626
0.81,0.1,0.25,2020-03-06,0.8,2,2.42655624712894
0.82,0.1,0.25,2020-03-06,0.8,2,2.32061208923153
0.83,0.1,0.25,2020-03-06,0.8,2,2.21642838134479
0.84,0.1,0.25,2020-03-06,0.8,2,2.11406472208803
0.85,0.1,0.25,2020-03-06,0.8,2,2.01358422545121
0.86,0.1,0.25,2020-03-06,0.8,2,1.91507348592651
0.87,0.1,0.25,2020-03-06,0.8,2,1.81862393747158
0.88,0.1,0.25,2020-03-06,0.8,2,1.72435412202041
0.89,0.1,0.25,2020-03-06,0.8,2,1.63239226411626
0.9,0.1,0.25,2020-03-06,0.8,2,1.54290609304153
0.91,0.1,0.25,2020-03-06,0.8,2,1.45608854780213
0.92,0.1,0.25,2020-03-06,0.8,2,1.37216459429159
0.93,0.1,0.25,2020-03-06,0.8,2,1.29141858708666
0.94,0.1,0.25,2020-03-06,0.8,2,1.21417966062151
0.95,0.1,0.25,2020-03-06,0.8,2,1.14084627896882
0.55,0.2,0.25,2020-03-06,0.8,2,2.79583059285444
0.56,0.2,0.25,2020-03-06,0.8,2,2.59520764225036
0.57,0.2,0.25,2020-03-06,0.8,2,2.40666234798303
0.58,0.2,0.25,2020-03-06,0.8,2,2.2303391357191
0.59,0.2,0.25,2020-03-06,0.8,2,2.06641705917085
0.6,0.2,0.25,2020-03-06,0.8,2,1.91507299015091
0.61,0.2,0.25,2020-03-06,0.8,2,1.77637116976118
0.62,0.2,0.25,2020-03-06,0.8,2,1.6504024317444
0.63,0.2,0.25,2020-03-06,0.8,2,1.53705350559602
0.64,0.2,0.25,2020-03-06,0.8,2,1.43604734238574
0.65,0.2,0.25,2020-03-06,0.8,2,1.34687218603917
0.66,0.2,0.25,2020-03-06,0.8,2,1.26880983017412
0.67,0.2,0.25,2020-03-06,0.8,2,1.20118651151159
0.68,0.2,0.25,2020-03-06,0.8,2,1.14296753366414
0.69,0.2,0.25,2020-03-06,0.8,2,1.09257908328554
0.7,0.2,0.25,2020-03-06,0.8,2,1.04846257078844
0.71,0.2,0.25,2020-03-06,0.8,2,1.01064544724561
0.72,0.2,0.25,2020-03-06,0.8,2,0.979491060921033
