"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-03-13,1.33,1,545.144374607974
0.56,0.25,2020-03-13,1.33,1,505.731633841452
0.57,0.25,2020-03-13,1.33,1,467.978879630996
0.58,0.25,2020-03-13,1.33,1,431.863866494154
0.59,0.25,2020-03-13,1.33,1,397.362170503656
0.6,0.25,2020-03-13,1.33,1,364.452712564005
0.61,0.25,2020-03-13,1.33,1,333.110495905004
0.62,0.25,2020-03-13,1.33,1,303.311201064224
0.63,0.25,2020-03-13,1.33,1,275.0310744479
0.64,0.25,2020-03-13,1.33,1,248.24527334066
0.65,0.25,2020-03-13,1.33,1,222.931911743724
0.66,0.25,2020-03-13,1.33,1,199.069601723292
0.67,0.25,2020-03-13,1.33,1,176.636653129275
0.68,0.25,2020-03-13,1.33,1,155.616567181938
0.69,0.25,2020-03-13,1.33,1,135.992942385402
0.7,0.25,2020-03-13,1.33,1,117.751772996023
0.71,0.25,2020-03-13,1.33,1,100.883453327633
0.72,0.25,2020-03-13,1.33,1,85.3804095763341
0.73,0.25,2020-03-13,1.33,1,71.2405252475482
0.74,0.25,2020-03-13,1.33,1,58.4645649975389
0.75,0.25,2020-03-13,1.33,1,47.0581773303997
0.76,0.25,2020-03-13,1.33,1,37.0299970702589
0.77,0.25,2020-03-13,1.33,1,28.3907019967537
0.78,0.25,2020-03-13,1.33,1,21.1483602625282
0.79,0.25,2020-03-13,1.33,1,15.2984677570868
0.8,0.25,2020-03-13,1.33,1,10.8004282402734
0.81,0.25,2020-03-13,1.33,1,7.53135513631059
0.82,0.25,2020-03-13,1.33,1,5.21975841977145
0.83,0.25,2020-03-13,1.33,1,3.45997393939427
0.84,0.25,2020-03-13,1.33,1,2.07047589247425
0.85,0.25,2020-03-13,1.33,1,1.15208056656408
0.86,0.25,2020-03-13,1.33,1,0.840657529835366
0.87,0.25,2020-03-13,1.33,1,0.859684101913954
0.88,0.25,2020-03-13,1.33,1,0.906831500191753
0.89,0.25,2020-03-13,1.33,1,0.995569534029345
0.9,0.25,2020-03-13,1.33,1,1.11085129250215
0.91,0.25,2020-03-13,1.33,1,1.2411687414124
0.92,0.25,2020-03-13,1.33,1,1.37891816979441
0.93,0.25,2020-03-13,1.33,1,1.51935429302975
0.94,0.25,2020-03-13,1.33,1,1.6595630869196
0.95,0.25,2020-03-13,1.33,1,1.79775876103522
0.55,0.3,2020-03-13,1.33,1,545.144374607974
0.56,0.3,2020-03-13,1.33,1,505.731633841452
0.57,0.3,2020-03-13,1.33,1,467.978879630996
0.58,0.3,2020-03-13,1.33,1,431.863866494154
0.59,0.3,2020-03-13,1.33,1,397.362170503656
0.6,0.3,2020-03-13,1.33,1,364.452712564005
0.61,0.3,2020-03-13,1.33,1,333.110495905004
0.62,0.3,2020-03-13,1.33,1,303.311201064224
0.63,0.3,2020-03-13,1.33,1,275.0310744479
0.64,0.3,2020-03-13,1.33,1,248.24527334066
0.65,0.3,2020-03-13,1.33,1,222.931911743724
0.66,0.3,2020-03-13,1.33,1,199.069601723292
0.67,0.3,2020-03-13,1.33,1,176.636653129275
0.68,0.3,2020-03-13,1.33,1,155.616567181938
0.69,0.3,2020-03-13,1.33,1,135.992942385402
0.7,0.3,2020-03-13,1.33,1,117.751772996023
0.71,0.3,2020-03-13,1.33,1,100.883453327633
0.72,0.3,2020-03-13,1.33,1,85.3804095763341
0.73,0.3,2020-03-13,1.33,1,71.2405252475482
0.74,0.3,2020-03-13,1.33,1,58.4645649975389
0.75,0.3,2020-03-13,1.33,1,47.0581773303997
0.76,0.3,2020-03-13,1.33,1,37.0299970702589
0.77,0.3,2020-03-13,1.33,1,28.3907019967537
