"start_date","b1","initial.infected","loss"
2020-01-31,0,1,22.6978063083297
2020-02-07,0,1,23.3675551511747
2020-02-14,0,1,24.101040288529
2020-02-21,0,1,24.909298122802
2020-02-28,0,1,25.8062367917126
2020-03-06,0,1,26.8096544659328
2020-01-31,0.05,1,22.3804572658983
2020-02-07,0.05,1,23.0435813547436
2020-02-14,0.05,1,23.7724799004612
2020-02-21,0.05,1,24.5793629969621
2020-02-28,0.05,1,25.4797454723088
2020-03-06,0.05,1,26.4931929041892
2020-01-31,0.1,1,21.7638416210823
2020-02-07,0.1,1,22.4784240997714
2020-02-14,0.1,1,23.2663584287167
2020-02-21,0.1,1,24.1397833783687
2020-02-28,0.1,1,25.1136107253435
2020-03-06,0.1,1,26.2057853681257
2020-01-31,0.15,1,19.7869992407365
2020-02-07,0.15,1,20.8661939821708
2020-02-14,0.15,1,21.9825948285522
2020-02-21,0.15,1,23.1478095342766
2020-02-28,0.15,1,24.3763888304482
2020-03-06,0.15,1,25.6857149634725
2020-01-31,0.2,1,13.011517493069
2020-02-07,0.2,1,15.9360212102568
2020-02-14,0.2,1,18.5115667593598
2020-02-21,0.2,1,20.7784425161298
2020-02-28,0.2,1,22.8151978965675
2020-03-06,0.2,1,24.7018333607424
2020-01-31,0.25,1,189.092460652486
2020-02-07,0.25,1,62.9229823479209
2020-02-14,0.25,1,8.64232214403094
2020-02-21,0.25,1,14.6243655534507
2020-02-28,0.25,1,19.3950827152075
2020-03-06,0.25,1,22.7791786120214
2020-01-31,0.3,1,2366.64235850009
2020-02-07,0.3,1,1169.8356087774
2020-02-14,0.3,1,465.850110119324
2020-02-21,0.3,1,128.0359085802
2020-02-28,0.3,1,19.0386347177417
2020-03-06,0.3,1,17.3516057036599
2020-01-31,0.35,1,7450.55169111342
2020-02-07,0.35,1,4565.42991355037
2020-02-14,0.35,1,2415.21501270747
2020-02-21,0.35,1,1062.655776887
2020-02-28,0.35,1,354.697186627926
2020-03-06,0.35,1,66.3806880439413
2020-01-31,0.4,1,13844.158380422
2020-02-07,0.4,1,9886.30775971756
2020-02-14,0.4,1,6209.49342879195
2020-02-21,0.4,1,3307.29047914349
2020-02-28,0.4,1,1439.59930161653
2020-03-06,0.4,1,473.161845571397
2020-01-31,0.45,1,19454.2992502907
2020-02-07,0.45,1,15409.8932928982
2020-02-14,0.45,1,11060.4296502647
2020-02-21,0.45,1,6879.84249118493
2020-02-28,0.45,1,3533.75168149102
2020-03-06,0.45,1,1429.7322405448
2020-01-31,0.5,1,23723.1932161134
2020-02-07,0.5,1,20040.1699119857
2020-02-14,0.5,1,15736.0618677125
2020-02-21,0.5,1,11052.0701166537
2020-02-28,0.5,1,6562.77994697934
2020-03-06,0.5,1,3096.08425749455
2020-01-31,0.55,1,26824.2297287369
2020-02-07,0.55,1,23631.6686252513
2020-02-14,0.55,1,19660.039776569
2020-02-21,0.55,1,15024.849001556
2020-02-28,0.55,1,10026.3557269245
2020-03-06,0.55,1,5436.91205874297
2020-01-31,0.6,1,29048.413749541
2020-02-07,0.6,1,26355.4446507076
2020-02-14,0.6,1,22791.2395143319
2020-02-21,0.6,1,18435.2969999976
2020-02-28,0.6,1,13400.672069564
2020-03-06,0.6,1,8174.47375839823
2020-01-31,0.65,1,30653.9075608734
2020-02-07,0.65,1,28410.0924635353
2020-02-14,0.65,1,25259.6734088772
2020-02-21,0.65,1,21243.7658664651
2020-02-28,0.65,1,16406.7724109616
2020-03-06,0.65,1,10971.2387896368
2020-01-31,0.7,1,31838.6553366509
2020-02-07,0.7,1,29964.1078454734
2020-02-14,0.7,1,27207.4275180524
2020-02-21,0.7,1,23530.7904404384
2020-02-28,0.7,1,18973.9311574704
2020-03-06,0.7,1,13594.4025453617
2020-01-31,0.75,1,32742.9365651657
2020-02-07,0.75,1,31149.5636624734
2020-02-14,0.75,1,28751.2182416439
2020-02-21,0.75,1,25396.6464354301
2020-02-28,0.75,1,21131.4679989777
2020-03-06,0.75,1,15939.4305554752
2020-01-31,0.8,1,33459.2435773057
2020-02-07,0.8,1,32068.0196037359
2020-02-14,0.8,1,29982.0427661138
2020-02-21,0.8,1,26929.0510875159
2020-02-28,0.8,1,22940.1640373783
2020-03-06,0.8,1,17986.0410838145
2020-01-31,0.85,1,34046.0862324583
2020-02-07,0.85,1,32795.3187183608
2020-02-14,0.85,1,30969.8136305018
2020-02-21,0.85,1,28197.4354549707
2020-02-28,0.85,1,24462.3920521872
2020-03-06,0.85,1,19754.6250646038
2020-01-31,0.9,1,34540.1551817325
2020-02-07,0.9,1,33385.9834454933
2020-02-14,0.9,1,31769.196625484
2020-02-21,0.9,1,29255.4405113214
2020-02-28,0.9,1,25752.2696743256
2020-03-06,0.9,1,21280.006558003
2020-01-31,0.95,1,34964.9361891326
2020-02-07,0.95,1,33878.0648687393
2020-02-14,0.95,1,32423.3444499109
2020-02-21,0.95,1,30144.2780340955
2020-02-28,0.95,1,26853.837685343
2020-03-06,0.95,1,22598.8080303937
2020-01-31,1,1,35336.0098026809
2020-02-07,1,1,34297.6056422803
2020-02-14,1,1,32965.9283189558
2020-02-21,1,1,30895.6661497637
2020-02-28,1,1,27802.0378205225
2020-03-06,1,1,23744.3318135348
2020-01-31,1.05,1,35664.1924776683
2020-02-07,1.05,1,34662.3493256745
2020-02-14,1.05,1,33422.7970566775
2020-02-21,1.05,1,31534.5412607933
2020-02-28,1.05,1,28624.399841005
2020-03-06,1.05,1,24745.0766983009
2020-01-31,1.1,1,35957.2936900542
2020-02-07,1.1,1,34984.4510471659
2020-02-14,1.1,1,33813.4957057385
2020-02-21,1.1,1,32080.9808531986
2020-02-28,1.1,1,29342.7351748653
2020-03-06,1.1,1,25624.7211153555
2020-01-31,1.15,1,36221.1791704023
2020-02-07,1.15,1,35272.4232450335
2020-02-14,1.15,1,34152.7121095147
2020-02-21,1.15,1,32551.4694592887
2020-02-28,1.15,1,29974.3225252351
2020-03-06,1.15,1,26402.7148893635
2020-01-31,1.2,1,36460.3678952122
2020-02-07,1.2,1,35532.3764530458
2020-02-14,1.2,1,34451.4310799917
2020-02-21,1.2,1,32959.5748440904
2020-02-28,1.2,1,30532.8801094396
2020-03-06,1.2,1,27094.9468195564
2020-01-31,1.25,1,36678.4271798249
2020-02-07,1.25,1,35768.8399467615
2020-02-14,1.25,1,34717.8547301407
2020-02-21,1.25,1,33316.4316228957
2020-02-28,1.25,1,31029.4068604991
2020-03-06,1.25,1,27714.4027471022
2020-01-31,1.3,1,36878.2351464691
2020-02-07,1.3,1,35985.2832013289
2020-02-14,1.3,1,34958.119453655
2020-02-21,1.3,1,33631.0888675613
2020-02-28,1.3,1,31472.7824843672
2020-03-06,1.3,1,28271.7364413007
