"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-02-21,0.55,3,5947.87089718565
0.56,0.25,2020-02-21,0.55,3,5538.17268245023
0.57,0.25,2020-02-21,0.55,3,5145.5087985329
0.58,0.25,2020-02-21,0.55,3,4769.41829576864
0.59,0.25,2020-02-21,0.55,3,4409.42655421632
0.6,0.25,2020-02-21,0.55,3,4065.04727970913
0.61,0.25,2020-02-21,0.55,3,3735.78771078935
0.62,0.25,2020-02-21,0.55,3,3421.15063068516
0.63,0.25,2020-02-21,0.55,3,3120.63703099839
0.64,0.25,2020-02-21,0.55,3,2833.74947147551
0.65,0.25,2020-02-21,0.55,3,2559.99491558987
0.66,0.25,2020-02-21,0.55,3,2298.88661994102
0.67,0.25,2020-02-21,0.55,3,2049.94849045224
0.68,0.25,2020-02-21,0.55,3,1812.71810182269
0.69,0.25,2020-02-21,0.55,3,1586.75141422441
0.7,0.25,2020-02-21,0.55,3,1371.63012312881
0.71,0.25,2020-02-21,0.55,3,1166.9752962661
0.72,0.25,2020-02-21,0.55,3,972.470237913911
0.73,0.25,2020-02-21,0.55,3,787.913519281834
0.74,0.25,2020-02-21,0.55,3,613.347836443349
0.75,0.25,2020-02-21,0.55,3,449.441691278296
0.76,0.25,2020-02-21,0.55,3,298.922178536763
0.77,0.25,2020-02-21,0.55,3,174.134489024214
0.78,0.25,2020-02-21,0.55,3,133.399051157619
0.79,0.25,2020-02-21,0.55,3,213.125692512667
0.8,0.25,2020-02-21,0.55,3,327.938617412962
0.81,0.25,2020-02-21,0.55,3,446.229651636641
0.82,0.25,2020-02-21,0.55,3,561.853611763648
0.83,0.25,2020-02-21,0.55,3,673.240356713436
0.84,0.25,2020-02-21,0.55,3,779.792202839471
0.85,0.25,2020-02-21,0.55,3,877.468326471018
0.86,0.25,2020-02-21,0.55,3,962.485254721172
0.87,0.25,2020-02-21,0.55,3,1035.85223420668
0.88,0.25,2020-02-21,0.55,3,1099.69681997468
0.89,0.25,2020-02-21,0.55,3,1155.9149017832
