"start_date","b1","loss"
2020-01-31,0,1.21459008319139
2020-02-07,0,1.13591847740216
2020-02-14,0,1.05809059334132
2020-02-21,0,1.00270731497707
2020-02-28,0,1.01390683926849
2020-03-06,0,1.15061217575813
2020-03-13,0,1.44894135675651
2020-01-31,0.05,1.50998301213419
2020-02-07,0.05,1.32164549072304
2020-02-14,0.05,1.119549135749
2020-02-21,0.05,0.935355741352462
2020-02-28,0.05,0.852975383856779
2020-03-06,0.05,0.984233338535649
2020-03-13,0.05,1.32997877985775
2020-01-31,0.1,2.32360677961707
2020-02-07,0.1,1.89794662929619
2020-02-14,0.1,1.45640767556164
2020-02-21,0.1,1.03034998672262
2020-02-28,0.1,0.738354661186356
2020-03-06,0.1,0.833566261393582
2020-03-13,0.1,1.26288912545277
2020-01-31,0.15,22.9352292029747
2020-02-07,0.15,12.4992550623277
2020-02-14,0.15,4.7342577002159
2020-02-21,0.15,1.48821033782036
2020-02-28,0.15,0.781141108944441
2020-03-06,0.15,0.662715795774035
2020-03-13,0.15,1.18740590064555
2020-01-31,0.2,177.702989868395
2020-02-07,0.2,112.788449611382
2020-02-14,0.2,65.2202980545028
2020-02-21,0.2,31.5580211252318
2020-02-28,0.2,9.08295253491666
2020-03-06,0.2,0.500165774126682
2020-03-13,0.2,1.10260203865641
2020-01-31,0.25,517.455454143814
2020-02-07,0.25,315.566579810845
2020-02-14,0.25,179.515107498877
2020-02-21,0.25,91.176844586868
2020-02-28,0.25,36.4479506647935
2020-03-06,0.25,6.05463039781932
2020-03-13,0.25,1.00755792901703
2020-01-31,0.3,1177.29870531284
2020-02-07,0.3,687.911095025885
2020-02-14,0.3,373.816503769262
2020-02-21,0.3,184.4292370437
2020-02-28,0.3,76.4398286512446
2020-03-06,0.3,19.5601875906656
2020-03-13,0.3,0.867807631477632
2020-01-31,0.35,2259.72925017214
2020-02-07,0.35,1309.44959980317
2020-02-14,0.35,686.552762542426
2020-02-21,0.35,324.621447114118
2020-02-28,0.35,132.092118905999
2020-03-06,0.35,37.7763373444341
2020-03-13,0.35,1.82680788247483
2020-01-31,0.4,3680.73572870032
2020-02-07,0.4,2217.80468367086
2020-02-14,0.4,1156.97299477412
2020-02-21,0.4,528.360629760058
2020-02-28,0.4,207.748932153757
2020-03-06,0.4,61.0959119305673
2020-03-13,0.4,5.93139351067231
2020-01-31,0.45,5177.16751185191
2020-02-07,0.45,3348.48372656596
2020-02-14,0.45,1804.88021994635
2020-02-21,0.45,812.951473851113
2020-02-28,0.45,308.686297973412
2020-03-06,0.45,90.3146366653283
2020-03-13,0.45,11.4361962933453
2020-01-31,0.5,6520.42807417486
2020-02-07,0.5,4551.74252337709
2020-02-14,0.5,2609.03508589687
2020-02-21,0.5,1191.51423231061
2020-02-28,0.5,440.770441110358
2020-03-06,0.5,126.455577422354
2020-03-13,0.5,18.2030560152351
2020-01-31,0.55,7630.37285814005
2020-02-07,0.55,5683.6815879724
2020-02-14,0.55,3506.12829426083
2020-02-21,0.55,1666.67744809109
2020-02-28,0.55,609.85078908969
2020-03-06,0.55,170.717081992508
2020-03-13,0.55,26.2498986943693
2020-01-31,0.6,8524.56142278644
2020-02-07,0.6,6668.01988414909
2020-02-14,0.6,4416.69516533427
2020-02-21,0.6,2226.19309885993
2020-02-28,0.6,820.808938755202
2020-03-06,0.6,224.434853590438
2020-03-13,0.6,35.6504507716128
2020-01-31,0.65,9247.82066459842
2020-02-07,0.65,7491.72062173752
2020-02-14,0.65,5275.50699885333
2020-02-21,0.65,2844.1698510867
2020-02-28,0.65,1076.37748468492
2020-03-06,0.65,289.033249587127
