"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-02-12,0.38,3,204.276382871689
0.56,0.25,2020-02-12,0.38,3,200.457146513962
0.57,0.25,2020-02-12,0.38,3,196.674987063049
0.58,0.25,2020-02-12,0.38,3,192.930277142429
0.59,0.25,2020-02-12,0.38,3,189.223374628132
0.6,0.25,2020-02-12,0.38,3,185.554620825333
0.61,0.25,2020-02-12,0.38,3,181.924735483286
0.62,0.25,2020-02-12,0.38,3,178.334151929055
0.63,0.25,2020-02-12,0.38,3,174.783519937355
0.64,0.25,2020-02-12,0.38,3,171.273391887632
0.65,0.25,2020-02-12,0.38,3,167.804652295397
0.66,0.25,2020-02-12,0.38,3,164.377849982679
0.67,0.25,2020-02-12,0.38,3,160.993769381011
0.68,0.25,2020-02-12,0.38,3,157.653310632866
0.69,0.25,2020-02-12,0.38,3,154.357545426719
0.7,0.25,2020-02-12,0.38,3,151.107355016513
0.71,0.25,2020-02-12,0.38,3,147.903606926341
0.72,0.25,2020-02-12,0.38,3,144.747587710003
0.73,0.25,2020-02-12,0.38,3,141.640598322425
0.74,0.25,2020-02-12,0.38,3,138.584012907877
0.75,0.25,2020-02-12,0.38,3,135.578645850045
0.76,0.25,2020-02-12,0.38,3,132.626514916272
0.77,0.25,2020-02-12,0.38,3,129.728995138487
0.78,0.25,2020-02-12,0.38,3,126.887779312843
0.79,0.25,2020-02-12,0.38,3,124.104695880598
0.8,0.25,2020-02-12,0.38,3,121.381543749766
0.81,0.25,2020-02-12,0.38,3,118.720468641792
0.82,0.25,2020-02-12,0.38,3,116.123483694666
0.83,0.25,2020-02-12,0.38,3,113.592723364051
0.84,0.25,2020-02-12,0.38,3,111.130842094948
0.85,0.25,2020-02-12,0.38,3,108.739978751054
0.86,0.25,2020-02-12,0.38,3,106.422939306946
0.87,0.25,2020-02-12,0.38,3,104.182329662204
0.88,0.25,2020-02-12,0.38,3,102.020959658619
0.89,0.25,2020-02-12,0.38,3,99.9415323170946
0.9,0.25,2020-02-12,0.38,3,97.9475468477404
0.91,0.25,2020-02-12,0.38,3,96.0413512502681
0.92,0.25,2020-02-12,0.38,3,94.226283146015
0.93,0.25,2020-02-12,0.38,3,92.5053944678524
0.94,0.25,2020-02-12,0.38,3,90.8823389613719
0.95,0.25,2020-02-12,0.38,3,89.364197755693
0.55,0.3,2020-02-12,0.38,3,204.276382871689
0.56,0.3,2020-02-12,0.38,3,200.457146513962
0.57,0.3,2020-02-12,0.38,3,196.674987063049
0.58,0.3,2020-02-12,0.38,3,192.930277142429
0.59,0.3,2020-02-12,0.38,3,189.223374628132
0.6,0.3,2020-02-12,0.38,3,185.554620825333
0.61,0.3,2020-02-12,0.38,3,181.924735483286
0.62,0.3,2020-02-12,0.38,3,178.334151929055
0.63,0.3,2020-02-12,0.38,3,174.783519937355
0.64,0.3,2020-02-12,0.38,3,171.273391887632
0.65,0.3,2020-02-12,0.38,3,167.804652295397
0.66,0.3,2020-02-12,0.38,3,164.377849982679
0.67,0.3,2020-02-12,0.38,3,160.993769381011
0.68,0.3,2020-02-12,0.38,3,157.653310632866
0.69,0.3,2020-02-12,0.38,3,154.357545426719
0.7,0.3,2020-02-12,0.38,3,151.107355016513
0.71,0.3,2020-02-12,0.38,3,147.903606926341
0.72,0.3,2020-02-12,0.38,3,144.747587710003
0.73,0.3,2020-02-12,0.38,3,141.640598322425
0.74,0.3,2020-02-12,0.38,3,138.584012907877
0.75,0.3,2020-02-12,0.38,3,135.578645850045
0.76,0.3,2020-02-12,0.38,3,132.626514916272
0.77,0.3,2020-02-12,0.38,3,129.728995138487
0.78,0.3,2020-02-12,0.38,3,126.887779312843
0.79,0.3,2020-02-12,0.38,3,124.104695880598
0.8,0.3,2020-02-12,0.38,3,121.381543749766
0.81,0.3,2020-02-12,0.38,3,118.720468641792
0.82,0.3,2020-02-12,0.38,3,116.123483694666
0.83,0.3,2020-02-12,0.38,3,113.592723364051
0.84,0.3,2020-02-12,0.38,3,111.130842094948
0.85,0.3,2020-02-12,0.38,3,108.739978751054
0.86,0.3,2020-02-12,0.38,3,106.422939306946
0.87,0.3,2020-02-12,0.38,3,104.182329662204
0.88,0.3,2020-02-12,0.38,3,102.020959658619
0.89,0.3,2020-02-12,0.38,3,99.9415323170946
0.9,0.3,2020-02-12,0.38,3,97.9475468477404
0.91,0.3,2020-02-12,0.38,3,96.0413512502681
0.92,0.3,2020-02-12,0.38,3,94.226283146015
0.93,0.3,2020-02-12,0.38,3,92.5053944678524
0.94,0.3,2020-02-12,0.38,3,90.8823389613719
0.95,0.3,2020-02-12,0.38,3,89.364197755693
0.55,0.35,2020-02-12,0.38,3,204.276382871689
0.56,0.35,2020-02-12,0.38,3,200.457146513962
0.57,0.35,2020-02-12,0.38,3,196.674987063049
0.58,0.35,2020-02-12,0.38,3,192.930277142429
0.59,0.35,2020-02-12,0.38,3,189.223374628132
0.6,0.35,2020-02-12,0.38,3,185.554620825333
0.61,0.35,2020-02-12,0.38,3,181.924735483286
0.62,0.35,2020-02-12,0.38,3,178.334151929055
0.63,0.35,2020-02-12,0.38,3,174.783519937355
0.64,0.35,2020-02-12,0.38,3,171.273391887632
0.65,0.35,2020-02-12,0.38,3,167.804652295397
0.66,0.35,2020-02-12,0.38,3,164.377849982679
0.67,0.35,2020-02-12,0.38,3,160.993769381011
0.68,0.35,2020-02-12,0.38,3,157.653310632866
0.69,0.35,2020-02-12,0.38,3,154.357545426719
0.7,0.35,2020-02-12,0.38,3,151.107355016513
0.71,0.35,2020-02-12,0.38,3,147.903606926341
0.72,0.35,2020-02-12,0.38,3,144.747587710003
0.73,0.35,2020-02-12,0.38,3,141.640598322425
0.74,0.35,2020-02-12,0.38,3,138.584012907877
0.75,0.35,2020-02-12,0.38,3,135.578645850045
0.76,0.35,2020-02-12,0.38,3,132.626514916272
0.77,0.35,2020-02-12,0.38,3,129.728995138487
0.78,0.35,2020-02-12,0.38,3,126.887779312843
0.79,0.35,2020-02-12,0.38,3,124.104695880598
0.8,0.35,2020-02-12,0.38,3,121.381543749766
0.81,0.35,2020-02-12,0.38,3,118.720468641792
0.82,0.35,2020-02-12,0.38,3,116.123483694666
0.83,0.35,2020-02-12,0.38,3,113.592723364051
0.84,0.35,2020-02-12,0.38,3,111.130842094948
0.85,0.35,2020-02-12,0.38,3,108.739978751054
0.86,0.35,2020-02-12,0.38,3,106.422939306946
0.87,0.35,2020-02-12,0.38,3,104.182329662204
0.88,0.35,2020-02-12,0.38,3,102.020959658619
0.89,0.35,2020-02-12,0.38,3,99.9415323170946
0.9,0.35,2020-02-12,0.38,3,97.9475468477404
0.91,0.35,2020-02-12,0.38,3,96.0413512502681
0.92,0.35,2020-02-12,0.38,3,94.226283146015
0.93,0.35,2020-02-12,0.38,3,92.5053944678524
0.94,0.35,2020-02-12,0.38,3,90.8823389613719
0.95,0.35,2020-02-12,0.38,3,89.364197755693
0.55,0.4,2020-02-12,0.38,3,204.276382871689
0.56,0.4,2020-02-12,0.38,3,200.457146513962
0.57,0.4,2020-02-12,0.38,3,196.674987063049
0.58,0.4,2020-02-12,0.38,3,192.930277142429
0.59,0.4,2020-02-12,0.38,3,189.223374628132
0.6,0.4,2020-02-12,0.38,3,185.554620825333
0.61,0.4,2020-02-12,0.38,3,181.924735483286
0.62,0.4,2020-02-12,0.38,3,178.334151929055
0.63,0.4,2020-02-12,0.38,3,174.783519937355
0.64,0.4,2020-02-12,0.38,3,171.273391887632
0.65,0.4,2020-02-12,0.38,3,167.804652295397
0.66,0.4,2020-02-12,0.38,3,164.377849982679
0.67,0.4,2020-02-12,0.38,3,160.993769381011
0.68,0.4,2020-02-12,0.38,3,157.653310632866
0.69,0.4,2020-02-12,0.38,3,154.357545426719
0.7,0.4,2020-02-12,0.38,3,151.107355016513
0.71,0.4,2020-02-12,0.38,3,147.903606926341
0.72,0.4,2020-02-12,0.38,3,144.747587710003
0.73,0.4,2020-02-12,0.38,3,141.640598322425
0.74,0.4,2020-02-12,0.38,3,138.584012907877
0.75,0.4,2020-02-12,0.38,3,135.578645850045
0.76,0.4,2020-02-12,0.38,3,132.626514916272
0.77,0.4,2020-02-12,0.38,3,129.728995138487
0.78,0.4,2020-02-12,0.38,3,126.887779312843
0.79,0.4,2020-02-12,0.38,3,124.104695880598
0.8,0.4,2020-02-12,0.38,3,121.381543749766
0.81,0.4,2020-02-12,0.38,3,118.720468641792
0.82,0.4,2020-02-12,0.38,3,116.123483694666
0.83,0.4,2020-02-12,0.38,3,113.592723364051
0.84,0.4,2020-02-12,0.38,3,111.130842094948
0.85,0.4,2020-02-12,0.38,3,108.739978751054
0.86,0.4,2020-02-12,0.38,3,106.422939306946
0.87,0.4,2020-02-12,0.38,3,104.182329662204
0.88,0.4,2020-02-12,0.38,3,102.020959658619
0.89,0.4,2020-02-12,0.38,3,99.9415323170946
0.9,0.4,2020-02-12,0.38,3,97.9475468477404
0.91,0.4,2020-02-12,0.38,3,96.0413512502681
0.92,0.4,2020-02-12,0.38,3,94.226283146015
0.93,0.4,2020-02-12,0.38,3,92.5053944678524
0.94,0.4,2020-02-12,0.38,3,90.8823389613719
0.95,0.4,2020-02-12,0.38,3,89.364197755693
0.55,0.45,2020-02-12,0.38,3,204.276382871689
0.56,0.45,2020-02-12,0.38,3,200.457146513962
0.57,0.45,2020-02-12,0.38,3,196.674987063049
0.58,0.45,2020-02-12,0.38,3,192.930277142429
0.59,0.45,2020-02-12,0.38,3,189.223374628132
0.6,0.45,2020-02-12,0.38,3,185.554620825333
0.61,0.45,2020-02-12,0.38,3,181.924735483286
0.62,0.45,2020-02-12,0.38,3,178.334151929055
0.63,0.45,2020-02-12,0.38,3,174.783519937355
0.64,0.45,2020-02-12,0.38,3,171.273391887632
0.65,0.45,2020-02-12,0.38,3,167.804652295397
0.66,0.45,2020-02-12,0.38,3,164.377849982679
0.67,0.45,2020-02-12,0.38,3,160.993769381011
0.68,0.45,2020-02-12,0.38,3,157.653310632866
0.69,0.45,2020-02-12,0.38,3,154.357545426719
0.7,0.45,2020-02-12,0.38,3,151.107355016513
0.71,0.45,2020-02-12,0.38,3,147.903606926341
