"start_date","b1","initial.infected","loss"
2020-01-31,0,1,33.4392246806611
2020-02-07,0,1,35.3754311518307
2020-02-14,0,1,37.695999029839
2020-02-21,0,1,40.5471554388464
2020-02-28,0,1,44.1644949438404
2020-03-06,0,1,48.9569496109328
2020-01-31,0.05,1,32.3701088609747
2020-02-07,0.05,1,34.1451963750117
2020-02-14,0.05,1,36.2513022334954
2020-02-21,0.05,1,38.8031631376267
2020-02-28,0.05,1,41.9778746774717
2020-03-06,0.05,1,46.0666291433854
2020-01-31,0.1,1,32.1643563560585
2020-02-07,0.1,1,33.9777381272891
2020-02-14,0.1,1,36.1240918538126
2020-02-21,0.1,1,38.7159331937326
2020-02-28,0.1,1,41.9272410344924
2020-03-06,0.1,1,46.0454188041894
2020-01-31,0.15,1,31.7545689177218
2020-02-07,0.15,1,33.6816368671202
2020-02-14,0.15,1,35.9242866339012
2020-02-21,0.15,1,38.5940436965575
2020-02-28,0.15,1,41.8640911940576
2020-03-06,0.15,1,46.0215900004439
2020-01-31,0.2,1,30.93488267154
2020-02-07,0.2,1,33.1585091917701
2020-02-14,0.2,1,35.6117889357781
2020-02-21,0.2,1,38.4246267227959
2020-02-28,0.2,1,41.7856464596185
2020-03-06,0.2,1,45.9948582764131
2020-01-31,0.25,1,29.3174913626089
2020-02-07,0.25,1,32.2429346534242
2020-02-14,0.25,1,35.1267725523412
2020-02-21,0.25,1,38.1905947830405
2020-02-28,0.25,1,41.6885875272111
2020-03-06,0.25,1,45.9649117045607
2020-01-31,0.3,1,26.2261846152124
2020-02-07,0.3,1,30.6653704157213
2020-02-14,0.3,1,34.3813508801483
2020-02-21,0.3,1,37.8694318711695
2020-02-28,0.3,1,41.5689616603551
2020-03-06,0.3,1,45.9314084982886
2020-01-31,0.35,1,20.7593371963718
2020-02-07,0.35,1,28.0072916937471
2020-02-14,0.35,1,33.2485553361331
2020-02-21,0.35,1,37.4316872955024
2020-02-28,0.35,1,41.4220756247082
2020-03-06,0.35,1,45.8939744211594
2020-01-31,0.4,1,14.5594160124402
2020-02-07,0.4,1,23.6915782232321
2020-02-14,0.4,1,31.5486387606499
