"Stay At Home Order","State-Mandated School Closures","Non-Essential Business Closures","start_date","b1","initial.infected","loss"
0.55,0.1,0.25,2020-02-07,0.45,1,48.495387642805
0.56,0.1,0.25,2020-02-07,0.45,1,47.0768936868233
0.57,0.1,0.25,2020-02-07,0.45,1,45.7386012313631
0.58,0.1,0.25,2020-02-07,0.45,1,44.4802619121626
0.59,0.1,0.25,2020-02-07,0.45,1,43.301464739689
0.6,0.1,0.25,2020-02-07,0.45,1,42.2017136595885
0.61,0.1,0.25,2020-02-07,0.45,1,41.1786081566077
0.62,0.1,0.25,2020-02-07,0.45,1,40.2279045074824
0.63,0.1,0.25,2020-02-07,0.45,1,39.340565647246
0.64,0.1,0.25,2020-02-07,0.45,1,38.5079385509077
0.65,0.1,0.25,2020-02-07,0.45,1,37.7186929090546
0.66,0.1,0.25,2020-02-07,0.45,1,36.9525584714704
0.67,0.1,0.25,2020-02-07,0.45,1,36.1943855894415
0.68,0.1,0.25,2020-02-07,0.45,1,35.4435308679689
0.69,0.1,0.25,2020-02-07,0.45,1,34.7001313492329
0.7,0.1,0.25,2020-02-07,0.45,1,33.9643333384534
0.71,0.1,0.25,2020-02-07,0.45,1,33.2362898911838
0.72,0.1,0.25,2020-02-07,0.45,1,32.5162084122683
0.73,0.1,0.25,2020-02-07,0.45,1,31.8042278326137
0.74,0.1,0.25,2020-02-07,0.45,1,31.1005655706361
0.75,0.1,0.25,2020-02-07,0.45,1,30.4053636948358
0.76,0.1,0.25,2020-02-07,0.45,1,29.7190611191449
0.77,0.1,0.25,2020-02-07,0.45,1,29.0417351172918
0.78,0.1,0.25,2020-02-07,0.45,1,28.3737018510744
0.79,0.1,0.25,2020-02-07,0.45,1,27.7152448664776
0.8,0.1,0.25,2020-02-07,0.45,1,27.0666755511101
0.81,0.1,0.25,2020-02-07,0.45,1,26.4283216446772
0.82,0.1,0.25,2020-02-07,0.45,1,25.8005515397574
0.83,0.1,0.25,2020-02-07,0.45,1,25.1837406422166
0.84,0.1,0.25,2020-02-07,0.45,1,24.578269134627
0.85,0.1,0.25,2020-02-07,0.45,1,23.9848465386792
0.86,0.1,0.25,2020-02-07,0.45,1,23.4036313900066
