"start_date","b1","loss"
2020-01-31,0,5.43215762850746
2020-02-07,0,5.71217038009266
2020-02-14,0,6.04494201401681
2020-02-21,0,6.44962156996051
2020-02-28,0,6.95497522367722
2020-03-06,0,7.60502750725114
2020-03-13,0,8.46997380644361
2020-01-31,0.05,5.20931852097815
2020-02-07,0.05,5.47964672474858
2020-02-14,0.05,5.80336926964005
2020-02-21,0.05,6.19800287001501
2020-02-28,0.05,6.68801519242926
2020-03-06,0.05,7.30796309470988
2020-03-13,0.05,8.10760757008894
2020-01-31,0.1,4.94209821754413
2020-02-07,0.1,5.24758429343032
2020-02-14,0.1,5.61343260712749
2020-02-21,0.1,6.05475038838497
2020-02-28,0.1,6.59228397509492
2020-03-06,0.1,7.25566728914758
2020-03-13,0.1,8.08829738243741
2020-01-31,0.15,4.38596905995425
2020-02-07,0.15,4.80881363548697
2020-02-14,0.15,5.29059406537254
2020-02-21,0.15,5.83699835598047
2020-02-28,0.15,6.46223549971117
2020-03-06,0.15,7.19182134718493
2020-03-13,0.15,8.06670238249624
2020-01-31,0.2,7.52315338025473
2020-02-07,0.2,2.55836277226549
2020-02-14,0.2,4.74794170899884
2020-02-21,0.2,5.50800792090651
2020-02-28,0.2,6.28625416986391
2020-03-06,0.2,7.11399198346625
2020-03-13,0.2,8.04255462576009
2020-01-31,0.25,101.7881463717
2020-02-07,0.25,45.72448252885
2020-02-14,0.25,11.7005322535534
2020-02-21,0.25,3.89147106522276
2020-02-28,0.25,6.04931308022543
2020-03-06,0.25,7.01928595620338
2020-03-13,0.25,8.01555768002633
2020-01-31,0.3,307.631836089804
2020-02-07,0.3,156.184358538905
2020-02-14,0.3,64.8604611058208
2020-02-21,0.3,14.9277930046361
2020-02-28,0.3,5.01388148845282
2020-03-06,0.3,6.9042829316585
2020-03-13,0.3,7.98538420387217
2020-01-31,0.35,664.243368111275
2020-02-07,0.35,350.612872583964
2020-02-14,0.35,157.430373653468
2020-02-21,0.35,52.8141854433675
2020-02-28,0.35,4.73536299040556
2020-03-06,0.35,6.76492449658701
2020-03-13,0.35,7.95167349595051
2020-01-31,0.4,1161.71010769828
2020-02-07,0.4,647.768651991561
2020-02-14,0.4,301.879679061203
2020-02-21,0.4,111.293975225837
2020-02-28,0.4,22.8090310108761
2020-03-06,0.4,6.08116357411441
2020-03-13,0.4,7.91402901260814
2020-01-31,0.45,1718.79035604753
2020-02-07,0.45,1037.83498194305
2020-02-14,0.45,507.965521522054
2020-02-21,0.45,195.417481073608
2020-02-28,0.45,49.6492871540822
2020-03-06,0.45,3.21125189512822
2020-03-13,0.45,7.87201598441488
2020-01-31,0.5,2243.13886358304
2020-02-07,0.5,1476.68150745463
2020-02-14,0.5,774.851017942452
2020-02-21,0.5,310.182297552677
2020-02-28,0.5,86.2200599435016
2020-03-06,0.5,6.22322807543706
2020-03-13,0.5,7.82515911558053
2020-01-31,0.55,2688.53387427756
2020-02-07,0.55,1909.96645676815
2020-02-14,0.55,1087.07248707915
2020-02-21,0.55,458.494503754948
2020-02-28,0.55,134.124301504428
2020-03-06,0.55,15.8147066507533
2020-03-13,0.55,7.77285263201544
2020-01-31,0.6,3051.56787421885
2020-02-07,0.6,2300.28612280733
2020-02-14,0.6,1419.15927744337
2020-02-21,0.6,639.298848101922
2020-02-28,0.6,195.023589096227
2020-03-06,0.6,28.7825514049934
2020-03-13,0.6,7.61941798521341
2020-01-31,0.65,3346.16520137641
2020-02-07,0.65,2633.92510319824
2020-02-14,0.65,1745.60167611955
2020-02-21,0.65,846.821044221663
2020-02-28,0.65,270.276830141645
2020-03-06,0.65,45.1266396362238
2020-03-13,0.65,7.03528035812733
2020-01-31,0.7,3587.87045590456
2020-02-07,0.7,2913.04188182111
2020-02-14,0.7,2048.23782056238
2020-02-21,0.7,1071.61783331885
2020-02-28,0.7,360.572386276377
2020-03-06,0.7,65.1320801962512
2020-03-13,0.7,5.96733671884684
2020-01-31,0.75,3789.11628622363
2020-02-07,0.75,3146.22839654309
2020-02-14,0.75,2317.99951383261
2020-02-21,0.75,1302.94958758313
2020-02-28,0.75,465.619078372204
2020-03-06,0.75,89.153624050305
2020-03-13,0.75,4.74696998209644
2020-01-31,0.8,3959.04359100326
2020-02-07,0.8,3342.80237764475
2020-02-14,0.8,2553.00269331097
2020-02-21,0.8,1531.12688150056
2020-02-28,0.8,584.006512019541
2020-03-06,0.8,117.557072816726
2020-03-13,0.8,4.39306393242442
2020-01-31,0.85,4104.31384094807
2020-02-07,0.85,3510.60045628877
2020-02-14,0.85,2755.65694935573
2020-02-21,0.85,1748.86284846961
2020-02-28,0.85,713.309033924081
2020-03-06,0.85,150.677064538484
2020-03-13,0.85,6.12057409090947
2020-01-31,0.9,4229.86139392885
2020-02-07,0.9,3655.6385439559
2020-02-14,0.9,2930.28259866142
2020-02-21,0.9,1951.54156383734
2020-02-28,0.9,850.410183674132
2020-03-06,0.9,188.777020294133
2020-03-13,0.9,9.56479355744392
2020-01-31,0.95,4339.4145245549
2020-02-07,0.95,3782.41388234435
2020-02-14,0.95,3081.56356110276
2020-02-21,0.95,2136.87802910502
2020-02-28,0.95,991.959553792203
2020-03-06,0.95,232.010808329444
2020-03-13,0.95,14.1212052586125
2020-01-31,1,4435.83352393092
2020-02-07,1,3894.29122862671
2020-02-14,1,3213.7468431407
2020-02-21,1,2304.30953867862
2020-02-28,1,1134.77235369346
2020-03-06,1,280.389348462158
2020-03-13,1,19.5853257443634
2020-01-31,1.05,4521.35197922412
2020-02-07,1.05,3993.8348886411
