"start_date","b1","loss"
2020-01-31,0,59.9766227796607
2020-02-07,0,63.5026874008456
2020-02-14,0,67.7380221134613
2020-02-21,0,72.9567112064642
2020-02-28,0,79.6053365789731
2020-03-06,0,88.4724204401336
2020-01-31,0.05,58.5385388161778
2020-02-07,0.05,61.8338231317637
2020-02-14,0.05,65.758959483255
2020-02-21,0.05,70.5406318307284
2020-02-28,0.05,76.5365289970406
2020-03-06,0.05,84.3528524811987
2020-01-31,0.1,58.3241820264394
2020-02-07,0.1,61.6605734805017
2020-02-14,0.1,65.6282407400189
2020-02-21,0.1,70.4514434829986
2020-02-28,0.1,76.4845786651062
2020-03-06,0.1,84.3300826823563
2020-01-31,0.15,57.8974906614338
2020-02-07,0.15,61.3539274475059
2020-02-14,0.15,65.4221119248552
2020-02-21,0.15,70.325751083426
2020-02-28,0.15,76.4188253883823
2020-03-06,0.15,84.3039606891474
2020-01-31,0.2,57.0386811594283
2020-02-07,0.2,60.8088176112833
2020-02-14,0.2,65.0971347631883
2020-02-21,0.2,70.1490454657408
2020-02-28,0.2,76.335812589792
2020-03-06,0.2,84.2740309610819
2020-01-31,0.25,55.3193814195386
2020-02-07,0.25,59.844155596502
2020-02-14,0.25,64.5869889764898
2020-02-21,0.25,69.9015867880935
2020-02-28,0.25,76.2313048829084
2020-03-06,0.25,84.2397823451895
2020-01-31,0.3,51.0948120978848
2020-02-07,0.3,58.1552242398255
2020-02-14,0.3,63.7918648260908
2020-02-21,0.3,69.5567353328536
2020-02-28,0.3,76.1001322979166
2020-03-06,0.3,84.200642000192
2020-01-31,0.35,72.4220584095323
2020-02-07,0.35,52.5539083117978
2020-02-14,0.35,62.5638581335222
2020-02-21,0.35,69.0788315591753
2020-02-28,0.35,75.9360076735826
2020-03-06,0.35,84.1559687615353
2020-01-31,0.4,501.099495852432
2020-02-07,0.4,48.9028384081308
2020-02-14,0.4,60.3862286286057
2020-02-21,0.4,68.4205468227252
2020-02-28,0.4,75.7313138148202
2020-03-06,0.4,84.1050458798936
2020-01-31,0.45,1369.22966867531
2020-02-07,0.45,328.816451920471
2020-02-14,0.45,28.953250022914
2020-02-21,0.45,67.5196249127989
2020-02-28,0.45,75.4768570374614
2020-03-06,0.45,84.0470730857239
2020-01-31,0.5,2874.08276899844
2020-02-07,0.5,844.435790054682
2020-02-14,0.5,96.9760345547591
2020-02-21,0.5,66.1275954012749
2020-02-28,0.5,75.1615841549904
2020-03-06,0.5,83.9811579628359
2020-01-31,0.55,5165.18480879947
2020-02-07,0.55,1684.49010117429
2020-02-14,0.55,320.698483515659
2020-02-21,0.55,53.1636018794768
2020-02-28,0.55,74.7722609889924
2020-03-06,0.55,83.9063065642969
2020-01-31,0.6,8202.55606494779
2020-02-07,0.6,2942.23746902772
2020-02-14,0.6,674.146443926041
2020-02-21,0.6,18.8096594354711
2020-02-28,0.6,74.2931111619823
2020-03-06,0.6,83.8214132139914
2020-01-31,0.65,11713.5953246498
2020-02-07,0.65,4673.08049260199
2020-02-14,0.65,1193.26362605569
2020-02-21,0.65,99.4473549818861
2020-02-28,0.65,73.7054189516217
2020-03-06,0.65,83.7252496055309
2020-01-31,0.7,15335.7593414799
2020-02-07,0.7,6849.87785337029
2020-02-14,0.7,1916.90516310275
2020-02-21,0.7,242.681148818255
2020-02-28,0.7,72.6377684482116
2020-03-06,0.7,83.6164529047445
2020-01-31,0.75,18794.7190403091
2020-02-07,0.75,9351.56048324923
2020-02-14,0.75,2877.53998723969
2020-02-21,0.75,444.499735067428
2020-02-28,0.75,65.8466129517351
2020-03-06,0.75,83.4935132603264
2020-01-31,0.8,21959.7246150224
2020-02-07,0.8,12004.1622223174
2020-02-14,0.8,4089.50318181015
2020-02-21,0.8,715.568707062222
2020-02-28,0.8,48.1216080217025
2020-03-06,0.8,83.3547599439186
2020-01-31,0.85,24802.7221627408
2020-02-07,0.85,14644.2875245286
2020-02-14,0.85,5538.95141203773
2020-02-21,0.85,1068.24939626711
2020-02-28,0.85,27.1752834384575
2020-03-06,0.85,83.1983473249186
2020-01-31,0.9,27344.243758268
2020-02-07,0.9,17159.9627116132
2020-02-14,0.9,7181.78820460654
2020-02-21,0.9,1514.87379648244
2020-02-28,0.9,53.500366496393
2020-03-06,0.9,83.0222393391692
2020-01-31,0.95,29619.415838464
2020-02-07,0.95,19495.1175869073
2020-02-14,0.95,8952.00679753133
2020-02-21,0.95,2065.94801542467
2020-02-28,0.95,118.147709361822
2020-03-06,0.95,82.8241949975936
2020-01-31,1,31663.2935275326
2020-02-07,1,21634.2568216897
2020-02-14,1,10776.975388642
2020-02-21,1,2728.12392350247
2020-02-28,1,204.923329120276
2020-03-06,1,82.6017496169718
2020-01-31,1.05,33506.4499954426
2020-02-07,1.05,23584.590074664
2020-02-14,1.05,12592.086071267
2020-02-21,1.05,3502.31263528369
2020-02-28,1.05,314.033562212757
2020-03-06,1.05,82.3521998408323
2020-01-31,1.1,35174.6922300035
2020-02-07,1.1,25363.2301133997
2020-02-14,1.1,14349.3385176708
2020-02-21,1.1,4382.46631117404
2020-02-28,1.1,447.625890917908
2020-03-06,1.1,82.0359902136437
2020-01-31,1.15,36689.8428402464
2020-02-07,1.15,26989.8783550739
2020-02-14,1.15,16019.0004879342
2020-02-21,1.15,5355.54760852697
2020-02-28,1.15,608.320217209806
2020-03-06,1.15,80.9507586075524
2020-01-31,1.2,38070.4282650231
2020-02-07,1.2,28483.1203975304
2020-02-14,1.2,17586.60198377
2020-02-21,1.2,6402.72254921181
2020-02-28,1.2,798.874960119699
