"start_date","b1","initial.infected","loss"
2020-01-31,0,1,37.2630830527065
2020-02-07,0,1,39.113050940543
2020-02-14,0,1,41.2721808573201
2020-02-21,0,1,43.8379963039529
2020-02-28,0,1,46.9562057959826
2020-03-06,0,1,50.8549916059512
2020-03-13,0,1,55.9152498728236
2020-01-31,0.05,1,36.4098934975571
2020-02-07,0.05,1,38.1372746810062
2020-02-14,0.05,1,40.1402933666965
2020-02-21,0.05,1,42.4997367786032
2020-02-28,0.05,1,45.3322493568495
2020-03-06,0.05,1,48.8131097579518
2020-03-13,0.05,1,53.2201544058734
2020-01-31,0.1,1,36.0943051633313
2020-02-07,0.1,1,37.8682429266366
2020-02-14,0.1,1,39.9216589892212
2020-02-21,0.1,1,42.3335536545058
2020-02-28,0.1,1,45.2177634896197
2020-03-06,0.1,1,48.7456982767727
2020-03-13,0.1,1,53.1902231742572
2020-01-31,0.15,1,35.3758777262687
2020-02-07,0.15,1,37.3248090167323
2020-02-14,0.15,1,39.5295826731586
2020-02-21,0.15,1,42.0686050165932
2020-02-28,0.15,1,45.055054630972
2020-03-06,0.15,1,48.6598480884066
2020-03-13,0.15,1,53.1556812315367
2020-01-31,0.2,1,33.7070536586303
2020-02-07,0.2,1,36.2148621095979
2020-02-14,0.2,1,38.823644977794
2020-02-21,0.2,1,41.6464294314035
2020-02-28,0.2,1,44.8243946048427
2020-03-06,0.2,1,48.5507642349807
2020-03-13,0.2,1,53.1158612335886
2020-01-31,0.25,1,29.8619904795105
2020-02-07,0.25,1,33.9589540594507
2020-02-14,0.25,1,37.5582989773123
2020-02-21,0.25,1,40.976717289832
2020-02-28,0.25,1,44.4986743926521
2020-03-06,0.25,1,48.4125170814365
2020-03-13,0.25,1,53.070007966409
2020-01-31,0.3,1,21.3604815955178
2020-02-07,0.3,1,29.44862593252
2020-02-14,0.3,1,35.3126824796077
2020-02-21,0.3,1,39.9216904860875
2020-02-28,0.3,1,44.0409153591334
2020-03-06,0.3,1,48.2378003743414
2020-03-13,0.3,1,53.017267845569
2020-01-31,0.35,1,29.7051403876934
2020-02-07,0.35,1,20.7293246393431
2020-02-14,0.35,1,31.3818540960647
2020-02-21,0.35,1,38.2737500176633
2020-02-28,0.35,1,43.4010349585653
2020-03-06,0.35,1,48.0176435019207
2020-03-13,0.35,1,52.9566773563256
2020-01-31,0.4,1,1023.3458215493
2020-02-07,0.4,1,39.8712623338455
2020-02-14,0.4,1,24.6277208382084
2020-02-21,0.4,1,35.7241560747715
2020-02-28,0.4,1,42.5116875713747
2020-03-06,0.4,1,47.7410708470238
2020-03-13,0.4,1,52.887150254697
2020-01-31,0.45,1,4095.15227654446
2020-02-07,0.45,1,834.955781008437
2020-02-14,0.45,1,10.2275176785738
2020-02-21,0.45,1,31.8208981711971
2020-02-28,0.45,1,41.2829739271973
2020-03-06,0.45,1,47.3947001814658
2020-03-13,0.45,1,52.807463378325
2020-01-31,0.5,1,10446.2272200609
2020-02-07,0.5,1,2908.6705206317
2020-02-14,0.5,1,336.423957912031
2020-02-21,0.5,1,25.9185055807564
2020-02-28,0.5,1,39.5958621807044
2020-03-06,0.5,1,46.9622732144699
2020-03-13,0.5,1,52.7162411477037
2020-01-31,0.55,1,21440.7563234645
2020-02-07,0.55,1,6857.83251139335
2020-02-14,0.55,1,1344.31319165468
2020-02-21,0.55,1,15.0113506711058
2020-02-28,0.55,1,37.2942852441923
2020-03-06,0.55,1,46.4241109682294
2020-03-13,0.55,1,52.611938505248
