"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-03-06,0.76,1,618.043002926993
0.56,0.25,2020-03-06,0.76,1,618.043002926993
0.57,0.25,2020-03-06,0.76,1,618.043002926993
0.58,0.25,2020-03-06,0.76,1,618.043002926993
0.59,0.25,2020-03-06,0.76,1,618.043002926993
0.6,0.25,2020-03-06,0.76,1,618.043002926993
0.61,0.25,2020-03-06,0.76,1,618.043002926993
0.62,0.25,2020-03-06,0.76,1,618.043002926993
0.63,0.25,2020-03-06,0.76,1,618.043002926993
0.64,0.25,2020-03-06,0.76,1,618.043002926993
0.65,0.25,2020-03-06,0.76,1,618.043002926993
0.66,0.25,2020-03-06,0.76,1,618.043002926993
0.67,0.25,2020-03-06,0.76,1,618.043002926993
0.68,0.25,2020-03-06,0.76,1,618.043002926993
0.69,0.25,2020-03-06,0.76,1,618.043002926993
0.7,0.25,2020-03-06,0.76,1,618.043002926993
0.71,0.25,2020-03-06,0.76,1,618.043002926993
0.72,0.25,2020-03-06,0.76,1,618.043002926993
0.73,0.25,2020-03-06,0.76,1,618.043002926993
0.74,0.25,2020-03-06,0.76,1,618.043002926993
0.75,0.25,2020-03-06,0.76,1,618.043002926993
0.76,0.25,2020-03-06,0.76,1,618.043002926993
0.77,0.25,2020-03-06,0.76,1,618.043002926993
0.78,0.25,2020-03-06,0.76,1,618.043002926993
0.79,0.25,2020-03-06,0.76,1,618.043002926993
0.8,0.25,2020-03-06,0.76,1,618.043002926993
0.81,0.25,2020-03-06,0.76,1,618.043002926993
0.82,0.25,2020-03-06,0.76,1,618.043002926993
0.83,0.25,2020-03-06,0.76,1,618.043002926993
0.84,0.25,2020-03-06,0.76,1,618.043002926993
0.85,0.25,2020-03-06,0.76,1,618.043002926993
0.86,0.25,2020-03-06,0.76,1,618.043002926993
0.87,0.25,2020-03-06,0.76,1,618.043002926993
0.88,0.25,2020-03-06,0.76,1,618.043002926993
0.89,0.25,2020-03-06,0.76,1,618.043002926993
0.9,0.25,2020-03-06,0.76,1,618.043002926993
0.91,0.25,2020-03-06,0.76,1,618.043002926993
0.92,0.25,2020-03-06,0.76,1,618.043002926993
0.93,0.25,2020-03-06,0.76,1,618.043002926993
0.94,0.25,2020-03-06,0.76,1,618.043002926993
0.95,0.25,2020-03-06,0.76,1,618.043002926993
0.55,0.3,2020-03-06,0.76,1,501.309313461114
0.56,0.3,2020-03-06,0.76,1,501.309313461114
0.57,0.3,2020-03-06,0.76,1,501.309313461114
0.58,0.3,2020-03-06,0.76,1,501.309313461114
0.59,0.3,2020-03-06,0.76,1,501.309313461114
0.6,0.3,2020-03-06,0.76,1,501.309313461114
0.61,0.3,2020-03-06,0.76,1,501.309313461114
0.62,0.3,2020-03-06,0.76,1,501.309313461114
0.63,0.3,2020-03-06,0.76,1,501.309313461114
0.64,0.3,2020-03-06,0.76,1,501.309313461114
0.65,0.3,2020-03-06,0.76,1,501.309313461114
0.66,0.3,2020-03-06,0.76,1,501.309313461114
0.67,0.3,2020-03-06,0.76,1,501.309313461114
0.68,0.3,2020-03-06,0.76,1,501.309313461114
0.69,0.3,2020-03-06,0.76,1,501.309313461114
0.7,0.3,2020-03-06,0.76,1,501.309313461114
0.71,0.3,2020-03-06,0.76,1,501.309313461114
0.72,0.3,2020-03-06,0.76,1,501.309313461114
0.73,0.3,2020-03-06,0.76,1,501.309313461114
0.74,0.3,2020-03-06,0.76,1,501.309313461114
0.75,0.3,2020-03-06,0.76,1,501.309313461114
0.76,0.3,2020-03-06,0.76,1,501.309313461114
0.77,0.3,2020-03-06,0.76,1,501.309313461114
0.78,0.3,2020-03-06,0.76,1,501.309313461114
0.79,0.3,2020-03-06,0.76,1,501.309313461114
0.8,0.3,2020-03-06,0.76,1,501.309313461114
0.81,0.3,2020-03-06,0.76,1,501.309313461114
0.82,0.3,2020-03-06,0.76,1,501.309313461114
0.83,0.3,2020-03-06,0.76,1,501.309313461114
0.84,0.3,2020-03-06,0.76,1,501.309313461114
0.85,0.3,2020-03-06,0.76,1,501.309313461114
0.86,0.3,2020-03-06,0.76,1,501.309313461114
0.87,0.3,2020-03-06,0.76,1,501.309313461114
0.88,0.3,2020-03-06,0.76,1,501.309313461114
0.89,0.3,2020-03-06,0.76,1,501.309313461114
0.9,0.3,2020-03-06,0.76,1,501.309313461114
0.91,0.3,2020-03-06,0.76,1,501.309313461114
0.92,0.3,2020-03-06,0.76,1,501.309313461114
0.93,0.3,2020-03-06,0.76,1,501.309313461114
0.94,0.3,2020-03-06,0.76,1,501.309313461114
0.95,0.3,2020-03-06,0.76,1,501.309313461114
0.55,0.35,2020-03-06,0.76,1,398.245011571608
0.56,0.35,2020-03-06,0.76,1,398.245011571608
0.57,0.35,2020-03-06,0.76,1,398.245011571608
0.58,0.35,2020-03-06,0.76,1,398.245011571608
0.59,0.35,2020-03-06,0.76,1,398.245011571608
0.6,0.35,2020-03-06,0.76,1,398.245011571608
0.61,0.35,2020-03-06,0.76,1,398.245011571608
0.62,0.35,2020-03-06,0.76,1,398.245011571608
0.63,0.35,2020-03-06,0.76,1,398.245011571608
0.64,0.35,2020-03-06,0.76,1,398.245011571608
0.65,0.35,2020-03-06,0.76,1,398.245011571608
0.66,0.35,2020-03-06,0.76,1,398.245011571608
0.67,0.35,2020-03-06,0.76,1,398.245011571608
0.68,0.35,2020-03-06,0.76,1,398.245011571608
0.69,0.35,2020-03-06,0.76,1,398.245011571608
0.7,0.35,2020-03-06,0.76,1,398.245011571608
0.71,0.35,2020-03-06,0.76,1,398.245011571608
0.72,0.35,2020-03-06,0.76,1,398.245011571608
0.73,0.35,2020-03-06,0.76,1,398.245011571608
0.74,0.35,2020-03-06,0.76,1,398.245011571608
0.75,0.35,2020-03-06,0.76,1,398.245011571608
0.76,0.35,2020-03-06,0.76,1,398.245011571608
0.77,0.35,2020-03-06,0.76,1,398.245011571608
0.78,0.35,2020-03-06,0.76,1,398.245011571608
0.79,0.35,2020-03-06,0.76,1,398.245011571608
0.8,0.35,2020-03-06,0.76,1,398.245011571608
0.81,0.35,2020-03-06,0.76,1,398.245011571608
0.82,0.35,2020-03-06,0.76,1,398.245011571608
0.83,0.35,2020-03-06,0.76,1,398.245011571608
0.84,0.35,2020-03-06,0.76,1,398.245011571608
0.85,0.35,2020-03-06,0.76,1,398.245011571608
0.86,0.35,2020-03-06,0.76,1,398.245011571608
0.87,0.35,2020-03-06,0.76,1,398.245011571608
0.88,0.35,2020-03-06,0.76,1,398.245011571608
0.89,0.35,2020-03-06,0.76,1,398.245011571608
0.9,0.35,2020-03-06,0.76,1,398.245011571608
0.91,0.35,2020-03-06,0.76,1,398.245011571608
0.92,0.35,2020-03-06,0.76,1,398.245011571608
0.93,0.35,2020-03-06,0.76,1,398.245011571608
0.94,0.35,2020-03-06,0.76,1,398.245011571608
0.95,0.35,2020-03-06,0.76,1,398.245011571608
0.55,0.4,2020-03-06,0.76,1,308.53009523124
0.56,0.4,2020-03-06,0.76,1,308.53009523124
0.57,0.4,2020-03-06,0.76,1,308.53009523124
0.58,0.4,2020-03-06,0.76,1,308.53009523124
0.59,0.4,2020-03-06,0.76,1,308.53009523124
0.6,0.4,2020-03-06,0.76,1,308.53009523124
0.61,0.4,2020-03-06,0.76,1,308.53009523124
0.62,0.4,2020-03-06,0.76,1,308.53009523124
0.63,0.4,2020-03-06,0.76,1,308.53009523124
0.64,0.4,2020-03-06,0.76,1,308.53009523124
0.65,0.4,2020-03-06,0.76,1,308.53009523124
0.66,0.4,2020-03-06,0.76,1,308.53009523124
0.67,0.4,2020-03-06,0.76,1,308.53009523124
0.68,0.4,2020-03-06,0.76,1,308.53009523124
0.69,0.4,2020-03-06,0.76,1,308.53009523124
0.7,0.4,2020-03-06,0.76,1,308.53009523124
0.71,0.4,2020-03-06,0.76,1,308.53009523124
0.72,0.4,2020-03-06,0.76,1,308.53009523124
0.73,0.4,2020-03-06,0.76,1,308.53009523124
0.74,0.4,2020-03-06,0.76,1,308.53009523124
0.75,0.4,2020-03-06,0.76,1,308.53009523124
0.76,0.4,2020-03-06,0.76,1,308.53009523124
0.77,0.4,2020-03-06,0.76,1,308.53009523124
0.78,0.4,2020-03-06,0.76,1,308.53009523124
0.79,0.4,2020-03-06,0.76,1,308.53009523124
0.8,0.4,2020-03-06,0.76,1,308.53009523124
0.81,0.4,2020-03-06,0.76,1,308.53009523124
0.82,0.4,2020-03-06,0.76,1,308.53009523124
0.83,0.4,2020-03-06,0.76,1,308.53009523124
0.84,0.4,2020-03-06,0.76,1,308.53009523124
0.85,0.4,2020-03-06,0.76,1,308.53009523124
0.86,0.4,2020-03-06,0.76,1,308.53009523124
0.87,0.4,2020-03-06,0.76,1,308.53009523124
0.88,0.4,2020-03-06,0.76,1,308.53009523124
0.89,0.4,2020-03-06,0.76,1,308.53009523124
0.9,0.4,2020-03-06,0.76,1,308.53009523124
0.91,0.4,2020-03-06,0.76,1,308.53009523124
0.92,0.4,2020-03-06,0.76,1,308.53009523124
0.93,0.4,2020-03-06,0.76,1,308.53009523124
0.94,0.4,2020-03-06,0.76,1,308.53009523124
0.95,0.4,2020-03-06,0.76,1,308.53009523124
0.55,0.45,2020-03-06,0.76,1,231.592383127033
0.56,0.45,2020-03-06,0.76,1,231.592383127033
0.57,0.45,2020-03-06,0.76,1,231.592383127033
0.58,0.45,2020-03-06,0.76,1,231.592383127033
0.59,0.45,2020-03-06,0.76,1,231.592383127033
0.6,0.45,2020-03-06,0.76,1,231.592383127033
0.61,0.45,2020-03-06,0.76,1,231.592383127033
0.62,0.45,2020-03-06,0.76,1,231.592383127033
0.63,0.45,2020-03-06,0.76,1,231.592383127033
0.64,0.45,2020-03-06,0.76,1,231.592383127033
0.65,0.45,2020-03-06,0.76,1,231.592383127033
0.66,0.45,2020-03-06,0.76,1,231.592383127033
0.67,0.45,2020-03-06,0.76,1,231.592383127033
0.68,0.45,2020-03-06,0.76,1,231.592383127033
0.69,0.45,2020-03-06,0.76,1,231.592383127033
0.7,0.45,2020-03-06,0.76,1,231.592383127033
0.71,0.45,2020-03-06,0.76,1,231.592383127033
0.72,0.45,2020-03-06,0.76,1,231.592383127033
0.73,0.45,2020-03-06,0.76,1,231.592383127033
0.74,0.45,2020-03-06,0.76,1,231.592383127033
0.75,0.45,2020-03-06,0.76,1,231.592383127033
0.76,0.45,2020-03-06,0.76,1,231.592383127033
0.77,0.45,2020-03-06,0.76,1,231.592383127033
0.78,0.45,2020-03-06,0.76,1,231.592383127033
0.79,0.45,2020-03-06,0.76,1,231.592383127033
0.8,0.45,2020-03-06,0.76,1,231.592383127033
0.81,0.45,2020-03-06,0.76,1,231.592383127033
0.82,0.45,2020-03-06,0.76,1,231.592383127033
0.83,0.45,2020-03-06,0.76,1,231.592383127033
0.84,0.45,2020-03-06,0.76,1,231.592383127033
0.85,0.45,2020-03-06,0.76,1,231.592383127033
0.86,0.45,2020-03-06,0.76,1,231.592383127033
0.87,0.45,2020-03-06,0.76,1,231.592383127033
0.88,0.45,2020-03-06,0.76,1,231.592383127033
0.89,0.45,2020-03-06,0.76,1,231.592383127033
0.9,0.45,2020-03-06,0.76,1,231.592383127033
0.91,0.45,2020-03-06,0.76,1,231.592383127033
0.92,0.45,2020-03-06,0.76,1,231.592383127033
0.93,0.45,2020-03-06,0.76,1,231.592383127033
0.94,0.45,2020-03-06,0.76,1,231.592383127033
0.95,0.45,2020-03-06,0.76,1,231.592383127033
0.55,0.5,2020-03-06,0.76,1,166.71204786039
0.56,0.5,2020-03-06,0.76,1,166.71204786039
0.57,0.5,2020-03-06,0.76,1,166.71204786039
0.58,0.5,2020-03-06,0.76,1,166.71204786039
0.59,0.5,2020-03-06,0.76,1,166.71204786039
0.6,0.5,2020-03-06,0.76,1,166.71204786039
0.61,0.5,2020-03-06,0.76,1,166.71204786039
0.62,0.5,2020-03-06,0.76,1,166.71204786039
0.63,0.5,2020-03-06,0.76,1,166.71204786039
0.64,0.5,2020-03-06,0.76,1,166.71204786039
0.65,0.5,2020-03-06,0.76,1,166.71204786039
0.66,0.5,2020-03-06,0.76,1,166.71204786039
0.67,0.5,2020-03-06,0.76,1,166.71204786039
0.68,0.5,2020-03-06,0.76,1,166.71204786039
0.69,0.5,2020-03-06,0.76,1,166.71204786039
0.7,0.5,2020-03-06,0.76,1,166.71204786039
0.71,0.5,2020-03-06,0.76,1,166.71204786039
0.72,0.5,2020-03-06,0.76,1,166.71204786039
0.73,0.5,2020-03-06,0.76,1,166.71204786039
0.74,0.5,2020-03-06,0.76,1,166.71204786039
0.75,0.5,2020-03-06,0.76,1,166.71204786039
0.76,0.5,2020-03-06,0.76,1,166.71204786039
0.77,0.5,2020-03-06,0.76,1,166.71204786039
0.78,0.5,2020-03-06,0.76,1,166.71204786039
0.79,0.5,2020-03-06,0.76,1,166.71204786039
0.8,0.5,2020-03-06,0.76,1,166.71204786039
0.81,0.5,2020-03-06,0.76,1,166.71204786039
0.82,0.5,2020-03-06,0.76,1,166.71204786039
0.83,0.5,2020-03-06,0.76,1,166.71204786039
0.84,0.5,2020-03-06,0.76,1,166.71204786039
0.85,0.5,2020-03-06,0.76,1,166.71204786039
0.86,0.5,2020-03-06,0.76,1,166.71204786039
0.87,0.5,2020-03-06,0.76,1,166.71204786039
0.88,0.5,2020-03-06,0.76,1,166.71204786039
0.89,0.5,2020-03-06,0.76,1,166.71204786039
0.9,0.5,2020-03-06,0.76,1,166.71204786039
0.91,0.5,2020-03-06,0.76,1,166.71204786039
0.92,0.5,2020-03-06,0.76,1,166.71204786039
