County FIPS,"American Indian or Alaskan Native, Non-Hispanic","Asian and Pacific Islander, Non-Hispanic","Asian, Non-Hispanic",Associate’s Degree or Higher,Asthma,Avg Residents in Nursing Homes,Avg Residents in Nursing Homes count,Below 100% FPL,Below 200% Federal Poverty Level,Between 100% and 150% FPL,Between 150% and 200% FPL,Between 200% and 300% FPL,"Black, Non-Hispanic",CDC Social Vulnerability,COPD,Cancer,Current Smoker Status,Diabetes,Distance to Health Center (mi.),Distance to Health Center (mi.) inverse weighted,Early Prescription Refills,Free Cost Vaccine When Available,Greater than 300% FPL,Heart Disease,Hispanic,Hospital Bed Number,Hospital Bed Number count,Hospital Bed Number county,Hospital Bed Number county count,ICU Bed Increase Capacity,ICU Bed Increase Capacity count,ICU Bed Increase Capacity county,ICU Bed Increase Capacity county count,Kidney Disease,Linguistic Isolation,Marketplace Special Enrollment Period (SEP),No High School Diploma,No Vehicle Access,Num Uninsured,Num Uninsured count,Number of Homeless,Number of Homeless count,Number of ICU beds,Number of ICU beds count,Number of ICU beds county,Number of ICU beds county count,Number of Migrants,Number of Migrants count,"Other, Non-Hispanic","Pacific Islander, Non-Hispanic",Paid Sick Leave,Percent of pop 65+,Percent of pop poverty,Population Below 200% Federal Poverty Level,Section 1135 Waiver,Single-Parent Households,State Requires Waiver of Prior Authorization Requirements,Total Population,"Two or More Races, Non-Hispanic",UNS,Unemployed,Uninsured,Waive Cost Sharing for COVID-19 Testing,Waive Cost Sharing for COVID-19 Treatment,"White, Non-Hispanic",latest case count,latest death count,latest recovered count
39041,20.117975783918038,96.18131015212667,96.36758770568147,99.00651971437442,2.111145606954362,13.505122632722758,26.855013970816515,1.055572803477181,0.34150884818379384,0.279416330332195,1.2418503570319777,2.2042843837317605,59.515678360757526,17.600254614894972,12.72896615957777,64.80906550760633,31.38776777398323,18.472524060850667,20.055883266066438,9.43806271344303,42.936684696150174,45.10022271714922,99.62744489289041,78.64017385905,33.5299596398634,60.416019869605705,77.9261099037566,34.659620764687595,86.1050668324526,47.90437752250854,48.40111766532133,49.922287845819085,49.922287845819085,4.004967401428128,58.11859670909656,46.64333439389119,0.55883266066439,5.2468177584601055,41.183959261616806,86.40992998090388,37.46882793017456,79.02119700748129,57.21825520024837,61.099037565973305,49.30059061237178,49.30059061237178,42.21324215107243,84.79950264221324,68.86060229742316,64.76249611921764,41.568565065224305,7.224697644812221,0.7956715467854869,61.2542688606023,47.27966910594973,5.063684374029202,45.62519885459752,93.23191555417573,71.6858118596709,4.656938838869916,7.016454517230673,9.958638243716194,27.473751193127583,49.14094813872097,55.231294628997205,57.342440235951564,18.658801614405466,50.0155231294629
39043,46.879850977957155,49.14622787954052,51.59888233467868,63.73796957466625,40.01862775535548,66.09748525302702,99.22384352685502,38.8388699161751,28.158956845700096,30.39428748835765,21.515057435579013,59.45358584290593,72.7103384042223,38.28771483131763,54.237814343371625,64.80906550760633,72.67929214529649,44.02359515678361,29.462899720583668,23.160509158646384,42.936684696150174,45.10022271714922,71.65476560074511,76.8705371002794,49.9844768705371,89.0406705991928,96.64700403601366,79.95026422132422,89.46223189306808,93.16982303632412,98.63396460726483,49.922287845819085,49.922287845819085,35.14436510400497,34.98913380937597,46.64333439389119,24.122943185346166,67.64979819931698,27.91215786123488,66.29535327816677,53.80299251870324,80.33042394014963,92.14529649177274,96.95746662527166,49.30059061237178,49.30059061237178,63.7239664283494,90.45694746658377,85.28407326917107,50.57435579012729,41.568565065224305,75.8115849777212,37.428389560789306,84.60105557280347,47.27966910594973,79.27927927927928,45.62519885459752,84.04222291213908,89.41322570630238,30.45638000620925,57.59081030735796,19.949093223035316,27.473751193127583,49.14094813872097,50.1707544240919,57.342440235951564,18.658801614405466,50.0155231294629
39045,19.248680533995653,76.37379695746662,77.5846010555728,77.7398323502018,24.495498292455757,36.60353927351754,87.92300527786402,16.05091586463831,12.76001241850357,16.423470971747907,18.472524060850667,30.176963675877055,71.37534927041291,13.749204328453215,43.52685501397082,64.80906550760633,62.371934181931074,35.796336541446756,19.03135672151506,13.443030114871156,42.936684696150174,45.10022271714922,88.4197454206768,77.7243092207389,21.297733623098416,51.56783607575287,95.34306116113008,69.44358097606465,92.66397264532172,67.49456690468799,85.31511952809686,49.922287845819085,49.922287845819085,23.22260167649798,34.67867122011798,46.64333439389119,17.88264514126048,36.293076684259546,46.435391470401015,86.7600254614895,47.724438902743145,79.08354114713218,72.05836696678051,95.12573734864948,49.30059061237178,49.30059061237178,44.91762511656823,76.188995958968,74.41788264514126,62.49611921763427,41.568565065224305,21.96053469127944,19.54169318905156,90.62402980440856,47.27966910594973,35.29046287666978,45.62519885459752,96.05712511642346,69.60571251164235,21.60819621235641,35.26855013970817,17.499204581609927,27.473751193127583,49.14094813872097,58.025457932319156,56.41105246817758,18.658801614405466,50.0155231294629
39047,6.892269481527475,63.582738280037255,63.45855324433406,22.384352685501398,62.55821173548587,36.85190934492394,69.91617510090035,67.58770568146538,58.61533685190935,42.16081962123564,62.99285936044706,71.56162682396771,49.02204284383732,15.78612348822406,65.66283762806582,65.77149953430612,85.59453585842905,55.231294628997205,9.562247749146229,25.48897857808134,42.936684696150174,45.10022271714922,39.118286246507296,76.8705371002794,23.439925488978577,31.66718410431543,52.21980751319466,30.400994715573514,44.38918246813802,23.657249301459174,23.657249301459174,49.922287845819085,49.922287845819085,51.38155852219808,37.25551071095933,46.64333439389119,50.294939459795096,63.179136914001866,10.98026734563972,39.242520687460214,58.35411471321695,80.8291770573566,23.036324122943185,21.794473765911206,49.30059061237178,49.30059061237178,55.98383587193037,73.0183400683867,65.32132877988202,77.27413846631481,41.568565065224305,37.36473583704647,65.43602800763844,73.70381868984788,47.27966910594973,90.18328673501087,45.62519885459752,69.85408258304874,64.04843216392425,66.3148090655076,52.87177895063645,17.626471524021635,27.473751193127583,49.14094813872097,77.52250853772121,57.342440235951564,18.658801614405466,50.0155231294629
39049,29.55603849736107,94.6600434647625,94.8773672772431,92.95249922384353,51.59888233467868,24.52654455138156,85.62558211735485,62.49611921763427,39.646072648245884,24.029804408568765,22.198075131946602,20.39739211425023,85.56348959950326,56.81094844048376,57.99441167339335,66.7960260788575,77.7398323502018,45.29649177274139,3.8807823657249303,1.769636758770568,42.936684696150174,45.10022271714922,71.46848804719032,76.8705371002794,58.025457932319156,90.15833592052158,94.5669046879851,98.19707802300279,99.59589679825925,80.47190313567215,78.32971126979199,49.922287845819085,49.922287845819085,40.111766532132876,78.70226637690159,46.64333439389119,28.096864327848493,76.31170443961503,97.13558243157225,98.59961807765755,21.228179551122196,66.61471321695761,91.80378764358895,85.53244334057746,49.30059061237178,49.30059061237178,32.421510724277276,75.13211066210755,87.70568146538342,69.10897236882955,41.568565065224305,4.137492043284532,65.30872056015276,92.95249922384353,47.27966910594973,80.67722895309102,45.62519885459752,95.62247749146228,91.58646383110836,53.12014902204284,45.70009313877678,38.30734966592428,27.473751193127583,49.14094813872097,26.79292145296492,57.342440235951564,18.658801614405466,50.0155231294629
39051,34.337162371934184,39.0872399875815,37.69015833592052,46.19683328158957,27.5690779261099,61.40950015523129,58.83266066438995,17.634275069854084,12.977336230984166,12.822104936355169,21.825520024837008,84.41477801924869,16.796026078857498,1.4003819223424572,46.383110835144365,64.80906550760633,65.25923626203043,38.8078236572493,60.8506674945669,35.330642657559764,42.936684696150174,45.10022271714922,80.06830176963676,76.8705371002794,71.46848804719032,27.7864017385905,68.86060229742316,75.25645010879701,82.15728940006217,96.67805029493945,94.93945979509469,49.922287845819085,49.922287845819085,26.730828935113323,39.80130394287488,46.64333439389119,24.86805339956535,13.660353927351753,55.315085932527055,64.16295353278166,67.92394014962593,79.05236907730672,52.03352995963987,66.0664389941012,49.30059061237178,49.30059061237178,68.57320484923842,83.33851414361206,65.88016144054642,75.03880782365725,41.568565065224305,33.54551241247613,14.099299809038829,38.900962434026695,47.27966910594973,26.095060577819197,45.62519885459752,50.54330953120149,34.98913380937597,35.423781434337165,43.557901272896615,6.936048361438115,27.473751193127583,49.14094813872097,62.868674324743864,57.342440235951564,18.658801614405466,50.0155231294629
39053,66.93573424402359,53.71002794163303,53.15119528096864,35.85842905929835,71.34430301148711,71.84104315429991,78.39180378764358,77.24309220738901,60.57125116423471,37.410742005588325,38.031667184104315,76.71530580565043,55.07606333436821,73.96562698917887,67.80502949394598,65.77149953430612,87.70568146538342,56.62837628065817,41.16733933561006,40.08072027320708,42.936684696150174,45.10022271714922,35.796336541446756,77.7243092207389,10.555728034771809,97.76466935734244,98.23036324122944,91.91793596518497,85.98072738576313,99.13070475007761,99.00651971437442,49.922287845819085,49.922287845819085,55.976404843216386,35.113318845079164,46.64333439389119,75.81496429680223,70.97174790437752,39.81540420114577,43.761935073201776,77.7431421446384,80.33042394014963,96.55386525923626,92.48680533995653,49.30059061237178,49.30059061237178,62.014299036369295,61.548026111283804,44.95498292455759,79.29214529649177,41.568565065224305,53.21451304901337,83.991088478676,48.80471903135672,47.27966910594973,56.53929791860827,45.62519885459752,48.05960881713753,29.711269791990063,68.67432474386837,47.997516299285934,35.18930957683742,27.473751193127583,49.14094813872097,80.03725551071096,58.28935113318845,18.658801614405466,50.0155231294629
39055,17.479043775225087,58.925799441167335,61.50263893200869,91.83483390251475,11.859670909655387,61.0369450481217,71.80999689537411,3.2598571872089415,4.129152437131325,8.35144365104005,9.872710338404222,14.063955293387147,43.71313256752561,31.635900700190962,31.046258925799442,65.77149953430612,49.42564420987271,28.25209562247749,48.12170133498913,25.209562247749144,42.936684696150174,45.10022271714922,95.80875504501708,77.7243092207389,12.26327227569078,23.098416640794785,68.08444582427818,86.47808517252098,91.91793596518497,54.11362930766842,54.982924557590806,49.922287845819085,49.922287845819085,12.480596088171374,73.17603228810928,46.64333439389119,40.88792300527786,88.9785780813412,76.6390833863781,82.01782304264799,61.00374064837906,79.42643391521197,67.0909655386526,81.55852219807514,49.30059061237178,49.30059061237178,58.96798259247746,81.53559216661486,41.26047811238745,38.6836386215461,41.568565065224305,61.266709102482494,2.9917250159134308,42.90592983545483,47.27966910594973,2.671637154395775,45.62519885459752,63.98633964607264,23.87457311393977,40.856876746352064,15.05743557901273,42.31625835189309,27.473751193127583,49.14094813872097,89.16485563489599,58.28935113318845,18.658801614405466,50.0155231294629
39057,26.513505122632726,87.79882024216083,88.4818379385284,92.76622167028873,32.19497050605402,44.36510400496741,80.50294939459796,32.94008072027321,14.46755665942254,11.952809686432785,7.016454517230673,19.993790748214842,70.53710027941634,36.40992998090388,46.56938838869916,66.7960260788575,64.97981993169823,36.168891648556354,9.531201490220429,15.212666873641725,42.936684696150174,45.10022271714922,88.9785780813412,78.64017385905,33.312635827382806,62.43402669978268,55.231294628997205,57.91109729561703,88.56077090456948,59.32940080720274,62.34088792300527,49.922287845819085,49.922287845819085,26.57559764048432,51.81620614715927,46.64333439389119,15.585221980751317,40.453275380316676,71.61043921069383,83.95926161680458,50.31172069825436,78.89650872817955,70.04036013660354,71.43744178826451,49.30059061237178,49.30059061237178,49.89120298414672,75.28753497046938,80.16144054641416,59.515678360757526,41.568565065224305,34.94589433481859,41.05665181413113,79.60260788574976,47.27966910594973,44.672258465361914,45.62519885459752,83.0176963675877,88.35765290282521,26.358273828003725,41.943495808755046,8.304167992363984,27.473751193127583,49.14094813872097,52.09562247749147,56.41105246817758,18.658801614405466,50.0155231294629
39059,39.27351754113629,28.469419434958088,31.20149022042844,30.11487115802546,71.12697919900653,23.098416640794785,32.31915554175722,76.06333436820863,62.49611921763427,43.71313256752561,44.4892890406706,73.82800372555107,40.235951567836075,51.59134309357098,68.14653834212977,65.77149953430612,87.92300527786402,57.06302390561937,21.949705060540207,61.71996274448929,42.936684696150174,45.10022271714922,34.86494877367277,76.8705371002794,8.506674945669047,86.96057125116423,86.40173859049985,92.85048181535592,84.27105999378303,92.05215771499535,93.57342440235952,49.922287845819085,49.922287845819085,56.38000620925179,33.095312014902206,46.64333439389119,61.3163613784539,77.86401738590499,57.3520050922979,52.005092297899424,75.0,80.09663341645886,80.90655076063335,71.40639552933872,49.30059061237178,49.30059061237178,57.63133354056574,49.704693814112524,85.00465693883888,18.022353306426574,41.568565065224305,61.648631444939525,81.82686187141948,62.62030425333748,47.27966910594973,58.27896862379621,45.62519885459752,56.69046879850978,72.80347718099969,65.22819000310463,77.02576839490841,97.35921094495704,27.473751193127583,49.14094813872097,85.56348959950326,56.10058987891959,18.658801614405466,50.0155231294629
39061,24.153989444271964,86.71220117975784,87.17789506364483,91.36914001862776,50.85377212045948,49.9844768705371,91.21390872399876,62.62030425333748,38.28003725551071,24.153989444271964,17.447997516299285,14.715926730828935,87.55045017075443,59.070655633354555,57.31139397702577,65.77149953430612,77.1499534306116,44.178826451412604,4.905308910276312,5.774604160198696,42.936684696150174,45.10022271714922,74.51102142191866,77.7243092207389,40.79478422850046,92.36262030425334,91.21390872399876,59.90052844264843,86.78893378924464,85.62558211735485,92.95249922384353,49.922287845819085,49.922287845819085,39.397702576839485,61.99937907482148,46.64333439389119,30.797888854393047,92.98354548276933,96.75366008911521,96.2444302991725,20.604738154613468,48.84663341645885,85.37721204594845,81.90003104625893,49.30059061237178,49.30059061237178,34.4731115946534,65.99316133043209,90.46879850977957,77.30518472524061,41.568565065224305,17.66390833863781,63.876511775938894,77.05681465383421,47.27966910594973,84.9332090711401,45.62519885459752,79.66470040360136,83.70071406395529,34.52343992548898,66.19062402980441,17.849188673242125,27.473751193127583,49.14094813872097,27.879540515367896,58.28935113318845,18.658801614405466,50.0155231294629
39063,11.67339335610059,81.96212356411053,83.2971126979199,79.57156162682398,35.082272586153366,32.257063023905616,96.05712511642346,30.58056504191245,23.253647935423782,18.596709096553866,34.36820863085998,61.75100900341509,46.56938838869916,14.226607256524506,51.31946600434648,64.49860291834834,69.88512884197455,41.88140329090345,2.9493945979509473,33.87146848804719,42.936684696150174,45.10022271714922,75.19403911828626,78.64017385905,59.17416951257374,51.53678981682708,97.82676187519404,74.75909232203917,80.01243394466894,78.76435889475319,93.91493325054331,49.922287845819085,49.922287845819085,32.008692952499224,46.879850977957155,46.64333439389119,14.40546414157094,64.76249611921764,16.868236791852322,63.11266709102482,51.6209476309227,80.8291770573566,38.37317603228811,50.35703197764669,49.30059061237178,49.30059061237178,61.734535281317996,74.914516630401,79.04377522508538,18.022353306426574,41.568565065224305,28.994271164863143,30.426479949077024,92.70412915243713,47.27966910594973,52.40757999378689,45.62519885459752,96.33654144675566,66.563179136914,41.63303321949705,27.693262961813105,7.158765510658606,27.473751193127583,49.14094813872097,63.05495187829866,58.28935113318845,18.658801614405466,50.0155231294629
