"region","time","date","period","b1"
"Bartow County, GA",0,2020-03-16,"baseline",0.01
"Bartow County, GA",1,2020-03-17,"baseline",0.01
"Bartow County, GA",2,2020-03-18,"baseline",0.01
"Bartow County, GA",3,2020-03-19,"baseline",0.01
"Bartow County, GA",3,2020-03-19,"step1",0.44
"Bartow County, GA",4,2020-03-20,"step1",0.44
"Bartow County, GA",5,2020-03-21,"step1",0.44
"Bartow County, GA",5,2020-03-21,"step2",0.37
"Bartow County, GA",6,2020-03-22,"step2",0.37
"Bartow County, GA",7,2020-03-23,"step2",0.37
"Bartow County, GA",7,2020-03-23,"step3",0.31
"Bartow County, GA",8,2020-03-24,"step3",0.31
"Bartow County, GA",9,2020-03-25,"step3",0.31
"Bartow County, GA",9,2020-03-25,"step4",0.25
"Bartow County, GA",10,2020-03-26,"step4",0.25
"Bartow County, GA",11,2020-03-27,"step4",0.25
"Bartow County, GA",11,2020-03-27,"step5",0.21
"Bartow County, GA",12,2020-03-28,"step5",0.21
"Bartow County, GA",13,2020-03-29,"step5",0.21
"Bartow County, GA",13,2020-03-29,"step6",0.16
"Bartow County, GA",14,2020-03-30,"step6",0.16
"Bartow County, GA",15,2020-03-31,"step6",0.16
"Bartow County, GA",15,2020-03-31,"step7",0.13
"Bartow County, GA",16,2020-04-01,"step7",0.13
"Bartow County, GA",17,2020-04-02,"step7",0.13
"Bartow County, GA",17,2020-04-02,"step8",0.1
"Bartow County, GA",18,2020-04-03,"step8",0.1
"Bartow County, GA",19,2020-04-04,"step8",0.1
"Bartow County, GA",19,2020-04-04,"step9",0.07
"Bartow County, GA",20,2020-04-05,"step9",0.07
"Bartow County, GA",21,2020-04-06,"step9",0.07
"Bartow County, GA",21,2020-04-06,"step10",0.04
"Bartow County, GA",22,2020-04-07,"step10",0.04
"Bartow County, GA",23,2020-04-08,"step10",0.04
"Bartow County, GA",23,2020-04-08,"step11",0.03
"Bartow County, GA",24,2020-04-09,"step11",0.03
"Bartow County, GA",25,2020-04-10,"step11",0.03
"Bartow County, GA",24,2020-04-09,"step12",0.015
"Bartow County, GA",25,2020-04-10,"step12",0.015
"Bartow County, GA",26,2020-04-11,"step12",0.015
"Bartow County, GA",27,2020-04-12,"step12",0.015
"Bartow County, GA",26,2020-04-11,"step13",0.005
"Bartow County, GA",27,2020-04-12,"step13",0.005
"Bartow County, GA",28,2020-04-13,"step13",0.005
"Bartow County, GA",29,2020-04-14,"step13",0.005
"Bartow County, GA",28,2020-04-13,"step14",0
"Bartow County, GA",29,2020-04-14,"step14",0
"Bartow County, GA",30,2020-04-15,"step14",0
"Bartow County, GA",30,2020-04-15,"step16",0
"Bartow County, GA",31,2020-04-16,"step16",0
"Bartow County, GA",32,2020-04-17,"step16",0
"Bartow County, GA",32,2020-04-17,"step17",0
"Bartow County, GA",33,2020-04-18,"step17",0
"Bartow County, GA",34,2020-04-19,"step17",0
"Bartow County, GA",34,2020-04-19,"step18",0
"Bartow County, GA",35,2020-04-20,"step18",0
"Bartow County, GA",36,2020-04-21,"step18",0
"Bartow County, GA",36,2020-04-21,"step19",0
"Bartow County, GA",37,2020-04-22,"step19",0
"Bartow County, GA",38,2020-04-23,"step19",0
"Bartow County, GA",38,2020-04-23,"step20",0.36
"Bartow County, GA",39,2020-04-24,"step20",0.36
"Bartow County, GA",40,2020-04-25,"step20",0.36
"Bartow County, GA",40,2020-04-25,"step21",0.35
"Bartow County, GA",41,2020-04-26,"step21",0.35
"Bartow County, GA",42,2020-04-27,"step21",0.35
