County FIPS,"American Indian or Alaskan Native, Non-Hispanic","Asian and Pacific Islander, Non-Hispanic","Asian, Non-Hispanic",Associate’s Degree or Higher,Asthma,Avg Residents in Nursing Homes,Avg Residents in Nursing Homes count,Below 100% FPL,Below 200% Federal Poverty Level,Between 100% and 150% FPL,Between 150% and 200% FPL,Between 200% and 300% FPL,"Black, Non-Hispanic",CDC Social Vulnerability,COPD,Cancer,Current Smoker Status,Diabetes,Distance to Health Center (mi.),Distance to Health Center (mi.) inverse weighted,Early Prescription Refills,Free Cost Vaccine When Available,Greater than 300% FPL,Heart Disease,Hispanic,Hospital Bed Number,Hospital Bed Number count,Hospital Bed Number county,Hospital Bed Number county count,ICU Bed Increase Capacity,ICU Bed Increase Capacity count,ICU Bed Increase Capacity county,ICU Bed Increase Capacity county count,Kidney Disease,Linguistic Isolation,Marketplace Special Enrollment Period (SEP),No High School Diploma,No Vehicle Access,Num Uninsured,Num Uninsured count,Number of Homeless,Number of Homeless count,Number of ICU beds,Number of ICU beds count,Number of ICU beds county,Number of ICU beds county count,Number of Migrants,Number of Migrants count,"Other, Non-Hispanic","Pacific Islander, Non-Hispanic",Paid Sick Leave,Percent of pop 65+,Percent of pop poverty,Population Below 200% Federal Poverty Level,Section 1135 Waiver,Single-Parent Households,State Requires Waiver of Prior Authorization Requirements,Total Population,"Two or More Races, Non-Hispanic",UNS,Unemployed,Uninsured,Waive Cost Sharing for COVID-19 Testing,Waive Cost Sharing for COVID-19 Treatment,"White, Non-Hispanic",latest case count,latest death count,latest recovered count
01001,0.0029270739770207626,0.01037228870645581,0.010162370434846347,0.3283244217441498,9.905500271884335,0.002741372615491745,49.5913268952374,0.15018483183375786,0.3334796380678383,0.10095734793205181,0.08233715524729252,0.16752854767184036,0.20144386646753773,0.8579554136812593,8.850966779369996,20.920375,19.217792595884262,14.118917752744135,7.626001247567389,0.0015056225101244254,0.0,0.0,0.4989916653533929,12.034514,0.02864948071319932,0.001449100767807077,41.98365432189258,0.010312616481281267,89.5100794133514,0.0005299818951457734,14.817760348903265,0.0,0.0,2.907478964541607,1.4433765186637593,0.0,12.893604661816715,0.04998139203972806,0.2846293518901981,4230.810799727181,0.03727570984588884,329.8090041363178,0.00010059830312803503,2.9635520697806528,0.0,0.0,0.04378629711751663,375.1417333101831,0.0007522483003793224,0.0002099182716094629,0.0,14.75332055727401,15.359367384801452,7017.333876967619,0.0,0.25161126329002587,0.0,21016.990141283834,0.015972575067343463,66.74974943671548,6.000894247860586,0.0643724325740778,0.0,0.0,0.7398817128694729,77.99999999999999,0.0,0.0
01003,0.007154184931582009,0.006654469631629193,0.006651011423116174,0.3979543783619186,9.57494591345426,0.002507397043816045,59.89083133072171,0.12028108881719723,0.3070014351428164,0.08723036605545861,0.09948982834052078,0.1801043565416817,0.09328921098747957,0.8141096230536261,8.400430260652247,20.920375,18.65303134609518,13.696740593694793,6.556896283827677,0.0012030621083934114,0.0,0.0,0.5128939441902315,12.034514000000001,0.044373062552808595,0.0021878648099987927,56.84407062360778,0.04676588367295432,397.58002247349424,0.0002297139283010172,6.612168197430074,0.0,0.0,2.8239381584641885,1.5675258693529093,0.0,10.059514874192098,0.03449094179258431,0.8147936912631267,19094.32697796553,0.05860470970361349,504.707918000801,0.00024125496263620503,6.358868003204178,0.0,0.0,0.11713233914913697,1163.7425410849328,0.001506834156324412,3.4570014594375133e-06,0.0,20.07449685659106,11.124000797412517,6149.494743830309,0.0,0.26507584548582486,0.0,20602.740456046795,0.014218009376611688,54.49710659036991,5.5523400400757605,0.09152064712885846,0.0,0.0,0.8328037783246096,78.0,0.0,0.0
01005,0.0017421159631423682,0.0059603017809666025,0.005960301780966602,0.19360803154022652,11.814829230651565,0.005988040499690425,92.40297191972904,0.26783970896310594,0.5505520206504716,0.15777685129475175,0.12493545740612594,0.17311233233783732,0.4800614989255928,3.708783212659795,11.765409164183998,20.920374999999996,23.28572257752121,16.59857724536548,16.945607281276175,0.004120433368539898,0.0,0.0,0.27633511457916016,12.034514000000001,0.042904269949375386,0.00017022970462905637,43.332192155006005,0.016600656007575484,74.0555212982846,0.0016694605382962448,25.76508722730087,0.0,0.0,3.40970288917216,2.1595767928032923,0.0,26.675394252831698,0.09513420537567831,0.4148527063772444,2164.3090496292384,0.07332387048840006,322.88585393535345,1.3151582474414541e-05,2.92785082128419,0.0,0.0,0.05408819539643807,226.9848305813454,0.006560045452889973,0.0,0.0,17.98125720220709,28.528822865170998,5463.206286192955,0.0,0.5721345461630912,0.0,10097.713479258475,0.008208875514440762,72.51196638897186,12.455464908766434,0.09474300244017919,0.0,0.0,0.4545623290964053,78.0,0.0,0.0
01007,0.003937955744457103,6.031303128560161e-05,5.687739900096398e-05,0.19280470896503374,10.278747651169924,0.005088554815528875,29.269072659829806,0.13590499846639206,0.3954603806853037,0.11966663171501182,0.13988850613443168,0.23819827337656646,0.21170660875471037,1.4118737130700416,9.560527912058541,20.920375000000003,20.48486500442555,14.61935228314784,9.558876745188737,0.00773710778965743,0.0,0.0,0.36634109000087633,12.034514,0.023287535798790643,0.0008647434867990398,8.906174994545058,0.016937951647392542,64.58422523661359,0.0004575988519849268,2.5446214270128737,0.0,0.0,3.0237836944614847,1.1513451932345982,0.0,17.85683989133292,0.07040452852510737,0.5154419034257038,2484.653166576348,0.10668273724634521,326.62749881191365,1.5053283875190925e-05,0.0,0.0,0.0,0.03193935762600916,60.47881824241763,1.6838489177109807e-05,3.4356322846376303e-06,0.0,16.19674230294567,14.043835216102991,1695.5017237617283,0.0,0.3034698224082027,0.0,4429.305302203797,0.007229157304355447,52.34823661410042,8.079112260099905,0.06626494658520621,0.0,0.0,0.753761940408378,78.00000000000001,0.0,0.0
01009,0.0035159891664631386,0.0014324805135898957,0.0014186159240780153,0.24988278191619281,10.354182446041662,0.0023726649977321096,32.788192142632845,0.1587893752834863,0.38766956039565964,0.12232904928299783,0.10655116796343464,0.21180792046683644,0.023916242071107083,0.6997839552702277,9.594815305746485,20.920375000000003,20.416891843847043,14.710848136788668,10.68298485232546,0.0017104407208401661,0.0,0.0,0.4005226252922089,12.034513999999996,0.08262250273891351,0.0020275157007780607,12.33697358780224,0.04329945631694638,374.8945685098914,0.00027312227417047554,4.0442587488224415,0.0,0.0,3.0337856520358675,3.619100868776386,0.0,20.055568542618886,0.04402317855273717,0.7595362728446321,10464.818343526307,0.11385867024877011,4039.528277645477,0.0002041863507902725,1.7499389414186524,0.0,0.0,0.060587005966295675,396.8680201290256,0.0025561235651233383,1.3863560238651825e-05,0.0,17.633883350423915,14.915355619919055,3716.932015630997,0.0,0.3086095702821777,0.0,9910.815533303095,0.01291382886151914,68.90975632012142,5.225798122884757,0.09291918411779072,0.0,0.0,0.8730430138341301,77.99999999999999,0.0,0.0
01011,0.0003209611508154663,0.008537069635330768,0.008537069635330768,0.18365764476818766,11.798012568627453,0.01188023135422393,83.15015576323987,0.30833934955103537,0.5117594982591167,0.1004491519149716,0.10297023254535459,0.1771429178119846,0.7577424502473886,3.8960231125160343,11.748329654938612,20.920375,23.290004506322163,16.67519501612608,5.154451043888583,0.002674712296133407,0.0,0.0,0.3110975596481584,12.034514,0.003944510628550486,0.005269795492028588,48.97434487813817,0.01590245189664651,60.741017329118556,0.003384853307678211,23.69168041048195,0.0,0.0,3.379896802730438,1.7381711563129925,0.0,28.415246472420744,0.1591208988455195,0.2618423827194429,1061.2396556989188,0.0812258483599047,328.7844700302364,0.0004379244090159428,0.21852666300164925,0.0,0.0,0.13376020560747665,585.2840708420377,0.00020481839838739233,0.0,0.0,16.048154583012646,32.721892203133585,3158.8553234377864,0.0,0.7444217106468757,0.0,6065.593457943925,0.002823238226131574,90.64880086466923,12.277020340846619,0.10004880951072018,0.0,0.0,0.22642700412314454,77.99999999999999,0.0,0.0
01013,0.0007349503031460352,0.0112804015849525,0.011280401584952499,0.24314194772521125,11.29656340406741,0.009275923616747027,84.86752279562705,0.23837370000477398,0.4779014412565046,0.13996679290590536,0.09956094949157397,0.1912354649830525,0.4537824380102163,1.625261985487182,10.973796764214448,20.920375000000003,22.246203300138447,15.94524947968683,3.605316166563231,0.0016389965627536165,0.0,0.0,0.3308631109466749,12.034514000000001,0.0032262799923616745,0.00015725650451138586,52.65221750131284,0.01941797097436387,92.37109688628443,0.0014283305485272356,18.767365255167803,0.0,0.0,3.271831307442593,0.7976989545042251,0.0,18.791784026352225,0.06750155134386787,0.2830102898744451,1733.8174698108087,0.06901576617176684,323.101821532439,1.4944192485797486e-05,4.691841313791951,0.0,0.0,0.016877012794194873,76.58866997694182,0.0007024356709791379,0.0,0.0,19.034947955506752,23.203275439155966,4652.9940802978945,0.0,0.4915889179834822,0.0,9852.397909008449,0.01623473404306106,91.80731602425169,7.504640282618035,0.12649226061011123,0.0,0.0,0.5140387603952833,78.0,0.0,0.0
01015,0.0027166002935049387,0.010566302495635376,0.010503233715958064,0.2573503582278374,10.491584157084182,0.0038297846955729674,67.55594305329477,0.18067070059122695,0.4068791688075097,0.11307465075442574,0.11313374031560214,0.18028725708671045,0.20462189097303632,1.745664872165105,9.787539130483186,20.920375000000003,20.577039286251658,14.889938738291429,6.877058782536455,0.0007848688926935826,0.0,0.0,0.4128336129277117,12.034514,0.03341803061560131,0.006468606492531648,39.72218239476415,0.05642814425599029,568.7115007597477,0.0003153009522042389,6.095595739117966,0.0,0.0,3.0638000058363626,1.3589708772255347,0.0,16.745626523400276,0.05733176962392571,0.7038645119046615,10653.645219241163,0.9759537349262443,469494.3791534339,1.021893106850979e-05,2.0040314758744,0.0,0.0,0.02045124198976106,195.14229154093468,0.0003452003761586276,6.306877967731326e-05,0.0,16.952552415587814,19.268927492869008,6281.6227702480455,0.0,0.381336328607454,0.0,14848.57019238068,0.021855050747678528,71.59303416680865,10.117584994138335,0.10668876459723194,0.0,0.0,0.7264771260047063,77.99999999999999,0.0,0.0
01017,0.0026763356422621655,0.009645256320327342,0.009645256320327342,0.2275379155633494,10.814086918018413,0.006769888353061523,75.07735788396903,0.18851945748940524,0.4423437819085197,0.1481429005699255,0.10568176098202543,0.1909666224462955,0.37442924980271813,0.5661162373520385,10.249570778021335,20.920375,21.238666688265383,15.27883058065176,9.674082525442058,0.0016576239368697942,0.0,0.0,0.36668964097618006,12.034514,0.021772563437089,0.0053994669004822455,42.93760046763116,0.017439873593453163,130.64523224778605,0.0026455259973695746,40.4138535729943,0.0,0.0,3.1557559679088114,0.690822738564957,0.0,18.767072921233375,0.07379157921964051,0.4185458457986263,4173.471184463101,0.04287467537629694,323.0,0.00033064758147011543,0.16074820984948124,0.0,0.0,0.018060601315212626,137.52737682832094,0.0007813430659067659,0.0,0.0,18.554057865731405,17.26907553403478,4780.656115738711,0.0,0.4809584889668274,0.0,10984.231448195236,0.01006449241560719,87.80752897051,6.353830191436505,0.10081017454332894,0.0,0.0,0.5806313053923717,78.0,0.0,0.0
01019,0.003297408980722613,0.0014450848435876718,0.0010791160106198776,0.21408526622801954,10.475772312786178,0.008483446381161261,82.59731681442149,0.17207171968909923,0.4097884826657432,0.12463083785447689,0.11308553361037361,0.18288480322444112,0.05468396544691985,1.8572401612220555,9.75911692135134,20.90342369021509,20.53973649497864,14.85120472192081,8.69951134887837,0.0016365624302589555,0.0,0.0,0.40732670668359694,12.02564851306322,0.025330654199853787,0.005595428989187733,24.100388625957134,0.015357120243179808,116.83678173804302,0.0006211886952172073,6.038554773173265,0.0,0.0,3.0649784595405745,0.5937550502135519,0.0,20.686236484666594,0.04202016041402131,0.4719821097772134,3382.4955176062567,0.9977264477278848,559311.6629080084,0.0004498454730847666,0.07618607872561468,0.0,0.0,0.05863715368040326,327.192588853438,0.0001407357343491477,0.00036596883296779407,0.0,21.295400873254067,15.943520055485013,3032.8522451806534,0.0,0.30768190538304657,0.0,7502.614952479897,0.013148821424448806,67.05911775862864,5.375732040478664,0.09283709284697371,0.0,0.0,0.9019529781830773,78.56194472546078,0.026887307322328677,0.0
