"Stay At Home Order","State-Mandated School Closures","Non-Essential Business Closures","start_date","b1","initial.infected","loss"
0.55,0.1,0.25,2020-02-21,0.35,3,14.3708233156743
0.56,0.1,0.25,2020-02-21,0.35,3,14.2546208710443
0.57,0.1,0.25,2020-02-21,0.35,3,14.1389215814646
0.58,0.1,0.25,2020-02-21,0.35,3,14.0237245446411
0.59,0.1,0.25,2020-02-21,0.35,3,13.9090288792879
0.6,0.1,0.25,2020-02-21,0.35,3,13.7948337472933
0.61,0.1,0.25,2020-02-21,0.35,3,13.6811382795011
0.62,0.1,0.25,2020-02-21,0.35,3,13.5679416708175
0.63,0.1,0.25,2020-02-21,0.35,3,13.4552431754082
0.64,0.1,0.25,2020-02-21,0.35,3,13.3430419811405
0.65,0.1,0.25,2020-02-21,0.35,3,13.2313373395158
0.66,0.1,0.25,2020-02-21,0.35,3,13.1201285268949
0.67,0.1,0.25,2020-02-21,0.35,3,13.0094148435312
0.68,0.1,0.25,2020-02-21,0.35,3,12.89919562265
0.69,0.1,0.25,2020-02-21,0.35,3,12.7894702355146
0.7,0.1,0.25,2020-02-21,0.35,3,12.6802380241459
0.71,0.1,0.25,2020-02-21,0.35,3,12.5714983802092
0.72,0.1,0.25,2020-02-21,0.35,3,12.4632508415108
0.73,0.1,0.25,2020-02-21,0.35,3,12.3554946875356
0.74,0.1,0.25,2020-02-21,0.35,3,12.2482294725427
0.75,0.1,0.25,2020-02-21,0.35,3,12.1414547852188
0.76,0.1,0.25,2020-02-21,0.35,3,12.035170306594
0.77,0.1,0.25,2020-02-21,0.35,3,11.9293774021327
0.78,0.1,0.25,2020-02-21,0.35,3,11.8240719586904
0.79,0.1,0.25,2020-02-21,0.35,3,11.7192592585846
0.8,0.1,0.25,2020-02-21,0.35,3,11.6149315734861
0.81,0.1,0.25,2020-02-21,0.35,3,11.5110922429869
0.82,0.1,0.25,2020-02-21,0.35,3,11.4077410306456
0.83,0.1,0.25,2020-02-21,0.35,3,11.3048776567233
0.84,0.1,0.25,2020-02-21,0.35,3,11.202501801578
0.85,0.1,0.25,2020-02-21,0.35,3,11.1006136252546
0.86,0.1,0.25,2020-02-21,0.35,3,10.9992129931682
0.87,0.1,0.25,2020-02-21,0.35,3,10.8982982490986
0.88,0.1,0.25,2020-02-21,0.35,3,10.7978725095108
0.89,0.1,0.25,2020-02-21,0.35,3,10.6979343292966
0.9,0.1,0.25,2020-02-21,0.35,3,10.5984838052551
0.91,0.1,0.25,2020-02-21,0.35,3,10.4995211623436
0.92,0.1,0.25,2020-02-21,0.35,3,10.4010482755894
0.93,0.1,0.25,2020-02-21,0.35,3,10.3030620930125
0.94,0.1,0.25,2020-02-21,0.35,3,10.2055645137865
0.95,0.1,0.25,2020-02-21,0.35,3,10.1085536282366
0.55,0.2,0.25,2020-02-21,0.35,3,7.28454324489267
0.56,0.2,0.25,2020-02-21,0.35,3,7.21345018674414
0.57,0.2,0.25,2020-02-21,0.35,3,7.14338465921551
0.58,0.2,0.25,2020-02-21,0.35,3,7.07435407542207
0.59,0.2,0.25,2020-02-21,0.35,3,7.00637809292498
0.6,0.2,0.25,2020-02-21,0.35,3,6.93946636323268
0.61,0.2,0.25,2020-02-21,0.35,3,6.87363175183642
0.62,0.2,0.25,2020-02-21,0.35,3,6.80888727535466
0.63,0.2,0.25,2020-02-21,0.35,3,6.74524610691535
0.64,0.2,0.25,2020-02-21,0.35,3,6.68272152869344
0.65,0.2,0.25,2020-02-21,0.35,3,6.62132691899069
0.66,0.2,0.25,2020-02-21,0.35,3,6.56107575389961
0.67,0.2,0.25,2020-02-21,0.35,3,6.50198156733254
0.68,0.2,0.25,2020-02-21,0.35,3,6.44405791397142
0.69,0.2,0.25,2020-02-21,0.35,3,6.38731836337878
0.7,0.2,0.25,2020-02-21,0.35,3,6.33177645983001
0.71,0.2,0.25,2020-02-21,0.35,3,6.27744568733682
0.72,0.2,0.25,2020-02-21,0.35,3,6.22433945489287
0.73,0.2,0.25,2020-02-21,0.35,3,6.17247107560908
0.74,0.2,0.25,2020-02-21,0.35,3,6.12185372592084
0.75,0.2,0.25,2020-02-21,0.35,3,6.07250045677245
0.76,0.2,0.25,2020-02-21,0.35,3,6.02442406526802
0.77,0.2,0.25,2020-02-21,0.35,3,5.97763708439338
0.78,0.2,0.25,2020-02-21,0.35,3,5.93215181066781
0.79,0.2,0.25,2020-02-21,0.35,3,5.88798018387738
0.8,0.2,0.25,2020-02-21,0.35,3,5.8451329732471
0.81,0.2,0.25,2020-02-21,0.35,3,5.80362463981205
0.82,0.2,0.25,2020-02-21,0.35,3,5.76346161815376
0.83,0.2,0.25,2020-02-21,0.35,3,5.72465595173401
0.84,0.2,0.25,2020-02-21,0.35,3,5.68721735544205
0.85,0.2,0.25,2020-02-21,0.35,3,5.65115490845109
0.86,0.2,0.25,2020-02-21,0.35,3,5.61647701258354
0.87,0.2,0.25,2020-02-21,0.35,3,5.58319176363374
0.88,0.2,0.25,2020-02-21,0.35,3,5.551304404553
0.89,0.2,0.25,2020-02-21,0.35,3,5.52082516529388
0.9,0.2,0.25,2020-02-21,0.35,3,5.49175776696299
0.91,0.2,0.25,2020-02-21,0.35,3,5.46410706927062
0.92,0.2,0.25,2020-02-21,0.35,3,5.43787704367008
0.93,0.2,0.25,2020-02-21,0.35,3,5.4130707729573
0.94,0.2,0.25,2020-02-21,0.35,3,5.38969043582043
0.95,0.2,0.25,2020-02-21,0.35,3,5.36773726659841
0.55,0.3,0.25,2020-02-21,0.35,3,8.37029988301447
0.56,0.3,0.25,2020-02-21,0.35,3,8.39940320921185
0.57,0.3,0.25,2020-02-21,0.35,3,8.42917968056022
0.58,0.3,0.25,2020-02-21,0.35,3,8.45960742148131
0.59,0.3,0.25,2020-02-21,0.35,3,8.4906758413573
0.6,0.3,0.25,2020-02-21,0.35,3,8.52236022193899
0.61,0.3,0.25,2020-02-21,0.35,3,8.55465321479706
0.62,0.3,0.25,2020-02-21,0.35,3,8.58753522733375
0.63,0.3,0.25,2020-02-21,0.35,3,8.62099344752075
0.64,0.3,0.25,2020-02-21,0.35,3,8.65500681636847
0.65,0.3,0.25,2020-02-21,0.35,3,8.68955011056275
0.66,0.3,0.25,2020-02-21,0.35,3,8.72464795332336
0.67,0.3,0.25,2020-02-21,0.35,3,8.76022435372062
0.68,0.3,0.25,2020-02-21,0.35,3,8.7963313225032
0.69,0.3,0.25,2020-02-21,0.35,3,8.83289701809105
0.7,0.3,0.25,2020-02-21,0.35,3,8.86993546726111
0.71,0.3,0.25,2020-02-21,0.35,3,8.90742188450753
0.72,0.3,0.25,2020-02-21,0.35,3,8.94535890768988
0.73,0.3,0.25,2020-02-21,0.35,3,8.9837145713152
0.74,0.3,0.25,2020-02-21,0.35,3,9.02249278026309
0.75,0.3,0.25,2020-02-21,0.35,3,9.06166527257182
0.76,0.3,0.25,2020-02-21,0.35,3,9.10122196474053
0.77,0.3,0.25,2020-02-21,0.35,3,9.14115140384168
0.78,0.3,0.25,2020-02-21,0.35,3,9.18144300980978
0.79,0.3,0.25,2020-02-21,0.35,3,9.22205870841526
0.8,0.3,0.25,2020-02-21,0.35,3,9.26306220258716
0.81,0.3,0.25,2020-02-21,0.35,3,9.30436371044997
0.82,0.3,0.25,2020-02-21,0.35,3,9.34596420121863
0.83,0.3,0.25,2020-02-21,0.35,3,9.3878893588043
0.84,0.3,0.25,2020-02-21,0.35,3,9.4300911256775
0.85,0.3,0.25,2020-02-21,0.35,3,9.47258502877173
0.86,0.3,0.25,2020-02-21,0.35,3,9.51534564660385
0.87,0.3,0.25,2020-02-21,0.35,3,9.5583592437776
0.88,0.3,0.25,2020-02-21,0.35,3,9.60163699348238
0.89,0.3,0.25,2020-02-21,0.35,3,9.64514411819951
0.9,0.3,0.25,2020-02-21,0.35,3,9.68886933887023
0.91,0.3,0.25,2020-02-21,0.35,3,9.73283814635631
0.92,0.3,0.25,2020-02-21,0.35,3,9.77700690206751
0.93,0.3,0.25,2020-02-21,0.35,3,9.82136423995252
0.94,0.3,0.25,2020-02-21,0.35,3,9.8659321785314
0.95,0.3,0.25,2020-02-21,0.35,3,9.91068888250645
0.55,0.1,0.3,2020-02-21,0.35,3,14.3708233156743
0.56,0.1,0.3,2020-02-21,0.35,3,14.2546208710443
0.57,0.1,0.3,2020-02-21,0.35,3,14.1389215814646
0.58,0.1,0.3,2020-02-21,0.35,3,14.0237245446411
0.59,0.1,0.3,2020-02-21,0.35,3,13.9090288792879
0.6,0.1,0.3,2020-02-21,0.35,3,13.7948337472933
0.61,0.1,0.3,2020-02-21,0.35,3,13.6811382795011
0.62,0.1,0.3,2020-02-21,0.35,3,13.5679416708175
0.63,0.1,0.3,2020-02-21,0.35,3,13.4552431754082
0.64,0.1,0.3,2020-02-21,0.35,3,13.3430419811405
0.65,0.1,0.3,2020-02-21,0.35,3,13.2313373395158
0.66,0.1,0.3,2020-02-21,0.35,3,13.1201285268949
0.67,0.1,0.3,2020-02-21,0.35,3,13.0094148435312
0.68,0.1,0.3,2020-02-21,0.35,3,12.89919562265
0.69,0.1,0.3,2020-02-21,0.35,3,12.7894702355146
0.7,0.1,0.3,2020-02-21,0.35,3,12.6802380241459
0.71,0.1,0.3,2020-02-21,0.35,3,12.5714983802092
0.72,0.1,0.3,2020-02-21,0.35,3,12.4632508415108
0.73,0.1,0.3,2020-02-21,0.35,3,12.3554946875356
0.74,0.1,0.3,2020-02-21,0.35,3,12.2482294725427
0.75,0.1,0.3,2020-02-21,0.35,3,12.1414547852188
0.76,0.1,0.3,2020-02-21,0.35,3,12.035170306594
0.77,0.1,0.3,2020-02-21,0.35,3,11.9293774021327
0.78,0.1,0.3,2020-02-21,0.35,3,11.8240719586904
0.79,0.1,0.3,2020-02-21,0.35,3,11.7192592585846
0.8,0.1,0.3,2020-02-21,0.35,3,11.6149315734861
0.81,0.1,0.3,2020-02-21,0.35,3,11.5110922429869
0.82,0.1,0.3,2020-02-21,0.35,3,11.4077410306456
0.83,0.1,0.3,2020-02-21,0.35,3,11.3048776567233
0.84,0.1,0.3,2020-02-21,0.35,3,11.202501801578
0.85,0.1,0.3,2020-02-21,0.35,3,11.1006136252546
0.86,0.1,0.3,2020-02-21,0.35,3,10.9992129931682
0.87,0.1,0.3,2020-02-21,0.35,3,10.8982982490986
0.88,0.1,0.3,2020-02-21,0.35,3,10.7978725095108
0.89,0.1,0.3,2020-02-21,0.35,3,10.6979343292966
0.9,0.1,0.3,2020-02-21,0.35,3,10.5984838052551
0.91,0.1,0.3,2020-02-21,0.35,3,10.4995211623436
0.92,0.1,0.3,2020-02-21,0.35,3,10.4010482755894
0.93,0.1,0.3,2020-02-21,0.35,3,10.3030620930125
0.94,0.1,0.3,2020-02-21,0.35,3,10.2055645137865
0.95,0.1,0.3,2020-02-21,0.35,3,10.1085536282366
0.55,0.2,0.3,2020-02-21,0.35,3,7.28454324489267
0.56,0.2,0.3,2020-02-21,0.35,3,7.21345018674414
0.57,0.2,0.3,2020-02-21,0.35,3,7.14338465921551
0.58,0.2,0.3,2020-02-21,0.35,3,7.07435407542207
0.59,0.2,0.3,2020-02-21,0.35,3,7.00637809292498
0.6,0.2,0.3,2020-02-21,0.35,3,6.93946636323268
0.61,0.2,0.3,2020-02-21,0.35,3,6.87363175183642
0.62,0.2,0.3,2020-02-21,0.35,3,6.80888727535466
0.63,0.2,0.3,2020-02-21,0.35,3,6.74524610691535
0.64,0.2,0.3,2020-02-21,0.35,3,6.68272152869344
0.65,0.2,0.3,2020-02-21,0.35,3,6.62132691899069
0.66,0.2,0.3,2020-02-21,0.35,3,6.56107575389961
0.67,0.2,0.3,2020-02-21,0.35,3,6.50198156733254
0.68,0.2,0.3,2020-02-21,0.35,3,6.44405791397142
0.69,0.2,0.3,2020-02-21,0.35,3,6.38731836337878
0.7,0.2,0.3,2020-02-21,0.35,3,6.33177645983001
0.71,0.2,0.3,2020-02-21,0.35,3,6.27744568733682
0.72,0.2,0.3,2020-02-21,0.35,3,6.22433945489287
0.73,0.2,0.3,2020-02-21,0.35,3,6.17247107560908
0.74,0.2,0.3,2020-02-21,0.35,3,6.12185372592084
0.75,0.2,0.3,2020-02-21,0.35,3,6.07250045677245
0.76,0.2,0.3,2020-02-21,0.35,3,6.02442406526802
0.77,0.2,0.3,2020-02-21,0.35,3,5.97763708439338
0.78,0.2,0.3,2020-02-21,0.35,3,5.93215181066781
0.79,0.2,0.3,2020-02-21,0.35,3,5.88798018387738
0.8,0.2,0.3,2020-02-21,0.35,3,5.8451329732471
0.81,0.2,0.3,2020-02-21,0.35,3,5.80362463981205
0.82,0.2,0.3,2020-02-21,0.35,3,5.76346161815376
0.83,0.2,0.3,2020-02-21,0.35,3,5.72465595173401
0.84,0.2,0.3,2020-02-21,0.35,3,5.68721735544205
0.85,0.2,0.3,2020-02-21,0.35,3,5.65115490845109
0.86,0.2,0.3,2020-02-21,0.35,3,5.61647701258354
0.87,0.2,0.3,2020-02-21,0.35,3,5.58319176363374
0.88,0.2,0.3,2020-02-21,0.35,3,5.551304404553
0.89,0.2,0.3,2020-02-21,0.35,3,5.52082516529388
0.9,0.2,0.3,2020-02-21,0.35,3,5.49175776696299
0.91,0.2,0.3,2020-02-21,0.35,3,5.46410706927062
0.92,0.2,0.3,2020-02-21,0.35,3,5.43787704367008
0.93,0.2,0.3,2020-02-21,0.35,3,5.4130707729573
0.94,0.2,0.3,2020-02-21,0.35,3,5.38969043582043
0.95,0.2,0.3,2020-02-21,0.35,3,5.36773726659841
0.55,0.3,0.3,2020-02-21,0.35,3,8.37029988301447
0.56,0.3,0.3,2020-02-21,0.35,3,8.39940320921185
0.57,0.3,0.3,2020-02-21,0.35,3,8.42917968056022
0.58,0.3,0.3,2020-02-21,0.35,3,8.45960742148131
0.59,0.3,0.3,2020-02-21,0.35,3,8.4906758413573
0.6,0.3,0.3,2020-02-21,0.35,3,8.52236022193899
0.61,0.3,0.3,2020-02-21,0.35,3,8.55465321479706
0.62,0.3,0.3,2020-02-21,0.35,3,8.58753522733375
0.63,0.3,0.3,2020-02-21,0.35,3,8.62099344752075
0.64,0.3,0.3,2020-02-21,0.35,3,8.65500681636847
0.65,0.3,0.3,2020-02-21,0.35,3,8.68955011056275
0.66,0.3,0.3,2020-02-21,0.35,3,8.72464795332336
0.67,0.3,0.3,2020-02-21,0.35,3,8.76022435372062
0.68,0.3,0.3,2020-02-21,0.35,3,8.7963313225032
0.69,0.3,0.3,2020-02-21,0.35,3,8.83289701809105
0.7,0.3,0.3,2020-02-21,0.35,3,8.86993546726111
0.71,0.3,0.3,2020-02-21,0.35,3,8.90742188450753
0.72,0.3,0.3,2020-02-21,0.35,3,8.94535890768988
0.73,0.3,0.3,2020-02-21,0.35,3,8.9837145713152
0.74,0.3,0.3,2020-02-21,0.35,3,9.02249278026309
0.75,0.3,0.3,2020-02-21,0.35,3,9.06166527257182
0.76,0.3,0.3,2020-02-21,0.35,3,9.10122196474053
0.77,0.3,0.3,2020-02-21,0.35,3,9.14115140384168
0.78,0.3,0.3,2020-02-21,0.35,3,9.18144300980978
0.79,0.3,0.3,2020-02-21,0.35,3,9.22205870841526
0.8,0.3,0.3,2020-02-21,0.35,3,9.26306220258716
0.81,0.3,0.3,2020-02-21,0.35,3,9.30436371044997
0.82,0.3,0.3,2020-02-21,0.35,3,9.34596420121863
0.83,0.3,0.3,2020-02-21,0.35,3,9.3878893588043
0.84,0.3,0.3,2020-02-21,0.35,3,9.4300911256775
0.85,0.3,0.3,2020-02-21,0.35,3,9.47258502877173
0.86,0.3,0.3,2020-02-21,0.35,3,9.51534564660385
0.87,0.3,0.3,2020-02-21,0.35,3,9.5583592437776
0.88,0.3,0.3,2020-02-21,0.35,3,9.60163699348238
0.89,0.3,0.3,2020-02-21,0.35,3,9.64514411819951
0.9,0.3,0.3,2020-02-21,0.35,3,9.68886933887023
0.91,0.3,0.3,2020-02-21,0.35,3,9.73283814635631
0.92,0.3,0.3,2020-02-21,0.35,3,9.77700690206751
0.93,0.3,0.3,2020-02-21,0.35,3,9.82136423995252
0.94,0.3,0.3,2020-02-21,0.35,3,9.8659321785314
0.95,0.3,0.3,2020-02-21,0.35,3,9.91068888250645
0.55,0.1,0.35,2020-02-21,0.35,3,14.3708233156743
0.56,0.1,0.35,2020-02-21,0.35,3,14.2546208710443
0.57,0.1,0.35,2020-02-21,0.35,3,14.1389215814646
0.58,0.1,0.35,2020-02-21,0.35,3,14.0237245446411
0.59,0.1,0.35,2020-02-21,0.35,3,13.9090288792879
0.6,0.1,0.35,2020-02-21,0.35,3,13.7948337472933
0.61,0.1,0.35,2020-02-21,0.35,3,13.6811382795011
0.62,0.1,0.35,2020-02-21,0.35,3,13.5679416708175
0.63,0.1,0.35,2020-02-21,0.35,3,13.4552431754082
0.64,0.1,0.35,2020-02-21,0.35,3,13.3430419811405
0.65,0.1,0.35,2020-02-21,0.35,3,13.2313373395158
0.66,0.1,0.35,2020-02-21,0.35,3,13.1201285268949
0.67,0.1,0.35,2020-02-21,0.35,3,13.0094148435312
0.68,0.1,0.35,2020-02-21,0.35,3,12.89919562265
0.69,0.1,0.35,2020-02-21,0.35,3,12.7894702355146
0.7,0.1,0.35,2020-02-21,0.35,3,12.6802380241459
0.71,0.1,0.35,2020-02-21,0.35,3,12.5714983802092
0.72,0.1,0.35,2020-02-21,0.35,3,12.4632508415108
0.73,0.1,0.35,2020-02-21,0.35,3,12.3554946875356
0.74,0.1,0.35,2020-02-21,0.35,3,12.2482294725427
0.75,0.1,0.35,2020-02-21,0.35,3,12.1414547852188
0.76,0.1,0.35,2020-02-21,0.35,3,12.035170306594
0.77,0.1,0.35,2020-02-21,0.35,3,11.9293774021327
0.78,0.1,0.35,2020-02-21,0.35,3,11.8240719586904
0.79,0.1,0.35,2020-02-21,0.35,3,11.7192592585846
0.8,0.1,0.35,2020-02-21,0.35,3,11.6149315734861
0.81,0.1,0.35,2020-02-21,0.35,3,11.5110922429869
0.82,0.1,0.35,2020-02-21,0.35,3,11.4077410306456
0.83,0.1,0.35,2020-02-21,0.35,3,11.3048776567233
0.84,0.1,0.35,2020-02-21,0.35,3,11.202501801578
0.85,0.1,0.35,2020-02-21,0.35,3,11.1006136252546
0.86,0.1,0.35,2020-02-21,0.35,3,10.9992129931682
0.87,0.1,0.35,2020-02-21,0.35,3,10.8982982490986
0.88,0.1,0.35,2020-02-21,0.35,3,10.7978725095108
0.89,0.1,0.35,2020-02-21,0.35,3,10.6979343292966
0.9,0.1,0.35,2020-02-21,0.35,3,10.5984838052551
0.91,0.1,0.35,2020-02-21,0.35,3,10.4995211623436
0.92,0.1,0.35,2020-02-21,0.35,3,10.4010482755894
0.93,0.1,0.35,2020-02-21,0.35,3,10.3030620930125
0.94,0.1,0.35,2020-02-21,0.35,3,10.2055645137865
0.95,0.1,0.35,2020-02-21,0.35,3,10.1085536282366
0.55,0.2,0.35,2020-02-21,0.35,3,7.28454324489267
0.56,0.2,0.35,2020-02-21,0.35,3,7.21345018674414
0.57,0.2,0.35,2020-02-21,0.35,3,7.14338465921551
0.58,0.2,0.35,2020-02-21,0.35,3,7.07435407542207
0.59,0.2,0.35,2020-02-21,0.35,3,7.00637809292498
0.6,0.2,0.35,2020-02-21,0.35,3,6.93946636323268
0.61,0.2,0.35,2020-02-21,0.35,3,6.87363175183642
0.62,0.2,0.35,2020-02-21,0.35,3,6.80888727535466
0.63,0.2,0.35,2020-02-21,0.35,3,6.74524610691535
0.64,0.2,0.35,2020-02-21,0.35,3,6.68272152869344
0.65,0.2,0.35,2020-02-21,0.35,3,6.62132691899069
0.66,0.2,0.35,2020-02-21,0.35,3,6.56107575389961
0.67,0.2,0.35,2020-02-21,0.35,3,6.50198156733254
0.68,0.2,0.35,2020-02-21,0.35,3,6.44405791397142
0.69,0.2,0.35,2020-02-21,0.35,3,6.38731836337878
0.7,0.2,0.35,2020-02-21,0.35,3,6.33177645983001
0.71,0.2,0.35,2020-02-21,0.35,3,6.27744568733682
