"Stay At Home Order","State-Mandated School Closures","Non-Essential Business Closures","start_date","b1","initial.infected","loss"
0.55,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.56,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.57,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.58,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.59,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.6,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.61,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.62,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.63,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.64,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.65,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.66,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.67,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.68,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.69,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.7,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.71,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.72,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.73,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.74,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.75,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.76,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.77,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.78,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.79,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.8,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.81,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.82,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.83,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.84,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.85,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.86,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.87,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.88,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.89,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.9,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.91,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.92,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.93,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.94,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.95,0.1,0.25,2020-03-13,0.3,1,2.92319989057055
0.55,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.56,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.57,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.58,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.59,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.6,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.61,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.62,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.63,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.64,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.65,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.66,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.67,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.68,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.69,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.7,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.71,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.72,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.73,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.74,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.75,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.76,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.77,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.78,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.79,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.8,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
0.81,0.2,0.25,2020-03-13,0.3,1,4.24478810847656
