"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-03-06,1.19,3,5014.56945437522
0.56,0.25,2020-03-06,1.19,3,4792.02606356478
0.57,0.25,2020-03-06,1.19,3,4574.81720324913
0.58,0.25,2020-03-06,1.19,3,4363.02976755096
0.59,0.25,2020-03-06,1.19,3,4156.7289737307
0.6,0.25,2020-03-06,1.19,3,3955.97913831891
0.61,0.25,2020-03-06,1.19,3,3760.81462836741
0.62,0.25,2020-03-06,1.19,3,3571.26520859303
0.63,0.25,2020-03-06,1.19,3,3387.35173910814
0.64,0.25,2020-03-06,1.19,3,3209.06051781722
0.65,0.25,2020-03-06,1.19,3,3036.38419086194
0.66,0.25,2020-03-06,1.19,3,2869.29321833035
0.67,0.25,2020-03-06,1.19,3,2707.74627234079
0.68,0.25,2020-03-06,1.19,3,2551.69112604921
0.69,0.25,2020-03-06,1.19,3,2401.06517715523
0.7,0.25,2020-03-06,1.19,3,2255.79383664867
0.71,0.25,2020-03-06,1.19,3,2115.79644467883
0.72,0.25,2020-03-06,1.19,3,1980.98120004098
0.73,0.25,2020-03-06,1.19,3,1851.25035360252
0.74,0.25,2020-03-06,1.19,3,1726.50158859875
0.75,0.25,2020-03-06,1.19,3,1606.62501874978
0.76,0.25,2020-03-06,1.19,3,1491.50593423792
0.77,0.25,2020-03-06,1.19,3,1381.02904816647
0.78,0.25,2020-03-06,1.19,3,1275.07491380935
0.79,0.25,2020-03-06,1.19,3,1173.52067485411
0.8,0.25,2020-03-06,1.19,3,1076.24616145742
0.81,0.25,2020-03-06,1.19,3,983.129502489429
0.82,0.25,2020-03-06,1.19,3,894.050167828681
0.83,0.25,2020-03-06,1.19,3,808.889090194343
0.84,0.25,2020-03-06,1.19,3,727.530077811182
0.85,0.25,2020-03-06,1.19,3,649.862387979002
0.86,0.25,2020-03-06,1.19,3,575.780435944848
0.87,0.25,2020-03-06,1.19,3,505.185503294434
0.88,0.25,2020-03-06,1.19,3,437.990523189852
0.89,0.25,2020-03-06,1.19,3,374.122968087374
