"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-02-12,0.38,2,267.961393004271
0.56,0.25,2020-02-12,0.38,2,260.749972065745
0.57,0.25,2020-02-12,0.38,2,253.606266251319
0.58,0.25,2020-02-12,0.38,2,246.529638594843
0.59,0.25,2020-02-12,0.38,2,239.51970163891
0.6,0.25,2020-02-12,0.38,2,232.576056433734
0.61,0.25,2020-02-12,0.38,2,225.698057359201
0.62,0.25,2020-02-12,0.38,2,218.885398697844
0.63,0.25,2020-02-12,0.38,2,212.137608300195
0.64,0.25,2020-02-12,0.38,2,205.454233348672
0.65,0.25,2020-02-12,0.38,2,198.83499747249
0.66,0.25,2020-02-12,0.38,2,192.279541875579
0.67,0.25,2020-02-12,0.38,2,185.787371402334
0.68,0.25,2020-02-12,0.38,2,179.357970197479
0.69,0.25,2020-02-12,0.38,2,172.991521363913
0.7,0.25,2020-02-12,0.38,2,166.687197747648
0.71,0.25,2020-02-12,0.38,2,160.445132122052
0.72,0.25,2020-02-12,0.38,2,154.26500393446
0.73,0.25,2020-02-12,0.38,2,148.146651318658
0.74,0.25,2020-02-12,0.38,2,142.089500417772
0.75,0.25,2020-02-12,0.38,2,136.093796872795
0.76,0.25,2020-02-12,0.38,2,130.159294599899
0.77,0.25,2020-02-12,0.38,2,124.286379698443
0.78,0.25,2020-02-12,0.38,2,118.47486182929
0.79,0.25,2020-02-12,0.38,2,112.725831262495
0.8,0.25,2020-02-12,0.38,2,107.037020769878
0.81,0.25,2020-02-12,0.38,2,101.411462579642
0.82,0.25,2020-02-12,0.38,2,95.8492708794561
0.83,0.25,2020-02-12,0.38,2,90.3509160465119
0.84,0.25,2020-02-12,0.38,2,84.9177520551892
0.85,0.25,2020-02-12,0.38,2,79.5526147043087
0.86,0.25,2020-02-12,0.38,2,74.2775693030182
0.87,0.25,2020-02-12,0.38,2,69.1312448310826
0.88,0.25,2020-02-12,0.38,2,64.148118792411
0.89,0.25,2020-02-12,0.38,2,59.3547966455243
0.9,0.25,2020-02-12,0.38,2,54.7699163605162
0.91,0.25,2020-02-12,0.38,2,50.4026538838244
0.92,0.25,2020-02-12,0.38,2,46.2585040032323
0.93,0.25,2020-02-12,0.38,2,42.3393827701197
0.94,0.25,2020-02-12,0.38,2,38.6429114487839
0.95,0.25,2020-02-12,0.38,2,35.1694326886034
0.55,0.3,2020-02-12,0.38,2,230.123602661033
0.56,0.3,2020-02-12,0.38,2,223.227615391097
0.57,0.3,2020-02-12,0.38,2,216.39738793681
0.58,0.3,2020-02-12,0.38,2,209.633237499231
0.59,0.3,2020-02-12,0.38,2,202.932488762686
0.6,0.3,2020-02-12,0.38,2,196.29702588504
0.61,0.3,2020-02-12,0.38,2,189.72597107801
0.62,0.3,2020-02-12,0.38,2,183.218245933626
0.63,0.3,2020-02-12,0.38,2,176.774015642601
0.64,0.3,2020-02-12,0.38,2,170.392854262908
0.65,0.3,2020-02-12,0.38,2,164.074238600005
0.66,0.3,2020-02-12,0.38,2,157.818223722283
0.67,0.3,2020-02-12,0.38,2,151.624327541253
0.68,0.3,2020-02-12,0.38,2,145.492345543154
0.69,0.3,2020-02-12,0.38,2,139.422006800616
0.7,0.3,2020-02-12,0.38,2,133.413248142897
0.71,0.3,2020-02-12,0.38,2,127.465940391394
0.72,0.3,2020-02-12,0.38,2,121.579959378749
0.73,0.3,2020-02-12,0.38,2,115.755329744602
0.74,0.3,2020-02-12,0.38,2,109.992095737644
0.75,0.3,2020-02-12,0.38,2,104.29068580522
0.76,0.3,2020-02-12,0.38,2,98.6508237713597
0.77,0.3,2020-02-12,0.38,2,93.0733480261083
0.78,0.3,2020-02-12,0.38,2,87.5591308214102
0.79,0.3,2020-02-12,0.38,2,82.1085150038303
0.8,0.3,2020-02-12,0.38,2,76.7230021593168
0.81,0.3,2020-02-12,0.38,2,71.4038016362224
0.82,0.3,2020-02-12,0.38,2,66.1531559927711
0.83,0.3,2020-02-12,0.38,2,60.9744007622062
0.84,0.3,2020-02-12,0.38,2,55.8904226468133
0.85,0.3,2020-02-12,0.38,2,50.9540798756686
0.86,0.3,2020-02-12,0.38,2,46.2162977937723
0.87,0.3,2020-02-12,0.38,2,41.71383835216
0.88,0.3,2020-02-12,0.38,2,37.4718397844487
0.89,0.3,2020-02-12,0.38,2,33.5048088454822
0.9,0.3,2020-02-12,0.38,2,29.8224673113598
0.91,0.3,2020-02-12,0.38,2,26.4311324974592
0.92,0.3,2020-02-12,0.38,2,23.3380951635723
0.93,0.3,2020-02-12,0.38,2,20.5515812804705
0.94,0.3,2020-02-12,0.38,2,18.0841411794959
0.95,0.3,2020-02-12,0.38,2,15.958236510874
0.55,0.35,2020-02-12,0.38,2,194.033366537962
0.56,0.35,2020-02-12,0.38,2,187.460228575242
0.57,0.35,2020-02-12,0.38,2,180.951513240454
0.58,0.35,2020-02-12,0.38,2,174.507175911976
0.59,0.35,2020-02-12,0.38,2,168.126383784798
0.6,0.35,2020-02-12,0.38,2,161.809170822698
0.61,0.35,2020-02-12,0.38,2,155.555116811056
0.62,0.35,2020-02-12,0.38,2,149.364198428621
0.63,0.35,2020-02-12,0.38,2,143.236050159057
0.64,0.35,2020-02-12,0.38,2,137.170148851574
0.65,0.35,2020-02-12,0.38,2,131.166752313845
0.66,0.35,2020-02-12,0.38,2,125.22562445761
0.67,0.35,2020-02-12,0.38,2,119.34674710018
0.68,0.35,2020-02-12,0.38,2,113.530599129546
0.69,0.35,2020-02-12,0.38,2,107.77603182591
0.7,0.35,2020-02-12,0.38,2,102.083532479122
0.71,0.35,2020-02-12,0.38,2,96.4540975292772
0.72,0.35,2020-02-12,0.38,2,90.8877133285194
0.73,0.35,2020-02-12,0.38,2,85.3849624643443
0.74,0.35,2020-02-12,0.38,2,79.9471723457589
0.75,0.35,2020-02-12,0.38,2,74.5728516422021
0.76,0.35,2020-02-12,0.38,2,69.2659606078988
0.77,0.35,2020-02-12,0.38,2,64.0274148315765
0.78,0.35,2020-02-12,0.38,2,58.858938427074
0.79,0.35,2020-02-12,0.38,2,53.764184266173
