"start_date","b1","loss"
2020-01-31,0,1.56254648726567
2020-02-07,0,1.53490851147982
2020-02-14,0,1.51883126733641
2020-02-21,0,1.53180491521413
2020-02-28,0,1.60401415813031
2020-03-06,0,1.77747138756251
2020-03-13,0,2.09509728324704
2020-03-20,0,2.58697392093028
2020-01-31,0.05,1.73028349264507
2020-02-07,0.05,1.60330332195525
2020-02-14,0.05,1.4886192761505
2020-02-21,0.05,1.41831864473676
2020-02-28,0.05,1.44517572564539
2020-03-06,0.05,1.62659363346746
2020-03-13,0.05,1.99020441461444
2020-03-20,0.05,2.51752910945695
2020-01-31,0.1,2.38501396253596
2020-02-07,0.1,2.0116654676648
2020-02-14,0.1,1.65552720612932
2020-02-21,0.1,1.3727011739502
2020-02-28,0.1,1.27342034195737
2020-03-06,0.1,1.45962635584574
2020-03-13,0.1,1.90160556884337
2020-03-20,0.1,2.49269030468208
2020-01-31,0.15,4.38898447253169
2020-02-07,0.15,3.36052035636924
2020-02-14,0.15,2.43357267230276
2020-02-21,0.15,1.65062988270717
2020-02-28,0.15,1.16844816784995
2020-03-06,0.15,1.26290648380036
2020-03-13,0.15,1.79997736409414
2020-03-20,0.15,2.46606619699824
2020-01-31,0.2,57.4189769897868
2020-02-07,0.2,18.5754157768658
2020-02-14,0.2,6.65425192685873
2020-02-21,0.2,2.58401033509623
2020-02-28,0.2,1.3504383914832
2020-03-06,0.2,1.05414723357846
2020-03-13,0.2,1.68378080395865
2020-03-20,0.2,2.4375399812013
2020-01-31,0.25,384.320995542405
2020-02-07,0.25,204.025733475883
2020-02-14,0.25,87.1598705349228
2020-02-21,0.25,20.2173264200556
2020-02-28,0.25,2.52053098795884
2020-03-06,0.25,0.902912914537261
2020-03-13,0.25,1.55155936170418
2020-03-20,0.25,2.40698999658515
2020-01-31,0.3,1042.69114925321
2020-02-07,0.3,592.336474610497
2020-02-14,0.3,291.614112430568
2020-02-21,0.3,111.801929744856
2020-02-28,0.3,20.2453584814792
2020-03-06,0.3,0.983409065112376
2020-03-13,0.3,1.40222740402108
2020-03-20,0.3,2.3742901522898
2020-01-31,0.35,2030.27274225805
2020-02-07,0.35,1221.90006648254
2020-02-14,0.35,632.883199376691
2020-02-21,0.35,269.248649376283
2020-02-28,0.35,77.1767835797579
2020-03-06,0.35,4.38654105752116
2020-03-13,0.35,1.23573787715283
2020-03-20,0.35,2.33931056482896
2020-01-31,0.4,3163.35876153822
2020-02-07,0.4,2059.73822050095
2020-02-14,0.4,1129.0355418449
2020-02-21,0.4,504.303488281307
2020-02-28,0.4,166.201847795016
2020-03-06,0.4,22.6306055709393
2020-03-13,0.4,1.05473984029788
2020-03-20,0.4,2.30191848431451
2020-01-31,0.45,4218.72599288343
2020-02-07,0.45,2982.31614360925
2020-02-14,0.45,1761.41490870719
2020-02-21,0.45,827.006989559995
2020-02-28,0.45,290.373970467694
2020-03-06,0.45,54.9247712902765
2020-03-13,0.45,0.830987756451165
2020-03-20,0.45,2.26197956455133
2020-01-31,0.5,5094.98516917627
2020-02-07,0.5,3856.21763055177
2020-02-14,0.5,2469.46043469206
2020-02-21,0.5,1235.82725620058
2020-02-28,0.5,454.364392757675
2020-03-06,0.5,100.06500354433
2020-03-13,0.5,1.71492281176546
2020-03-20,0.5,2.21935961675313
2020-01-31,0.55,5793.87242038597
2020-02-07,0.55,4610.21315100258
2020-02-14,0.55,3178.12653216371
2020-02-21,0.55,1713.1123939774
2020-02-28,0.55,661.430462369746
2020-03-06,0.55,158.642745623496
2020-03-13,0.55,7.13530627278613
2020-03-20,0.55,2.17392699769456
2020-01-31,0.6,6350.24374188089
2020-02-07,0.6,5233.81466788005
2020-02-14,0.6,3830.78052930778
2020-02-21,0.6,2228.50875300739
2020-02-28,0.6,911.527488484345
2020-03-06,0.6,231.753600521516
2020-03-13,0.6,16.6752374381466
2020-03-20,0.6,2.12555581503048
2020-01-31,0.65,6798.45534355851
2020-02-07,0.65,5744.763251557
2020-02-14,0.65,4401.19353837875
2020-02-21,0.65,2748.48400122683
2020-02-28,0.65,1200.25536374046
2020-03-06,0.65,320.547384813136
2020-03-13,0.65,29.8581056052067
2020-03-20,0.65,2.07413025818099
2020-01-31,0.7,7165.06644930417
2020-02-07,0.7,6166.13697297877
2020-02-14,0.7,4886.88550342227
2020-02-21,0.7,3245.41116954545
2020-02-28,0.7,1519.05031919692
2020-03-06,0.7,425.922659506394
2020-03-13,0.7,46.575628006476
2020-03-20,0.7,2.01955040049177
2020-01-31,0.75,7469.49578422224
2020-02-07,0.75,6517.80907538947
2020-02-14,0.75,5297.42164136887
2020-02-21,0.75,3701.75780350309
2020-02-28,0.75,1856.63869187501
2020-03-06,0.75,548.269258271115
2020-03-13,0.75,66.8943276451393
2020-03-20,0.75,1.96174006751624
2020-01-31,0.8,7725.87203148562
2020-02-07,0.8,6815.07734965112
2020-02-14,0.8,5645.76265058179
2020-02-21,0.8,4109.75934103578
2020-02-28,0.8,2201.13202749443
2020-03-06,0.8,687.271900792844
2020-03-13,0.8,90.9569314829227
2020-03-20,0.8,1.89438233334527
2020-01-31,0.85,7944.55680257516
2020-02-07,0.85,7069.38398491751
2020-02-14,0.85,5943.99046607067
2020-02-21,0.85,4468.82216675645
2020-02-28,0.85,2541.86018910838
2020-03-06,0.85,841.808036276183
2020-03-13,0.85,118.93866998376
2020-03-20,0.85,1.75713318342092
2020-01-31,0.9,8133.26135242957
2020-02-07,0.9,7289.32174149935
2020-02-14,0.9,6202.00189673126
2020-02-21,0.9,4782.65881180783
