"Stay At Home Order","State-Mandated School Closures","Non-Essential Business Closures","start_date","b1","initial.infected","loss"
0.55,0.1,0.25,2020-02-14,0.45,2,399.322447167765
0.56,0.1,0.25,2020-02-14,0.45,2,395.839518066658
0.57,0.1,0.25,2020-02-14,0.45,2,392.37449474188
0.58,0.1,0.25,2020-02-14,0.45,2,388.927185342236
0.59,0.1,0.25,2020-02-14,0.45,2,385.497646529171
0.6,0.1,0.25,2020-02-14,0.45,2,382.085633764505
0.61,0.1,0.25,2020-02-14,0.45,2,378.692051494037
0.62,0.1,0.25,2020-02-14,0.45,2,375.31474662218
0.63,0.1,0.25,2020-02-14,0.45,2,371.955026247529
0.64,0.1,0.25,2020-02-14,0.45,2,368.612978393795
0.65,0.1,0.25,2020-02-14,0.45,2,365.288213516474
0.66,0.1,0.25,2020-02-14,0.45,2,361.981203446723
0.67,0.1,0.25,2020-02-14,0.45,2,358.690420701526
0.68,0.1,0.25,2020-02-14,0.45,2,355.417151609881
0.69,0.1,0.25,2020-02-14,0.45,2,352.161006680244
0.7,0.1,0.25,2020-02-14,0.45,2,348.921968647557
0.71,0.1,0.25,2020-02-14,0.45,2,345.69929231533
0.72,0.1,0.25,2020-02-14,0.45,2,342.493803724688
0.73,0.1,0.25,2020-02-14,0.45,2,339.305071296281
0.74,0.1,0.25,2020-02-14,0.45,2,336.133270388554
0.75,0.1,0.25,2020-02-14,0.45,2,332.977805619889
0.76,0.1,0.25,2020-02-14,0.45,2,329.838929423405
0.77,0.1,0.25,2020-02-14,0.45,2,326.716595936158
0.78,0.1,0.25,2020-02-14,0.45,2,323.610771859909
0.79,0.1,0.25,2020-02-14,0.45,2,320.521430951979
0.8,0.1,0.25,2020-02-14,0.45,2,317.448439874165
0.81,0.1,0.25,2020-02-14,0.45,2,314.391894287671
0.82,0.1,0.25,2020-02-14,0.45,2,311.351138823206
0.83,0.1,0.25,2020-02-14,0.45,2,308.326926859789
0.84,0.1,0.25,2020-02-14,0.45,2,305.318647579555
0.85,0.1,0.25,2020-02-14,0.45,2,302.32656107041
0.86,0.1,0.25,2020-02-14,0.45,2,299.350073513591
0.87,0.1,0.25,2020-02-14,0.45,2,296.389788932813
