"Stay At Home Order","State-Mandated School Closures","Non-Essential Business Closures","start_date","b1","initial.infected","loss"
0.55,0.1,0.25,2020-02-21,0.4,3,63.9818176837747
0.56,0.1,0.25,2020-02-21,0.4,3,63.2549231965396
0.57,0.1,0.25,2020-02-21,0.4,3,62.5316051006976
0.58,0.1,0.25,2020-02-21,0.4,3,61.8119671696942
0.59,0.1,0.25,2020-02-21,0.4,3,61.0958447921442
0.6,0.1,0.25,2020-02-21,0.4,3,60.383294428099
0.61,0.1,0.25,2020-02-21,0.4,3,59.6743344832701
0.62,0.1,0.25,2020-02-21,0.4,3,58.9689153799361
0.63,0.1,0.25,2020-02-21,0.4,3,58.2670579576955
0.64,0.1,0.25,2020-02-21,0.4,3,57.5687721868747
0.65,0.1,0.25,2020-02-21,0.4,3,56.8740182928518
0.66,0.1,0.25,2020-02-21,0.4,3,56.182774956896
0.67,0.1,0.25,2020-02-21,0.4,3,55.4950695271783
0.68,0.1,0.25,2020-02-21,0.4,3,54.8109202570296
0.69,0.1,0.25,2020-02-21,0.4,3,54.1302818232276
0.7,0.1,0.25,2020-02-21,0.4,3,53.4531043053767
0.71,0.1,0.25,2020-02-21,0.4,3,52.7794911041468
0.72,0.1,0.25,2020-02-21,0.4,3,52.1094100721684
0.73,0.1,0.25,2020-02-21,0.4,3,51.4427840568029
0.74,0.1,0.25,2020-02-21,0.4,3,50.7796650604708
0.75,0.1,0.25,2020-02-21,0.4,3,50.1200903434282
0.76,0.1,0.25,2020-02-21,0.4,3,49.4639669146708
0.77,0.1,0.25,2020-02-21,0.4,3,48.8113529302113
0.78,0.1,0.25,2020-02-21,0.4,3,48.1622228152716
0.79,0.1,0.25,2020-02-21,0.4,3,47.5165867943256
0.8,0.1,0.25,2020-02-21,0.4,3,46.8744572727495
0.81,0.1,0.25,2020-02-21,0.4,3,46.235818474044
0.82,0.1,0.25,2020-02-21,0.4,3,45.6006714093635
0.83,0.1,0.25,2020-02-21,0.4,3,44.9690137621416
0.84,0.1,0.25,2020-02-21,0.4,3,44.3408540402702
0.85,0.1,0.25,2020-02-21,0.4,3,43.7162205717786
0.86,0.1,0.25,2020-02-21,0.4,3,43.0951120648827
0.87,0.1,0.25,2020-02-21,0.4,3,42.4775238332047
0.88,0.1,0.25,2020-02-21,0.4,3,41.8634437959582
0.89,0.1,0.25,2020-02-21,0.4,3,41.2528838086777
0.9,0.1,0.25,2020-02-21,0.4,3,40.6458606789251
0.91,0.1,0.25,2020-02-21,0.4,3,40.0423846722517
0.92,0.1,0.25,2020-02-21,0.4,3,39.4424617932129
0.93,0.1,0.25,2020-02-21,0.4,3,38.846108419473
0.94,0.1,0.25,2020-02-21,0.4,3,38.2533481258732
0.95,0.1,0.25,2020-02-21,0.4,3,37.6641768793945
0.55,0.2,0.25,2020-02-21,0.4,3,30.40285921974
0.56,0.2,0.25,2020-02-21,0.4,3,29.7539337298686
0.57,0.2,0.25,2020-02-21,0.4,3,29.1084854212152
0.58,0.2,0.25,2020-02-21,0.4,3,28.4664396975829
0.59,0.2,0.25,2020-02-21,0.4,3,27.8281157733007
0.6,0.2,0.25,2020-02-21,0.4,3,27.193103781399
0.61,0.2,0.25,2020-02-21,0.4,3,26.5618172474267
0.62,0.2,0.25,2020-02-21,0.4,3,25.9339800555309
0.63,0.2,0.25,2020-02-21,0.4,3,25.3097967242865
0.64,0.2,0.25,2020-02-21,0.4,3,24.6891984992276
0.65,0.2,0.25,2020-02-21,0.4,3,24.0723898095412
0.66,0.2,0.25,2020-02-21,0.4,3,23.4592084220177
0.67,0.2,0.25,2020-02-21,0.4,3,22.8498413510946
0.68,0.2,0.25,2020-02-21,0.4,3,22.2442410515177
0.69,0.2,0.25,2020-02-21,0.4,3,21.6425653235796
0.7,0.2,0.25,2020-02-21,0.4,3,21.044747284051
0.71,0.2,0.25,2020-02-21,0.4,3,20.4510305924158
0.72,0.2,0.25,2020-02-21,0.4,3,19.861394443116
0.73,0.2,0.25,2020-02-21,0.4,3,19.2759180265644
0.74,0.2,0.25,2020-02-21,0.4,3,18.6947297774295
0.75,0.2,0.25,2020-02-21,0.4,3,18.1179450172375
0.76,0.2,0.25,2020-02-21,0.4,3,17.5457403921654
0.77,0.2,0.25,2020-02-21,0.4,3,16.9781970137652
0.78,0.2,0.25,2020-02-21,0.4,3,16.415527670661
0.79,0.2,0.25,2020-02-21,0.4,3,15.8579144634898
0.8,0.2,0.25,2020-02-21,0.4,3,15.3055956845901
0.81,0.2,0.25,2020-02-21,0.4,3,14.758755025584
0.82,0.2,0.25,2020-02-21,0.4,3,14.2177823968734
0.83,0.2,0.25,2020-02-21,0.4,3,13.68299443429
0.84,0.2,0.25,2020-02-21,0.4,3,13.1547018044419
0.85,0.2,0.25,2020-02-21,0.4,3,12.6333929663167
0.86,0.2,0.25,2020-02-21,0.4,3,12.11952282584
0.87,0.2,0.25,2020-02-21,0.4,3,11.613769957336
0.88,0.2,0.25,2020-02-21,0.4,3,11.1166622622151
0.89,0.2,0.25,2020-02-21,0.4,3,10.6291376841929
0.9,0.2,0.25,2020-02-21,0.4,3,10.1520877526495
0.91,0.2,0.25,2020-02-21,0.4,3,9.68649095792186
0.92,0.2,0.25,2020-02-21,0.4,3,9.23368708092856
0.93,0.2,0.25,2020-02-21,0.4,3,8.79516527093514
0.94,0.2,0.25,2020-02-21,0.4,3,8.37259146255496
0.95,0.2,0.25,2020-02-21,0.4,3,7.9679697471318
0.55,0.3,0.25,2020-02-21,0.4,3,11.1103914440413
0.56,0.3,0.25,2020-02-21,0.4,3,11.0488002460902
0.57,0.3,0.25,2020-02-21,0.4,3,11.017896603088
0.58,0.3,0.25,2020-02-21,0.4,3,11.0176481224546
0.59,0.3,0.25,2020-02-21,0.4,3,11.0475588054382
0.6,0.3,0.25,2020-02-21,0.4,3,11.1069940562256
0.61,0.3,0.25,2020-02-21,0.4,3,11.195004491872
0.62,0.3,0.25,2020-02-21,0.4,3,11.3106968706119
0.63,0.3,0.25,2020-02-21,0.4,3,11.4526210578306
0.64,0.3,0.25,2020-02-21,0.4,3,11.6196032255311
0.65,0.3,0.25,2020-02-21,0.4,3,11.8101188172289
0.66,0.3,0.25,2020-02-21,0.4,3,12.0228092227288
0.67,0.3,0.25,2020-02-21,0.4,3,12.2560969656613
0.68,0.3,0.25,2020-02-21,0.4,3,12.5084784192469
0.69,0.3,0.25,2020-02-21,0.4,3,12.7784622480124
0.7,0.3,0.25,2020-02-21,0.4,3,13.0646945908644
0.71,0.3,0.25,2020-02-21,0.4,3,13.3657232517388
0.72,0.3,0.25,2020-02-21,0.4,3,13.6805444798077
0.73,0.3,0.25,2020-02-21,0.4,3,14.0075128798351
0.74,0.3,0.25,2020-02-21,0.4,3,14.3459819035903
0.75,0.3,0.25,2020-02-21,0.4,3,14.6946668621075
0.76,0.3,0.25,2020-02-21,0.4,3,15.0524933595877
0.77,0.3,0.25,2020-02-21,0.4,3,15.4187277679993
0.78,0.3,0.25,2020-02-21,0.4,3,15.7925735889178
0.79,0.3,0.25,2020-02-21,0.4,3,16.1731244636836
0.8,0.3,0.25,2020-02-21,0.4,3,16.5598154254627
0.81,0.3,0.25,2020-02-21,0.4,3,16.951867096227
0.82,0.3,0.25,2020-02-21,0.4,3,17.3489253630913
0.83,0.3,0.25,2020-02-21,0.4,3,17.7503233466605
0.84,0.3,0.25,2020-02-21,0.4,3,18.1555360056586
0.85,0.3,0.25,2020-02-21,0.4,3,18.5641161371796
0.86,0.3,0.25,2020-02-21,0.4,3,18.9757552475421
0.87,0.3,0.25,2020-02-21,0.4,3,19.3900436946658
0.88,0.3,0.25,2020-02-21,0.4,3,19.8066448076037
0.89,0.3,0.25,2020-02-21,0.4,3,20.2253151186891
0.9,0.3,0.25,2020-02-21,0.4,3,20.6455640115296
0.91,0.3,0.25,2020-02-21,0.4,3,21.0673619650529
0.92,0.3,0.25,2020-02-21,0.4,3,21.4902472331332
0.93,0.3,0.25,2020-02-21,0.4,3,21.9143033915052
0.94,0.3,0.25,2020-02-21,0.4,3,22.338967813931
0.95,0.3,0.25,2020-02-21,0.4,3,22.7643393521659
0.55,0.1,0.3,2020-02-21,0.4,3,52.3240998530134
0.56,0.1,0.3,2020-02-21,0.4,3,51.6309466359924
0.57,0.1,0.3,2020-02-21,0.4,3,50.941298080198
0.58,0.1,0.3,2020-02-21,0.4,3,50.2550459001333
0.59,0.1,0.3,2020-02-21,0.4,3,49.5722620450021
0.6,0.1,0.3,2020-02-21,0.4,3,48.8929595869812
0.61,0.1,0.3,2020-02-21,0.4,3,48.2171201789589
0.62,0.1,0.3,2020-02-21,0.4,3,47.5446919210164
0.63,0.1,0.3,2020-02-21,0.4,3,46.8757157777691
0.64,0.1,0.3,2020-02-21,0.4,3,46.2101479572812
0.65,0.1,0.3,2020-02-21,0.4,3,45.5480186495899
0.66,0.1,0.3,2020-02-21,0.4,3,44.8893174173684
0.67,0.1,0.3,2020-02-21,0.4,3,44.2340217342849
0.68,0.1,0.3,2020-02-21,0.4,3,43.5821887381939
0.69,0.1,0.3,2020-02-21,0.4,3,42.9337479339158
0.7,0.1,0.3,2020-02-21,0.4,3,42.2887961777974
0.71,0.1,0.3,2020-02-21,0.4,3,41.647244078509
0.72,0.1,0.3,2020-02-21,0.4,3,41.0091006083408
0.73,0.1,0.3,2020-02-21,0.4,3,40.3744280231886
0.74,0.1,0.3,2020-02-21,0.4,3,39.7431308849668
0.75,0.1,0.3,2020-02-21,0.4,3,39.115228955075
0.76,0.1,0.3,2020-02-21,0.4,3,38.4908004140711
0.77,0.1,0.3,2020-02-21,0.4,3,37.8698287036192
0.78,0.1,0.3,2020-02-21,0.4,3,37.2523259669024
0.79,0.1,0.3,2020-02-21,0.4,3,36.6382997723713
0.8,0.1,0.3,2020-02-21,0.4,3,36.0277169384835
0.81,0.1,0.3,2020-02-21,0.4,3,35.420625323354
0.82,0.1,0.3,2020-02-21,0.4,3,34.8170312835691
0.83,0.1,0.3,2020-02-21,0.4,3,34.2169571030555
0.84,0.1,0.3,2020-02-21,0.4,3,33.6203888886654
