"Stay At Home Order","State-Mandated School Closures","Non-Essential Business Closures","start_date","b1","initial.infected","loss"
0.55,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.56,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.57,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.58,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.59,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.6,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.61,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.62,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.63,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.64,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.65,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.66,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.67,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.68,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.69,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.7,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.71,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.72,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.73,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.74,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.75,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.76,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.77,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.78,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.79,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.8,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.81,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.82,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.83,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.84,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.85,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.86,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.87,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.88,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.89,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.9,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.91,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.92,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.93,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.94,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.95,0.1,0.25,2020-02-28,0.4,3,2.46561808280655
0.55,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.56,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.57,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.58,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.59,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.6,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.61,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.62,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.63,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.64,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.65,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.66,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.67,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.68,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.69,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.7,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.71,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.72,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.73,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
0.74,0.2,0.25,2020-02-28,0.4,3,2.23574086752441
