"start_date","b1","loss"
2020-01-31,0,0.419937526854819
2020-02-07,0,0.386351014434776
2020-02-14,0,0.344862518086923
2020-02-21,0,0.29408970726009
2020-02-28,0,0.233574878606867
2020-03-06,0,0.165288930402397
2020-03-13,0,0.0958320229294429
2020-01-31,0.05,0.579042018149368
2020-02-07,0.05,0.516792560069958
2020-02-14,0.05,0.444276234123399
2020-02-21,0.05,0.361650036800795
2020-02-28,0.05,0.27139805810624
2020-03-06,0.05,0.179601213348325
2020-03-13,0.05,0.0968231002676366
2020-01-31,0.1,0.84684024739352
2020-02-07,0.1,0.718971053303327
2020-02-14,0.1,0.586651850944466
2020-02-21,0.1,0.452547629783915
2020-02-28,0.1,0.321447063257581
2020-03-06,0.1,0.200885317859895
2020-03-13,0.1,0.102126304833456
2020-01-31,0.15,1.33700919732459
2020-02-07,0.15,1.05510750306895
2020-02-14,0.15,0.801893187035316
2020-02-21,0.15,0.577667210867293
2020-02-28,0.15,0.384258125173948
2020-03-06,0.15,0.225318923689447
2020-03-13,0.15,0.107768566696018
2020-01-31,0.2,4.4719176395235
2020-02-07,0.2,1.99631758163363
2020-02-14,0.2,1.12995693351825
2020-02-21,0.2,0.750305993738608
2020-02-28,0.2,0.463037110011008
2020-03-06,0.2,0.253341231206076
2020-03-13,0.2,0.113769593071377
2020-01-31,0.25,42.6533797280262
2020-02-07,0.25,14.8524007547738
2020-02-14,0.25,3.70657918542927
2020-02-21,0.25,1.04638020177569
2020-02-28,0.25,0.561679948334345
2020-03-06,0.25,0.285443361322495
2020-03-13,0.25,0.120150065440155
2020-01-31,0.3,149.327288791328
2020-02-07,0.3,64.7402005947787
2020-02-14,0.3,20.2841270160914
2020-02-21,0.3,3.15597654922063
2020-02-28,0.3,0.684879157533631
2020-03-06,0.3,0.322172957199079
2020-03-13,0.3,0.126931680877885
2020-01-31,0.35,343.512591863537
2020-02-07,0.35,158.384546406472
2020-02-14,0.35,58.3805170424684
2020-02-21,0.35,12.9484816107364
2020-02-28,0.35,1.23460845354241
2020-03-06,0.35,0.364138877685955
2020-03-13,0.35,0.134137194805355
2020-01-31,0.4,637.963067291922
2020-02-07,0.4,307.280181928301
2020-02-14,0.4,120.231137578059
2020-02-21,0.4,32.8333055301987
2020-02-28,0.4,2.96891096683729
2020-03-06,0.4,0.412015935460615
2020-03-13,0.4,0.141790446558393
2020-01-31,0.45,1012.9478196102
2020-02-07,0.45,517.724588668324
2020-02-14,0.45,210.964576334377
2020-02-21,0.45,62.9868087525355
2020-02-28,0.45,8.46369448343849
2020-03-06,0.45,0.466549521096599
2020-03-13,0.45,0.149916421924515
2020-01-31,0.5,1420.77783844505
2020-02-07,0.5,782.234284239097
2020-02-14,0.5,334.648675328358
2020-02-21,0.5,104.933300495795
2020-02-28,0.5,17.7444538240446
2020-03-06,0.5,0.585804335553184
2020-03-13,0.5,0.158541276945649
2020-01-31,0.55,1816.30165765176
2020-02-07,0.55,1079.24247134743
2020-02-14,0.55,491.660959809856
2020-02-21,0.55,160.448981470526
2020-02-28,0.55,30.6895813512615
2020-03-06,0.55,0.920242269381772
2020-03-13,0.55,0.167692382889391
2020-01-31,0.6,2175.19239560481
2020-02-07,0.6,1382.88717226087
2020-02-14,0.6,677.034114313431
2020-02-21,0.6,231.035426088643
2020-02-28,0.6,47.573822028222
2020-03-06,0.6,1.69244196123624
2020-03-13,0.6,0.177398368324928
2020-01-31,0.65,2490.73065495769
2020-02-07,0.65,1673.40607409633
2020-02-14,0.65,881.130698902082
2020-02-21,0.65,317.390207524434
2020-02-28,0.65,68.7866385667628
2020-03-06,0.65,3.40391333006053
2020-03-13,0.65,0.187689153134791
2020-01-31,0.7,2764.90016071056
2020-02-07,0.7,1940.44864994791
2020-02-14,0.7,1092.52334376657
2020-02-21,0.7,418.973628321482
2020-02-28,0.7,94.7572502163624
2020-03-06,0.7,6.10908597984288
2020-03-13,0.7,0.198595993632249
2020-01-31,0.75,3002.60467697068
2020-02-07,0.75,2180.91046211207
2020-02-14,0.75,1301.17179350251
2020-02-21,0.75,533.828192627137
2020-02-28,0.75,125.899846693015
2020-03-06,0.75,9.76922065078977
2020-03-13,0.75,0.210151515477112
2020-01-31,0.8,3209.1470675349
2020-02-07,0.8,2395.63297829661
2020-02-14,0.8,1500.14539294334
2020-02-21,0.8,658.765148131207
2020-02-28,0.8,162.557031168121
2020-03-06,0.8,14.3715675692677
2020-03-13,0.8,0.22238974690227
2020-01-31,0.85,3389.37879834349
2020-02-07,0.85,2587.06689485159
2020-02-14,0.85,1685.71004876599
2020-02-21,0.85,789.891778503255
2020-02-28,0.85,204.941015577066
2020-03-06,0.85,19.9301312297995
2020-03-13,0.85,0.235346152661953
2020-01-31,0.9,3547.47818488288
2020-02-07,0.9,2758.0343595302
2020-02-14,0.9,1856.55022496249
2020-02-21,0.9,923.276113273889
2020-02-28,0.9,253.081676385209
2020-03-06,0.9,26.476887611965
2020-03-13,0.9,0.249057671742494
2020-01-31,0.95,3686.95150959961
2020-02-07,0.95,2911.21401256039
2020-02-14,0.95,2012.84981131717
2020-02-21,0.95,1055.49782441227
2020-02-28,0.95,306.788012585676
2020-03-06,0.95,34.0557377369552
2020-03-13,0.95,0.263562717408041
2020-01-31,1,3810.70267979261
2020-02-07,1,3048.96963024329
2020-02-14,1,2155.56985058197
2020-02-21,1,1183.95123299153
2020-02-28,1,365.634406974404
2020-03-06,1,42.7185402191451
2020-03-13,1,0.278901258111399
2020-01-31,1.05,3921.13443723427
2020-02-07,1.05,3173.34467906208
