"Stay At Home Order","State-Mandated School Closures","Non-Essential Business Closures","start_date","b1","initial.infected","loss"
0.55,0.1,0.25,2020-01-31,0.35,1,11.9309105994933
0.56,0.1,0.25,2020-01-31,0.35,1,11.4576357183232
0.57,0.1,0.25,2020-01-31,0.35,1,10.9962465531543
0.58,0.1,0.25,2020-01-31,0.35,1,10.5482336656675
0.59,0.1,0.25,2020-01-31,0.35,1,10.1148446871898
0.6,0.1,0.25,2020-01-31,0.35,1,9.69752235795577
0.61,0.1,0.25,2020-01-31,0.35,1,9.29804447467655
0.62,0.1,0.25,2020-01-31,0.35,1,8.91836820604309
0.63,0.1,0.25,2020-01-31,0.35,1,8.56055197267221
0.64,0.1,0.25,2020-01-31,0.35,1,8.22704203709103
0.65,0.1,0.25,2020-01-31,0.35,1,7.92031673794701
0.66,0.1,0.25,2020-01-31,0.35,1,7.64314354106743
0.67,0.1,0.25,2020-01-31,0.35,1,7.39825679663582
0.68,0.1,0.25,2020-01-31,0.35,1,7.18842444635172
0.69,0.1,0.25,2020-01-31,0.35,1,7.01622494305931
0.7,0.1,0.25,2020-01-31,0.35,1,6.88391264599832
0.71,0.1,0.25,2020-01-31,0.35,1,6.79323940303678
0.72,0.1,0.25,2020-01-31,0.35,1,6.74532273259504
0.73,0.1,0.25,2020-01-31,0.35,1,6.74051871929161
0.74,0.1,0.25,2020-01-31,0.35,1,6.77833950430169
0.75,0.1,0.25,2020-01-31,0.35,1,6.85754541156211
0.76,0.1,0.25,2020-01-31,0.35,1,6.9759840026947
0.77,0.1,0.25,2020-01-31,0.35,1,7.13171273116265
0.78,0.1,0.25,2020-01-31,0.35,1,7.32142963062078
0.79,0.1,0.25,2020-01-31,0.35,1,7.54205053125969
0.8,0.1,0.25,2020-01-31,0.35,1,7.79073062849808
0.81,0.1,0.25,2020-01-31,0.35,1,8.06419713699471
0.82,0.1,0.25,2020-01-31,0.35,1,8.35974720507466
0.83,0.1,0.25,2020-01-31,0.35,1,8.67465084156208
0.84,0.1,0.25,2020-01-31,0.35,1,9.0064859537786
0.85,0.1,0.25,2020-01-31,0.35,1,9.35298987896346
0.86,0.1,0.25,2020-01-31,0.35,1,9.71250743654973
0.87,0.1,0.25,2020-01-31,0.35,1,10.0830474973685
0.88,0.1,0.25,2020-01-31,0.35,1,10.463144198848
0.89,0.1,0.25,2020-01-31,0.35,1,10.8515931846211
0.9,0.1,0.25,2020-01-31,0.35,1,11.2471013914456
0.91,0.1,0.25,2020-01-31,0.35,1,11.6487096838689
0.92,0.1,0.25,2020-01-31,0.35,1,12.0555652769518
0.93,0.1,0.25,2020-01-31,0.35,1,12.4668218008437
0.94,0.1,0.25,2020-01-31,0.35,1,12.8818548442897
0.95,0.1,0.25,2020-01-31,0.35,1,13.3000384845091
0.55,0.2,0.25,2020-01-31,0.35,1,11.1106122418809
0.56,0.2,0.25,2020-01-31,0.35,1,11.4062307726971
0.57,0.2,0.25,2020-01-31,0.35,1,11.7145276070259
0.58,0.2,0.25,2020-01-31,0.35,1,12.034140058493
0.59,0.2,0.25,2020-01-31,0.35,1,12.3638620834127
0.6,0.2,0.25,2020-01-31,0.35,1,12.7025171513818
0.61,0.2,0.25,2020-01-31,0.35,1,13.0492786149198
0.62,0.2,0.25,2020-01-31,0.35,1,13.4030694135289
0.63,0.2,0.25,2020-01-31,0.35,1,13.7631868707546
0.64,0.2,0.25,2020-01-31,0.35,1,14.1287410870996
0.65,0.2,0.25,2020-01-31,0.35,1,14.4991110476543
0.66,0.2,0.25,2020-01-31,0.35,1,14.8737047449238
0.67,0.2,0.25,2020-01-31,0.35,1,15.2518719590492
0.68,0.2,0.25,2020-01-31,0.35,1,15.6330628898211
0.69,0.2,0.25,2020-01-31,0.35,1,16.0169921771223
