"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-02-13,0.34,3,152.881118363534
0.56,0.25,2020-02-13,0.34,3,149.124357855166
0.57,0.25,2020-02-13,0.34,3,145.400234519575
0.58,0.25,2020-02-13,0.34,3,141.708788748429
0.59,0.25,2020-02-13,0.34,3,138.049913794146
0.6,0.25,2020-02-13,0.34,3,134.423533026353
0.61,0.25,2020-02-13,0.34,3,130.829522998535
0.62,0.25,2020-02-13,0.34,3,127.267883269561
0.63,0.25,2020-02-13,0.34,3,123.738490539795
0.64,0.25,2020-02-13,0.34,3,120.241160383925
0.65,0.25,2020-02-13,0.34,3,116.776089892496
0.66,0.25,2020-02-13,0.34,3,113.343159899576
0.67,0.25,2020-02-13,0.34,3,109.94248056935
0.68,0.25,2020-02-13,0.34,3,106.574167273755
0.69,0.25,2020-02-13,0.34,3,103.238037311825
0.7,0.25,2020-02-13,0.34,3,99.9345099902396
0.71,0.25,2020-02-13,0.34,3,96.6637777708354
0.72,0.25,2020-02-13,0.34,3,93.425527683551
0.73,0.25,2020-02-13,0.34,3,90.2207176067616
0.74,0.25,2020-02-13,0.34,3,87.0492745131151
0.75,0.25,2020-02-13,0.34,3,83.9118098228198
0.76,0.25,2020-02-13,0.34,3,80.8085912019512
0.77,0.25,2020-02-13,0.34,3,77.7404766513929
0.78,0.25,2020-02-13,0.34,3,74.7079390827088
0.79,0.25,2020-02-13,0.34,3,71.7118452309038
0.8,0.25,2020-02-13,0.34,3,68.7533377423403
0.81,0.25,2020-02-13,0.34,3,65.8334571978144
0.82,0.25,2020-02-13,0.34,3,62.9536654469046
0.83,0.25,2020-02-13,0.34,3,60.1155865738983
0.84,0.25,2020-02-13,0.34,3,57.3212816115419
0.85,0.25,2020-02-13,0.34,3,54.572967763368
0.86,0.25,2020-02-13,0.34,3,51.8737272680937
0.87,0.25,2020-02-13,0.34,3,49.2287132265013
0.88,0.25,2020-02-13,0.34,3,46.6476346183167
0.89,0.25,2020-02-13,0.34,3,44.1410893673067
0.9,0.25,2020-02-13,0.34,3,41.7195504737033
0.91,0.25,2020-02-13,0.34,3,39.3926539291238
