"start_date","b1","initial.infected","loss"
2020-02-28,0.95,1,866.999771914958
2020-03-06,0.95,1,110.15732480084
2020-03-13,0.95,1,135.809951078901
2020-01-31,1,1,515925.760706395
2020-02-07,1,1,342889.252184944
2020-02-14,1,1,144534.064526419
2020-02-21,1,1,29481.6853170777
2020-02-28,1,1,1908.75218577065
2020-03-06,1,1,106.415390820767
2020-03-13,1,1,135.437869714041
2020-01-31,1.05,1,553432.420439565
2020-02-07,1.05,1,389914.78500688
2020-02-14,1.05,1,184575.512604159
2020-02-21,1.05,1,42536.8806288716
2020-02-28,1.05,1,3467.77469862522
2020-03-06,1.05,1,101.874843873073
2020-03-13,1.05,1,135.014649808243
2020-01-31,1.1,1,586480.317238044
2020-02-07,1.1,1,431421.925713907
2020-02-14,1.1,1,225918.32854416
2020-02-21,1.1,1,58909.9493248858
2020-02-28,1.1,1,5654.0246468305
2020-03-06,1.1,1,96.3889587892666
2020-03-13,1.1,1,134.533723107183
2020-01-31,1.15,1,615923.306425467
2020-02-07,1.15,1,467814.625875229
2020-02-14,1.15,1,266872.113000513
2020-02-21,1.15,1,78587.257481386
2020-02-28,1.15,1,8600.31157355368
2020-03-06,1.15,1,87.3739581538155
2020-03-13,1.15,1,133.987748299413
2020-01-31,1.2,1,642374.526627009
2020-02-07,1.2,1,499862.561544757
2020-02-14,1.2,1,306161.25421474
2020-02-21,1.2,1,101255.595838449
2020-02-28,1.2,1,12455.2225942195
2020-03-06,1.2,1,74.2712659737623
2020-03-13,1.2,1,133.368537285065
2020-01-31,1.25,1,666291.406672167
2020-02-07,1.25,1,528369.155806807
2020-02-14,1.25,1,342937.463674459
2020-02-21,1.25,1,126348.071238507
2020-02-28,1.25,1,17375.4271762187
2020-03-06,1.25,1,187.383472561221
2020-03-13,1.25,1,132.666970988967
2020-01-31,1.3,1,688031.470372179
2020-02-07,1.3,1,554010.36091641
2020-02-14,1.3,1,376733.954416052
2020-02-21,1.3,1,153152.440183708
2020-02-28,1.3,1,23513.3728057972
2020-03-06,1.3,1,458.480349004591
2020-03-13,1.3,1,131.872913339897
