"start_date","b1","initial.infected","loss"
2020-03-06,0.95,1,159.00898227384
2020-03-13,0.95,1,181.574601421263
2020-01-31,1,1,76412.7138709339
2020-02-07,1,1,48041.5572144836
2020-02-14,1,1,19981.741883323
2020-02-21,1,1,3725.31962088719
2020-02-28,1,1,71.4449245534172
2020-03-06,1,1,158.628387944407
2020-03-13,1,1,181.544401462122
2020-01-31,1.05,1,82133.2710406259
2020-02-07,1.05,1,53988.7215416318
2020-02-14,1.05,1,24631.6397734927
2020-02-21,1.05,1,5190.24725191857
2020-02-28,1.05,1,142.25392362316
2020-03-06,1.05,1,158.193979854968
2020-03-13,1.05,1,181.512035819199
2020-01-31,1.1,1,87318.9205278991
2020-02-07,1.1,1,59477.5694799138
2020-02-14,1.1,1,29364.18826548
2020-02-21,1.1,1,6959.02441042199
2020-02-28,1.1,1,313.028742452274
2020-03-06,1.1,1,157.698854584354
2020-03-13,1.1,1,181.477362695421
2020-01-31,1.15,1,92036.3151661473
2020-02-07,1.15,1,64523.9502519309
2020-02-14,1.15,1,34044.9853741793
2020-02-21,1.15,1,9028.76764256467
2020-02-28,1.15,1,553.660853310621
2020-03-06,1.15,1,157.135331424842
2020-03-13,1.15,1,181.440231972086
2020-01-31,1.2,1,96341.9043289749
2020-02-07,1.2,1,69162.6935343614
2020-02-14,1.2,1,38582.3187810797
2020-02-21,1.2,1,11376.6460250254
2020-02-28,1.2,1,865.571592807546
2020-03-06,1.2,1,156.494888349057
2020-03-13,1.2,1,181.400484646557
2020-01-31,1.25,1,100283.725363877
2020-02-07,1.25,1,73435.3718179701
2020-02-14,1.25,1,42921.3668055306
2020-02-21,1.25,1,13961.1391972217
2020-02-28,1.25,1,1255.1614908147
2020-03-06,1.25,1,155.768091907399
2020-03-13,1.25,1,181.35795225665
2020-01-31,1.3,1,103903.039125861
2020-02-07,1.3,1,77382.8870919404
2020-02-14,1.3,1,47034.1204310312
2020-02-21,1.3,1,16727.0340776865
2020-02-28,1.3,1,1730.15809893683
2020-03-06,1.3,1,154.944530042746
2020-03-13,1.3,1,181.312456669236
