"npi.sah.prop.mild","npi.nbc.prop.mild","start_date","b1","initial.infected","loss"
0.55,0.25,2020-02-16,0.47,1,328.252527043231
0.56,0.25,2020-02-16,0.47,1,319.076008354099
0.57,0.25,2020-02-16,0.47,1,309.999432480218
0.58,0.25,2020-02-16,0.47,1,301.021920074491
0.59,0.25,2020-02-16,0.47,1,292.143368513457
0.6,0.25,2020-02-16,0.47,1,283.362762691542
0.61,0.25,2020-02-16,0.47,1,274.680215001399
0.62,0.25,2020-02-16,0.47,1,266.094792882483
0.63,0.25,2020-02-16,0.47,1,257.606511096221
0.64,0.25,2020-02-16,0.47,1,249.214580440242
0.65,0.25,2020-02-16,0.47,1,240.919189402525
0.66,0.25,2020-02-16,0.47,1,232.719643032632
0.67,0.25,2020-02-16,0.47,1,224.615847581325
0.68,0.25,2020-02-16,0.47,1,216.607875058855
0.69,0.25,2020-02-16,0.47,1,208.694993163268
0.7,0.25,2020-02-16,0.47,1,200.877731335442
0.71,0.25,2020-02-16,0.47,1,193.155932508029
0.72,0.25,2020-02-16,0.47,1,185.529709920879
0.73,0.25,2020-02-16,0.47,1,177.999346171931
0.74,0.25,2020-02-16,0.47,1,170.565255073326
0.75,0.25,2020-02-16,0.47,1,163.227526090895
0.76,0.25,2020-02-16,0.47,1,155.987379888401
0.77,0.25,2020-02-16,0.47,1,148.845299431955
0.78,0.25,2020-02-16,0.47,1,141.802657970263
0.79,0.25,2020-02-16,0.47,1,134.860728370477
0.8,0.25,2020-02-16,0.47,1,128.021365042586
0.81,0.25,2020-02-16,0.47,1,121.286742773642
0.82,0.25,2020-02-16,0.47,1,114.659671456043
0.83,0.25,2020-02-16,0.47,1,108.143880592597
0.84,0.25,2020-02-16,0.47,1,101.744181470584
0.85,0.25,2020-02-16,0.47,1,95.4669466143712
0.86,0.25,2020-02-16,0.47,1,89.3195398443782
0.87,0.25,2020-02-16,0.47,1,83.3145740972437
0.88,0.25,2020-02-16,0.47,1,77.5199055800567
0.89,0.25,2020-02-16,0.47,1,72.1250252049503
0.9,0.25,2020-02-16,0.47,1,67.3578070559228
0.91,0.25,2020-02-16,0.47,1,63.5209298140818
0.92,0.25,2020-02-16,0.47,1,61.4287800251646
0.93,0.25,2020-02-16,0.47,1,59.820380116424
0.94,0.25,2020-02-16,0.47,1,58.2290827319093
0.95,0.25,2020-02-16,0.47,1,56.6547169198608
0.55,0.3,2020-02-16,0.47,1,268.642836659015
0.56,0.3,2020-02-16,0.47,1,260.163119974652
0.57,0.3,2020-02-16,0.47,1,251.782057949141
0.58,0.3,2020-02-16,0.47,1,243.500033867112
0.59,0.3,2020-02-16,0.47,1,235.316539867331
0.6,0.3,2020-02-16,0.47,1,227.231699054555
0.61,0.3,2020-02-16,0.47,1,219.245195015686
0.62,0.3,2020-02-16,0.47,1,211.357351422552
0.63,0.3,2020-02-16,0.47,1,203.568018601465
0.64,0.3,2020-02-16,0.47,1,195.87759584224
0.65,0.3,2020-02-16,0.47,1,188.28615824873
