region,date,mean,median,lower_90,upper_90,lower_50,upper_50
"Arlington County, VA",2020-03-23,1.1299532514834045,1.111081502263564,0.9012948907564519,1.3845959360023319,0.978343360733252,1.1604899112967815
"Arlington County, VA",2020-03-24,1.1250452865830696,1.1076158498209367,0.9057239375878265,1.368292666479046,1.0014514382959625,1.175020630937623
"Arlington County, VA",2020-03-25,1.1233006826174174,1.1108296796492525,0.8958212797074494,1.3526430794921884,1.0021122215140068,1.168798564930005
"Arlington County, VA",2020-03-26,1.1228303413376675,1.1094199092157724,0.8861057730056452,1.3555278458974394,0.9981931384630609,1.165978158912222
"Arlington County, VA",2020-03-27,1.1208113690617378,1.106149730191948,0.8840836650983963,1.337087201857864,0.997355323932154,1.1606024337357062
"Arlington County, VA",2020-03-28,1.1190349277303047,1.101350698107928,0.9008424390380316,1.356454438496389,0.9943768496308814,1.1582795805131338
"Arlington County, VA",2020-03-29,1.116466503028984,1.098344808819137,0.8799569029522181,1.3370612329168934,0.9918327136385713,1.1518984034978237
"Arlington County, VA",2020-03-30,1.1137939833640211,1.0954868714891193,0.8971074072453427,1.3480767126455608,0.9933452594264247,1.1526804311799568
"Arlington County, VA",2020-03-31,1.1092970562720115,1.093492141352127,0.8933340455078509,1.3214489265546412,0.9945719725289369,1.1536401569006445
"Arlington County, VA",2020-04-01,1.1066254609681496,1.0926914217132824,0.9022744390088342,1.3201399363166793,1.0069701649065141,1.1579230021131932
"Arlington County, VA",2020-04-02,1.1016221072330854,1.0909003647270696,0.8929721782648878,1.307507646204318,0.973484554111569,1.131467219122622
"Arlington County, VA",2020-04-03,1.0988076970441034,1.0847790688452927,0.9106144787989569,1.3101532109884526,0.9828490589237562,1.1346565397514103
"Arlington County, VA",2020-04-04,1.095563419670021,1.0844759348973247,0.8950245761995085,1.2895417635970592,0.9782773552043221,1.130239980970873
"Arlington County, VA",2020-04-05,1.0924972026775097,1.0854977500764962,0.8868763897170272,1.2872068733352626,0.9853033158320501,1.1378377445456938
