"region","time","date","period","b1"
"Ventura County, CA",0,2020-02-28,"baseline",0.57
"Ventura County, CA",1,2020-02-29,"baseline",0.57
"Ventura County, CA",2,2020-03-01,"baseline",0.57
"Ventura County, CA",3,2020-03-02,"baseline",0.57
"Ventura County, CA",4,2020-03-03,"baseline",0.57
"Ventura County, CA",5,2020-03-04,"baseline",0.57
"Ventura County, CA",6,2020-03-05,"baseline",0.57
"Ventura County, CA",7,2020-03-06,"baseline",0.57
"Ventura County, CA",8,2020-03-07,"baseline",0.57
"Ventura County, CA",9,2020-03-08,"baseline",0.57
"Ventura County, CA",10,2020-03-09,"baseline",0.57
"Ventura County, CA",11,2020-03-10,"baseline",0.57
"Ventura County, CA",12,2020-03-11,"baseline",0.57
"Ventura County, CA",12,2020-03-11,"step1",0.34
"Ventura County, CA",13,2020-03-12,"step1",0.34
"Ventura County, CA",14,2020-03-13,"step1",0.34
"Ventura County, CA",14,2020-03-13,"step2",0.29
"Ventura County, CA",15,2020-03-14,"step2",0.29
"Ventura County, CA",16,2020-03-15,"step2",0.29
"Ventura County, CA",16,2020-03-15,"step3",0.25
"Ventura County, CA",17,2020-03-16,"step3",0.25
"Ventura County, CA",18,2020-03-17,"step3",0.25
"Ventura County, CA",18,2020-03-17,"step4",0.22
"Ventura County, CA",19,2020-03-18,"step4",0.22
"Ventura County, CA",20,2020-03-19,"step4",0.22
"Ventura County, CA",20,2020-03-19,"step5",0.19
"Ventura County, CA",21,2020-03-20,"step5",0.19
"Ventura County, CA",22,2020-03-21,"step5",0.19
"Ventura County, CA",22,2020-03-21,"step6",0.18
"Ventura County, CA",23,2020-03-22,"step6",0.18
"Ventura County, CA",24,2020-03-23,"step6",0.18
"Ventura County, CA",24,2020-03-23,"step7",0.17
"Ventura County, CA",25,2020-03-24,"step7",0.17
"Ventura County, CA",26,2020-03-25,"step7",0.17
"Ventura County, CA",26,2020-03-25,"step8",0.15
"Ventura County, CA",27,2020-03-26,"step8",0.15
"Ventura County, CA",28,2020-03-27,"step8",0.15
"Ventura County, CA",28,2020-03-27,"step9",0.14
"Ventura County, CA",29,2020-03-28,"step9",0.14
"Ventura County, CA",30,2020-03-29,"step9",0.14
"Ventura County, CA",30,2020-03-29,"step10",0.13
"Ventura County, CA",31,2020-03-30,"step10",0.13
"Ventura County, CA",32,2020-03-31,"step10",0.13
"Ventura County, CA",32,2020-03-31,"step11",0.12
"Ventura County, CA",33,2020-04-01,"step11",0.12
"Ventura County, CA",34,2020-04-02,"step11",0.12
"Ventura County, CA",34,2020-04-02,"step12",0.11
"Ventura County, CA",35,2020-04-03,"step12",0.11
"Ventura County, CA",36,2020-04-04,"step12",0.11
"Ventura County, CA",36,2020-04-04,"step13",0.11
"Ventura County, CA",37,2020-04-05,"step13",0.11
"Ventura County, CA",38,2020-04-06,"step13",0.11
"Ventura County, CA",38,2020-04-06,"step14",0.1
"Ventura County, CA",39,2020-04-07,"step14",0.1
"Ventura County, CA",40,2020-04-08,"step14",0.1
"Ventura County, CA",40,2020-04-08,"step15",0.1
"Ventura County, CA",41,2020-04-09,"step15",0.1
"Ventura County, CA",42,2020-04-10,"step15",0.1
"Ventura County, CA",42,2020-04-10,"step16",0.08
"Ventura County, CA",43,2020-04-11,"step16",0.08
"Ventura County, CA",44,2020-04-12,"step16",0.08
"Ventura County, CA",44,2020-04-12,"step17",0.03
"Ventura County, CA",45,2020-04-13,"step17",0.03
"Ventura County, CA",46,2020-04-14,"step17",0.03
"Ventura County, CA",46,2020-04-14,"step18",0
"Ventura County, CA",47,2020-04-15,"step18",0
"Ventura County, CA",48,2020-04-16,"step18",0
"Ventura County, CA",48,2020-04-16,"step19",0
"Ventura County, CA",49,2020-04-17,"step19",0
"Ventura County, CA",50,2020-04-18,"step19",0
"Ventura County, CA",50,2020-04-18,"step20",0
"Ventura County, CA",51,2020-04-19,"step20",0
"Ventura County, CA",52,2020-04-20,"step20",0
"Ventura County, CA",52,2020-04-20,"step21",0
"Ventura County, CA",53,2020-04-21,"step21",0
"Ventura County, CA",54,2020-04-22,"step21",0
"Ventura County, CA",54,2020-04-22,"step22",0
"Ventura County, CA",55,2020-04-23,"step22",0
"Ventura County, CA",56,2020-04-24,"step22",0
"Ventura County, CA",56,2020-04-24,"step23",0
"Ventura County, CA",57,2020-04-25,"step23",0
"Ventura County, CA",58,2020-04-26,"step23",0
"Ventura County, CA",58,2020-04-26,"step24",0
"Ventura County, CA",59,2020-04-27,"step24",0
"Ventura County, CA",60,2020-04-28,"step24",0
"Ventura County, CA",60,2020-04-28,"step25",0
"Ventura County, CA",61,2020-04-29,"step25",0
"Ventura County, CA",62,2020-04-30,"step25",0
"Ventura County, CA",62,2020-04-30,"step26",0
"Ventura County, CA",63,2020-05-01,"step26",0
"Ventura County, CA",64,2020-05-02,"step26",0
"Ventura County, CA",64,2020-05-02,"step27",0
"Ventura County, CA",65,2020-05-03,"step27",0
"Ventura County, CA",66,2020-05-04,"step27",0
"Ventura County, CA",66,2020-05-04,"step28",0
"Ventura County, CA",67,2020-05-05,"step28",0
"Ventura County, CA",68,2020-05-06,"step28",0
"Ventura County, CA",68,2020-05-06,"step29",0
"Ventura County, CA",69,2020-05-07,"step29",0
"Ventura County, CA",70,2020-05-08,"step29",0
"Ventura County, CA",70,2020-05-08,"step30",0
"Ventura County, CA",71,2020-05-09,"step30",0
"Ventura County, CA",72,2020-05-10,"step30",0
