"date","region","mean","median","Low_90","High_90","Low_50","High_50","new_cases","state_abbr","state","ML"
2020-04-04,"AK",0.9001638435125,0.929029929003399,0.558799643591852,1.25955176564487,0.857555721224902,1.07826580053753,14,"AK","Alaska",0.9001638435125
2020-04-05,"AK",0.885500214134045,0.91697292082835,0.478880018312657,1.21054490612618,0.819899330607681,1.04485732222931,14,"AK","Alaska",0.885500214134045
2020-04-06,"AK",0.874645760442848,0.902020776540383,0.44762763794831,1.18347548520303,0.840525712703442,1.07973245189216,6,"AK","Alaska",0.874645760442848
2020-04-07,"AK",0.863052880901572,0.89483571359963,0.489975004852649,1.20671895971518,0.805836515406285,1.04763077307685,22,"AK","Alaska",0.863052880901572
2020-04-08,"AK",0.859366169518799,0.888602209253072,0.514079156038416,1.23160044511507,0.831805391676173,1.08306914844436,13,"AK","Alaska",0.859366169518799
2020-04-09,"AK",0.850640450462526,0.879462608850986,0.449421595846449,1.20315912088335,0.781196128427802,1.04247561467354,9,"AK","Alaska",0.850640450462526
2020-04-10,"AK",0.844837500559787,0.883687369342802,0.463416618887878,1.25610256513958,0.789376707988434,1.0447564496238,11,"AK","Alaska",0.844837500559787
2020-04-11,"AK",0.838433807056087,0.875012940788879,0.413033899797205,1.24281949743172,0.76495854407047,1.02432303759907,11,"AK","Alaska",0.838433807056087
2020-04-12,"AK",0.835825624398265,0.877538832776697,0.416981813096013,1.24204525173151,0.785289502038492,1.05621527698192,15,"AK","Alaska",0.835825624398265
2020-04-13,"AK",0.837722136824274,0.875441061257189,0.43627985439043,1.25868036958199,0.763063218551582,1.04049395411795,5,"AK","Alaska",0.837722136824274
2020-04-14,"AK",0.830863598086451,0.870449316429384,0.333232120538703,1.20821985596939,0.779961886560823,1.06730653210527,8,"AK","Alaska",0.830863598086451
2020-04-15,"AK",0.823005893476931,0.86304900077333,0.315227732794256,1.23635378028877,0.754945427760427,1.06370536312717,8,"AK","Alaska",0.823005893476931
2020-04-16,"AK",0.818660965542049,0.859999927850592,0.324579651501546,1.244772999854,0.765705089038323,1.07760772491601,7,"AK","Alaska",0.818660965542049
2020-04-17,"AK",0.815126831627368,0.861641760177982,0.2457525699003,1.21976755265142,0.733553844266393,1.04998517522137,9,"AK","Alaska",0.815126831627368
2020-04-18,"AK",0.808076215047448,0.859735166149493,0.263328163942379,1.28608479783099,0.721707463102914,1.06314511472689,5,"AK","Alaska",0.808076215047448
2020-04-19,"AK",0.808808749864287,0.859253766190602,0.327139748714282,1.37267516278289,0.719158583702837,1.06867077538869,5,"AK","Alaska",0.808808749864287
2020-04-20,"AK",0.81058737512498,0.865824772801177,0.316152612561266,1.39496043186503,0.736282503428029,1.08521133543488,2,"AK","Alaska",0.81058737512498
2020-04-21,"AK",0.818155657223332,0.870235032125608,0.188047137779935,1.27881123946339,0.760148325584541,1.10725813534446,8,"AK","Alaska",0.818155657223332
2020-04-22,"AK",0.818806147825635,0.872989410008977,0.221712571332563,1.36688945602853,0.755651464863438,1.10973600951236,6,"AK","Alaska",0.818806147825635
2020-04-23,"AK",0.820163361792665,0.87553121873623,0.255512705652019,1.4110361721151,0.709661327975371,1.05454594884271,2,"AK","Alaska",0.820163361792665
2020-04-24,"AK",0.821325145410889,0.879239067691129,0.205752376970782,1.42763577336519,0.727149535003978,1.0770734762606,2,"AK","Alaska",0.821325145410889
2020-04-25,"AK",0.825321166688551,0.882053055248067,0.221616708474029,1.46175095688561,0.712905638101617,1.06001382713418,0,"AK","Alaska",0.825321166688551
2020-04-26,"AK",0.822595498760364,0.880293531760774,0.172928460473279,1.41951828501412,0.691947699890263,1.05849117498215,2,"AK","Alaska",0.822595498760364
2020-04-27,"AK",0.823638253441839,0.878554478042285,0.17167843745868,1.45341933859904,0.741532154428068,1.10784408544328,4,"AK","Alaska",0.823638253441839
2020-03-10,"AL",1.46658344049458,1.42669988408308,1.12314214037833,1.7882728384855,1.24832679171031,1.51307367019525,0,"AL","Alabama",1.46658344049458
2020-03-11,"AL",1.46643633707964,1.42911989478029,1.14902341687638,1.80227624804767,1.24615932020885,1.51296445603775,0,"AL","Alabama",1.46643633707964
2020-03-12,"AL",1.46156207669967,1.42431338259223,1.13763321183568,1.7712354712486,1.25773501907819,1.51862148975187,0,"AL","Alabama",1.46156207669967
2020-03-13,"AL",1.4564039519129,1.42425679051263,1.13488114287847,1.76753246151513,1.2635436708659,1.51489718740808,0,"AL","Alabama",1.4564039519129
2020-03-14,"AL",1.44911601884606,1.41602498131249,1.13637271004389,1.73833635073683,1.27081793247573,1.51332131966843,6,"AL","Alabama",1.44911601884606
2020-03-15,"AL",1.44138125373654,1.40912373202809,1.15965528633887,1.76331005298619,1.26095623233272,1.49463205346092,10,"AL","Alabama",1.44138125373654
2020-03-16,"AL",1.43231215522202,1.4023103579408,1.10833740263912,1.70890942094381,1.22895165865597,1.46743082399311,7,"AL","Alabama",1.43231215522202
2020-03-17,"AL",1.42139598094282,1.39382852030506,1.13253242243507,1.71834194301819,1.25249847104792,1.48503891557166,7,"AL","Alabama",1.42139598094282
2020-03-18,"AL",1.41033590793492,1.382326343612,1.11498818126221,1.69484360888109,1.2415363036187,1.46495150443015,15,"AL","Alabama",1.41033590793492
2020-03-19,"AL",1.39565474449214,1.36728729737864,1.1282178201421,1.67432446451567,1.20211788893553,1.41875099788404,27,"AL","Alabama",1.39565474449214
2020-03-20,"AL",1.380413463527,1.35226222529635,1.08507709771156,1.62315501208302,1.20962296523404,1.41633921446028,3,"AL","Alabama",1.380413463527
2020-03-21,"AL",1.36166935220566,1.33533602837478,1.09702773715027,1.59903928682115,1.21173896481671,1.41360894227688,43,"AL","Alabama",1.36166935220566
2020-03-22,"AL",1.34405501015696,1.31964676968357,1.09886601423145,1.56575178746869,1.16996226204794,1.36097757173424,33,"AL","Alabama",1.34405501015696
2020-03-23,"AL",1.3243519311799,1.30260492021821,1.09812670557602,1.53134064230702,1.16759365471843,1.34264709502171,39,"AL","Alabama",1.3243519311799
2020-03-24,"AL",1.30679361577053,1.28354477822146,1.08847174665556,1.51430746477951,1.17495987002174,1.3414420005121,19,"AL","Alabama",1.30679361577053
2020-03-25,"AL",1.28377968797954,1.26306305056382,1.08435024169543,1.47457123592668,1.14664683424401,1.30138003222842,68,"AL","Alabama",1.28377968797954
2020-03-26,"AL",1.2624838819262,1.23929827401715,1.07536679988465,1.45420511178608,1.14069115953716,1.29003294674626,197,"AL","Alabama",1.2624838819262
2020-03-27,"AL",1.23931137069131,1.2217514351054,1.06219412315197,1.41147092891125,1.12381253009383,1.25963759777427,87,"AL","Alabama",1.23931137069131
2020-03-28,"AL",1.21532598596757,1.2004420505326,1.04835311517008,1.3709546768644,1.09981783037636,1.22779876012968,129,"AL","Alabama",1.21532598596757
2020-03-29,"AL",1.19345070739603,1.17383600096951,1.03486867082975,1.34243275902483,1.08134758995757,1.20411640906765,131,"AL","Alabama",1.19345070739603
2020-03-30,"AL",1.16981807008768,1.15345148191375,1.02929974010214,1.30112370341474,1.07175541840483,1.18510742110162,96,"AL","Alabama",1.16981807008768
2020-03-31,"AL",1.14239271719609,1.12915723960143,1.01734789867116,1.27169829960606,1.06479809126392,1.16790688240788,29,"AL","Alabama",1.14239271719609
2020-04-01,"AL",1.12008420381694,1.10542463756394,1.00036317287662,1.25409130943905,1.02707388718213,1.11802073043803,153,"AL","Alabama",1.12008420381694
2020-04-02,"AL",1.09613135699677,1.08461712961442,0.979595874051263,1.22242860111147,1.02283539788688,1.10985750394976,165,"AL","Alabama",1.09613135699677
2020-04-03,"AL",1.0703765937568,1.06244437850979,0.957508019844532,1.18432220513988,1.0104615569602,1.08839464625613,259,"AL","Alabama",1.0703765937568
2020-04-04,"AL",1.04625060083308,1.03954009153916,0.959375402573861,1.18057796268524,0.996271730301408,1.06671548684628,104,"AL","Alabama",1.04625060083308
2020-04-05,"AL",1.02240880567067,1.01952728728169,0.922358420104372,1.12725235261525,0.988994295171954,1.05986402871292,208,"AL","Alabama",1.02240880567067
2020-04-06,"AL",0.998287904433232,1.00146123615732,0.892848128864078,1.10597446606499,0.970600796981244,1.04454542004188,165,"AL","Alabama",0.998287904433232
2020-04-07,"AL",0.972139642514353,0.977444290839535,0.850535070619819,1.0867657224942,0.941041220383991,1.01565741660766,191,"AL","Alabama",0.972139642514353
2020-04-08,"AL",0.953617616757781,0.96000193598307,0.819525852998286,1.05367186938529,0.935656560084252,1.01607926428763,172,"AL","Alabama",0.953617616757781
2020-04-09,"AL",0.932963226843492,0.943335493959061,0.804372760423926,1.05399200287959,0.913368851330726,0.996712332451583,469,"AL","Alabama",0.932963226843492
2020-04-10,"AL",0.915206957051151,0.927570833131408,0.792356559434261,1.03172869512038,0.91272421122313,0.998969833047588,170,"AL","Alabama",0.915206957051151
2020-04-11,"AL",0.901031665503944,0.91433877197292,0.785071676478638,1.0247897145398,0.890327125942157,0.978918258850031,254,"AL","Alabama",0.901031665503944
2020-04-12,"AL",0.88676200441346,0.900230619119623,0.760522218357206,1.0169212823158,0.862953791210455,0.956084146855094,321,"AL","Alabama",0.88676200441346
2020-04-13,"AL",0.874281287297167,0.892025621150999,0.731463309990234,1.01594964898016,0.861187675512364,0.959512363530508,220,"AL","Alabama",0.874281287297167
2020-04-14,"AL",0.864137533481113,0.87954536992013,0.716762787434732,1.00837759283081,0.85233817610536,0.958138903665686,150,"AL","Alabama",0.864137533481113
2020-04-15,"AL",0.854440592297988,0.872714724204199,0.696232726649455,0.997162508707031,0.839155217155738,0.946167155919296,196,"AL","Alabama",0.854440592297988
2020-04-16,"AL",0.846155912438654,0.867012675072715,0.674508065178619,0.990607358788093,0.831213599477955,0.941628207997062,255,"AL","Alabama",0.846155912438654
2020-04-17,"AL",0.838210557486364,0.858532895545385,0.668683285701578,0.991409282645793,0.828314325048874,0.944371741555517,168,"AL","Alabama",0.838210557486364
2020-04-18,"AL",0.836971334252812,0.857652929124419,0.676235457465578,1.00712945175733,0.821481662436748,0.933434154833348,151,"AL","Alabama",0.836971334252812
2020-04-19,"AL",0.83830551968609,0.855339144770559,0.674702171356309,1.00764604548602,0.819499567025456,0.942052408114822,180,"AL","Alabama",0.83830551968609
2020-04-20,"AL",0.836190645558396,0.852815968283021,0.644128786708558,1.00815097028339,0.797235570394109,0.925404557781822,175,"AL","Alabama",0.836190645558396
2020-04-21,"AL",0.833914148646005,0.85666785095065,0.647355687549362,1.02179922005416,0.800828606704116,0.937631532563688,249,"AL","Alabama",0.833914148646005
2020-04-22,"AL",0.832638033103316,0.85215534612975,0.625952892131845,1.01433198367455,0.801554953095618,0.945350585397723,262,"AL","Alabama",0.832638033103316
2020-04-23,"AL",0.833370248855899,0.856053828166605,0.605346967588393,1.03711242119238,0.795303288913132,0.957455972051956,243,"AL","Alabama",0.833370248855899
2020-04-24,"AL",0.830792328261737,0.853093220521769,0.598065671105396,1.03933922440125,0.789302386253031,0.954159671424499,194,"AL","Alabama",0.830792328261737
2020-04-25,"AL",0.830348656598236,0.853135224612364,0.583117932102876,1.05482846876283,0.797515779847385,0.965239190123572,187,"AL","Alabama",0.830348656598236
2020-04-26,"AL",0.826071547942366,0.85075557283093,0.564062111201854,1.0803818321526,0.771872375604682,0.942778807687896,208,"AL","Alabama",0.826071547942366
2020-04-27,"AL",0.824754089216833,0.851044454828059,0.543588864988474,1.08938317479718,0.782672608245287,0.971428061277216,118,"AL","Alabama",0.824754089216833
2020-03-10,"AR",1.28117318431517,1.24516233516577,1.00193024964904,1.536407645775,1.08057985873567,1.27726631480983,0,"AR","Arkansas",1.28117318431517
2020-03-11,"AR",1.27968078461382,1.23737613697602,1.0087168697796,1.54106787184145,1.07291846772842,1.26563946893409,0,"AR","Arkansas",1.27968078461382
2020-03-12,"AR",1.27422491458822,1.23381353842709,1.04602250855194,1.55125418321349,1.0793297365363,1.26820857795587,5,"AR","Arkansas",1.27422491458822
2020-03-13,"AR",1.26885155242892,1.23139562992794,1.02611388826532,1.51323712752954,1.08036028536064,1.26310876493264,6,"AR","Arkansas",1.26885155242892
2020-03-14,"AR",1.26244181223574,1.22858567882822,1.04029990720299,1.51402807795346,1.06853649258977,1.25074489737843,0,"AR","Arkansas",1.26244181223574
2020-03-15,"AR",1.25350155368808,1.22051840205102,1.02591031710701,1.47595416284819,1.07256287672701,1.24808298939178,0,"AR","Arkansas",1.25350155368808
2020-03-16,"AR",1.24284416892843,1.21109735033477,1.02155422761545,1.46513943265764,1.08531578012764,1.25817539998553,6,"AR","Arkansas",1.24284416892843
2020-03-17,"AR",1.2331009399644,1.20717398195792,1.0259292618222,1.46402690261416,1.08607301031555,1.25069451536005,0,"AR","Arkansas",1.2331009399644
2020-03-18,"AR",1.2229379215728,1.19509819531684,1.01740978587993,1.43615960790509,1.0914351258596,1.24807695490589,0,"AR","Arkansas",1.2229379215728
2020-03-19,"AR",1.21288575811767,1.1840629038993,1.01798448201301,1.42229468372428,1.05566609599125,1.20810933677241,29,"AR","Arkansas",1.21288575811767
2020-03-20,"AR",1.20402799374664,1.17849581810796,1.0225482583586,1.41241440832224,1.06450939679216,1.21188700851556,34,"AR","Arkansas",1.20402799374664
2020-03-21,"AR",1.19399193363087,1.16967777190818,1.01909327473307,1.38233087695986,1.07719985269272,1.2162323975985,22,"AR","Arkansas",1.19399193363087
2020-03-22,"AR",1.18758719086592,1.16715923018356,1.01420882151002,1.38331545864193,1.05087220518675,1.18653018156628,47,"AR","Arkansas",1.18758719086592
2020-03-23,"AR",1.17892642589981,1.15761184144628,1.01486176399824,1.36387598255045,1.0722622813018,1.2078905447037,32,"AR","Arkansas",1.17892642589981
2020-03-24,"AR",1.17070742831624,1.14993116010734,1.009487896557,1.35891811180151,1.04817358819486,1.17741195202809,21,"AR","Arkansas",1.17070742831624
2020-03-25,"AR",1.16110741992789,1.13748200222713,0.998103695241123,1.33620992709643,1.05064167947973,1.16904390499103,62,"AR","Arkansas",1.16110741992789
2020-03-26,"AR",1.15145629087439,1.13021774967763,0.977584984097471,1.31610498120892,1.03967698871323,1.15584497497869,55,"AR","Arkansas",1.15145629087439
2020-03-27,"AR",1.14220084125555,1.12545516334594,0.992058085566079,1.32737477748397,1.04881013477881,1.16333542138515,51,"AR","Arkansas",1.14220084125555
2020-03-28,"AR",1.12989143087343,1.11475219072949,0.986921524666521,1.29806285164725,1.03372172186197,1.14651168189545,23,"AR","Arkansas",1.12989143087343
2020-03-29,"AR",1.12100279931782,1.1042806726053,0.980551904393179,1.27210754459318,1.03166653616771,1.13391875795249,17,"AR","Arkansas",1.12100279931782
2020-03-30,"AR",1.11077311985096,1.09662912615231,0.973152296804742,1.2523132527286,1.03081105046963,1.13193124687312,82,"AR","Arkansas",1.11077311985096
2020-03-31,"AR",1.10068208057968,1.08804033524026,0.973679820630101,1.24141475356264,1.02862424276052,1.12608892834902,15,"AR","Arkansas",1.10068208057968
2020-04-01,"AR",1.09062566487952,1.08031515182331,0.934491714126688,1.21141120288223,1.02824232586807,1.12528910352211,61,"AR","Arkansas",1.09062566487952
2020-04-02,"AR",1.08360544417307,1.07579506328581,0.94800745008972,1.22095567117906,1.01489568870885,1.10574472311472,99,"AR","Arkansas",1.08360544417307
2020-04-03,"AR",1.07719108583319,1.06670133089234,0.941585624989451,1.20582442671951,1.01149411527796,1.10801978627123,55,"AR","Arkansas",1.07719108583319
2020-04-04,"AR",1.06860249822736,1.05887891536457,0.934896147567238,1.20202718883542,1.00021632623561,1.09067576241329,5,"AR","Arkansas",1.06860249822736
2020-04-05,"AR",1.05831827264735,1.05103796797407,0.920299244363807,1.18931263858153,1.00187119743908,1.09737351266565,110,"AR","Arkansas",1.05831827264735
2020-04-06,"AR",1.0500330499367,1.04215760686054,0.914134821556314,1.18730200894947,0.987074511598102,1.07516148466974,74,"AR","Arkansas",1.0500330499367
2020-04-07,"AR",1.04321349264909,1.03723874090971,0.908805707234853,1.18117223531163,0.983444556062401,1.07656692890839,70,"AR","Arkansas",1.04321349264909
2020-04-08,"AR",1.03331325198224,1.02749380097426,0.901589014611661,1.1759604718266,0.98125364060891,1.07816898456501,3,"AR","Arkansas",1.03331325198224
2020-04-09,"AR",1.02736075465243,1.02467749594896,0.878795441891193,1.15171874341827,0.96776808052945,1.06703698429003,146,"AR","Arkansas",1.02736075465243
2020-04-10,"AR",1.02005580156672,1.01840673759931,0.882349715336029,1.16892955436928,0.976372210477941,1.07306368613028,56,"AR","Arkansas",1.02005580156672
2020-04-11,"AR",1.01349004776537,1.01170398102046,0.867798418740777,1.16346078384371,0.970060372550373,1.06919675422785,26,"AR","Arkansas",1.01349004776537
2020-04-12,"AR",1.00552638727344,1.00707295046694,0.863205533663705,1.15947703666778,0.948626309535358,1.05296828931162,52,"AR","Arkansas",1.00552638727344
2020-04-13,"AR",0.999681623514104,1.00031087965377,0.864072921831129,1.16237421579413,0.930447764597302,1.03412302996333,130,"AR","Arkansas",0.999681623514104
2020-04-14,"AR",0.997966805560128,0.99950814673684,0.847849766727903,1.16224235004181,0.943674494159203,1.05053903413301,88,"AR","Arkansas",0.997966805560128
2020-04-15,"AR",0.992465835452237,0.998077791086134,0.840838284151074,1.15552819532022,0.956990726020703,1.05961969802783,101,"AR","Arkansas",0.992465835452237
2020-04-16,"AR",0.988668354455582,0.992340373306639,0.832048293840258,1.16681176822695,0.94838371187361,1.05866521455679,21,"AR","Arkansas",0.988668354455582
2020-04-17,"AR",0.983457817798427,0.991411239715946,0.834501350166614,1.15924173255083,0.939067952614206,1.04912500652724,75,"AR","Arkansas",0.983457817798427
2020-04-18,"AR",0.983500404818433,0.990121019894954,0.802992985422121,1.13881007151897,0.941438859360041,1.05433693393831,44,"AR","Arkansas",0.983500404818433
2020-04-19,"AR",0.98325554016845,0.990304064568219,0.798077078038937,1.16202620133484,0.939611355561357,1.06731824864558,42,"AR","Arkansas",0.98325554016845
2020-04-20,"AR",0.982010867689473,0.99108841147833,0.776269139424166,1.14974614239844,0.935878714515428,1.0614108205835,190,"AR","Arkansas",0.982010867689473
2020-04-21,"AR",0.980234260465019,0.988111701949311,0.786665809127587,1.15925807375817,0.919695930852949,1.04731715960183,19,"AR","Arkansas",0.980234260465019
2020-04-22,"AR",0.980618669228697,0.994459549869538,0.770505403075888,1.17731083556163,0.93646801428003,1.08089527608555,402,"AR","Arkansas",0.980618669228697
2020-04-23,"AR",0.979874406248149,0.99375365041609,0.784060089739025,1.20904634958647,0.916700734642302,1.06930043926906,207,"AR","Arkansas",0.979874406248149
2020-04-24,"AR",0.979831325223618,0.991843436592532,0.754524165748362,1.1991322820654,0.92702046159459,1.07716429574817,211,"AR","Arkansas",0.979831325223618
2020-04-25,"AR",0.980230783496536,0.992827398158735,0.732033158621958,1.21704477303665,0.950347845519838,1.10767302107424,99,"AR","Arkansas",0.980230783496536
2020-04-26,"AR",0.97955219536332,0.991312183119814,0.73554604484606,1.21895809078326,0.930237410453532,1.09883701000698,92,"AR","Arkansas",0.97955219536332
2020-04-27,"AR",0.97884132283843,0.9900648795603,0.687698483204466,1.21915678173881,0.906689796154666,1.08640983744281,16,"AR","Arkansas",0.97884132283843
2020-03-10,"AZ",1.48450750607796,1.44308736453418,1.10503748903647,1.803316365932,1.23291388876645,1.51220173079667,0,"AZ","Arizona",1.48450750607796
2020-03-11,"AZ",1.48602891196659,1.44649001998005,1.13868498598147,1.84840331411673,1.22363581636228,1.50597144403524,3,"AZ","Arizona",1.48602891196659
2020-03-12,"AZ",1.48451293730331,1.44504209147859,1.12503519497149,1.81939151779623,1.23170616600896,1.50761363480889,0,"AZ","Arizona",1.48451293730331
2020-03-13,"AZ",1.47630119718169,1.44011045302552,1.15230992117547,1.84593664840155,1.22141773887591,1.49195171903037,0,"AZ","Arizona",1.47630119718169
2020-03-14,"AZ",1.46834559377281,1.43030901634798,1.12982033567963,1.78225989240686,1.21614742930741,1.48163916773203,0,"AZ","Arizona",1.46834559377281
2020-03-15,"AZ",1.45295981250024,1.41415360104504,1.14201636714924,1.76464233052994,1.2179393046256,1.47416075043565,0,"AZ","Arizona",1.45295981250024
2020-03-16,"AZ",1.43151868589329,1.39455445727882,1.11424256514992,1.69329147362425,1.23289268923305,1.47076753851914,0,"AZ","Arizona",1.43151868589329
2020-03-17,"AZ",1.41458161194998,1.38491284035552,1.13688596845495,1.70977130923249,1.2075735561648,1.43209795326862,2,"AZ","Arizona",1.41458161194998
2020-03-18,"AZ",1.39326005219392,1.36361260309609,1.10776970663933,1.644860702891,1.21619597686738,1.4275985700486,7,"AZ","Arizona",1.39326005219392
2020-03-19,"AZ",1.37207904396053,1.34599583401068,1.07462837573566,1.59385733954556,1.22162981575348,1.41942370059446,17,"AZ","Arizona",1.37207904396053
2020-03-20,"AZ",1.34852047368761,1.32709404835445,1.10592919622959,1.58477351737095,1.19377520817533,1.38690180607717,19,"AZ","Arizona",1.34852047368761
2020-03-21,"AZ",1.32375197364072,1.30178937375185,1.08356019592883,1.5279382046476,1.20040474989985,1.37329196298138,41,"AZ","Arizona",1.32375197364072
2020-03-22,"AZ",1.29992166863306,1.27865286420557,1.06485041950248,1.48617412855731,1.16505765905542,1.33040826213329,48,"AZ","Arizona",1.29992166863306
2020-03-23,"AZ",1.27514472703153,1.25379108294605,1.06307780983058,1.45493307666265,1.16457591203036,1.31659088367066,82,"AZ","Arizona",1.27514472703153
2020-03-24,"AZ",1.24914104075204,1.22928096569235,1.06147978385294,1.43097255881498,1.14067378069094,1.28156136731309,92,"AZ","Arizona",1.24914104075204
2020-03-25,"AZ",1.22454128411049,1.20422130760212,1.07130921355806,1.41729899560695,1.07929836475716,1.21589876033978,75,"AZ","Arizona",1.22454128411049
2020-03-26,"AZ",1.20259009300317,1.18463969550625,1.04217870688322,1.36336919774402,1.10078492825634,1.22065205362482,107,"AZ","Arizona",1.20259009300317
2020-03-27,"AZ",1.18174507543379,1.16296402595879,1.02241533588624,1.32934793500487,1.08225898454224,1.19210170652873,157,"AZ","Arizona",1.18174507543379
2020-03-28,"AZ",1.16009454123091,1.14510433232692,1.02420309633495,1.30743789414178,1.05633202756558,1.16683753137608,108,"AZ","Arizona",1.16009454123091
2020-03-29,"AZ",1.14158766649308,1.12834969074164,1.01564018521652,1.27381315816919,1.06541860749429,1.1646203291629,146,"AZ","Arizona",1.14158766649308
2020-03-30,"AZ",1.12419146269424,1.10971125087776,1.00402587018714,1.25372912963181,1.05283157264813,1.14662102390247,238,"AZ","Arizona",1.12419146269424
2020-03-31,"AZ",1.10979199243498,1.0965545704674,0.993240655203412,1.23508720226674,1.03484388386201,1.12370198382144,132,"AZ","Arizona",1.10979199243498
2020-04-01,"AZ",1.09686354506138,1.087112046382,0.981255565361957,1.22969991578283,1.01975931694174,1.10641846372596,124,"AZ","Arizona",1.09686354506138
2020-04-02,"AZ",1.08994572932221,1.07847343529196,0.991488368133054,1.22306010423359,1.02282873238206,1.10376792108103,185,"AZ","Arizona",1.08994572932221
2020-04-03,"AZ",1.08589995441087,1.07467366164632,0.974262309650414,1.2151671455193,1.01584554760037,1.0986339329047,171,"AZ","Arizona",1.08589995441087
2020-04-04,"AZ",1.07886389944694,1.06710350982318,0.96709386769894,1.19543676590963,1.01917497339526,1.09798222790142,250,"AZ","Arizona",1.07886389944694
2020-04-05,"AZ",1.07330667688374,1.06350144478282,0.961429062706284,1.18498895548276,1.01183617834166,1.08869903581371,250,"AZ","Arizona",1.07330667688374
2020-04-06,"AZ",1.06842571788145,1.06049951775388,0.943522559861936,1.17603631468947,1.01222314699981,1.08856405681705,187,"AZ","Arizona",1.06842571788145
2020-04-07,"AZ",1.06417693717773,1.05443937957231,0.961503909988047,1.18315971923024,1.00495699974771,1.0843929176645,119,"AZ","Arizona",1.06417693717773
2020-04-08,"AZ",1.05730068047482,1.04861892639257,0.949332990875602,1.18207263334749,1.0052084297415,1.08081131394191,151,"AZ","Arizona",1.05730068047482
